CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
2405298,33,101,1-33-2024-101-01,1,1,887,887,887,887,887,887,887,887,887,887,65,887,158,887,887,65,887,887,887,887,118,887,32,80,887,887,68.1584452977333,12,9
2405307,12,102,1-12-2024-102-06,6,1,887,887,326,887,887,887,887,326,887,887,42,887,136,999,999,887,887,887,887,887,887,887,887,887,887,151,803.075792396309,9,9
2405310,17,173,1-17-2024-173-04,4,1,887,887,887,887,887,887,887,887,887,887,45,887,123,887,887,887,887,887,887,887,887,887,887,887,887,887,358.322561254132,4,9
2405288,54,116,1-54-2024-116-01,1,1,887,887,297,887,887,887,887,282,887,887,48,887,138,999,999,887,887,887,999,999,155,6,45,91,887,200,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,887,887,429,887,887,887,887,415,887,887,46,887,140,887,887,887,887,887,887,887,887,887,887,887,887,250,135.319434123776,9,9
2405314,20,126,1-20-2024-126-07,7,1,887,887,887,887,887,887,887,887,887,887,36,887,125,887,887,51,887,887,887,887,112,887,34,83,887,887,2141.3224136325,11,9
2405311,17,174,1-17-2024-174-03,3,1,887,887,887,887,887,887,887,887,887,887,48,887,138,887,887,887,887,887,887,887,887,887,887,887,887,887,84.2827710128695,4,9
2405315,24,147,1-24-2024-147-05,5,1,887,887,887,887,887,887,887,887,887,887,54,887,127,887,887,887,887,161,24,18,122,887,40,83,887,887,45.3384331839177,1,9
2405315,24,147,1-24-2024-147-05,5,2,887,887,887,887,887,887,887,265,887,887,999,887,120,887,887,887,887,887,12,20,999,887,887,887,887,887,45.3384331839177,1,9
2405316,24,148,1-24-2024-148-NM1,21,1,887,887,368,887,887,887,887,368,887,887,887,887,887,887,887,887,887,887,18,25,999,887,887,887,298,213,23.1726143074507,1,9
2405317,60,82,1-60-2024-082-03,3,1,887,887,284,887,887,887,887,282,887,887,48,887,115,999,999,887,887,887,18,30,114,887,887,887,887,887,194.402864300273,8,9
2405317,60,82,1-60-2024-082-03,3,2,887,887,289,887,887,887,887,887,887,887,42,887,122,999,999,887,887,887,999,999,999,887,887,887,887,887,194.402864300273,8,9
2405318,60,83,1-60-2024-083-06,6,2,887,887,279,887,887,887,887,279,887,887,46,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,720.125210239522,8,9
2405324,25,141,1-25-2024-141-01,1,1,887,887,296,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,14,102,887,887,887,887,887,144.250353463553,2,9
2405324,25,141,1-25-2024-141-01,1,2,887,887,887,887,887,887,887,887,887,887,46,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,144.250353463553,2,9
2405350,15,206,1-15-2024-206-02,2,1,887,887,266,887,887,887,887,264,887,887,45,887,128,62,887,887,887,887,887,887,887,26,22,887,887,887,15.3781496831824,1,9
2405349,15,205,1-15-2024-205-08,8,2,887,887,272,887,887,887,887,274,887,887,887,887,104,887,887,887,887,887,24,887,887,887,887,887,887,887,34.8063116712962,1,9
2405355,67,48,1-67-2024-048-NM2,22,1,887,887,887,887,887,887,887,887,887,887,887,887,127,887,887,887,887,161,887,887,887,887,40,83,887,887,466.844383438263,7,9
2405287,54,115,1-54-2024-115-09,9,2,887,887,887,887,77,887,887,887,887,887,887,32,887,887,887,96,999,999,887,999,137,999,43,73,887,887,401.306692440556,9,9
2405336,27,164,1-27-2024-164-03,3,1,887,887,887,887,887,887,887,887,887,887,39,887,137,999,999,887,887,887,887,887,887,887,887,887,887,887,32.3914110115022,3,9
2405336,27,164,1-27-2024-164-03,3,2,887,887,887,887,887,887,887,258,887,887,887,887,887,887,887,138,887,887,12,23,109,887,887,887,887,887,32.3914110115022,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,887,887,887,887,887,887,887,887,887,887,999,887,103,999,999,887,887,887,887,887,887,887,887,887,887,887,21.5359551258335,3,9
2405357,21,127,1-21-2024-127-02,2,1,887,887,274,887,887,887,887,280,887,887,36,887,134,70,62,887,887,887,22,16,887,887,887,887,887,887,9.63819602034845,11,9
2405345,82,151,1-82-2024-151-04,4,2,887,887,999,887,887,887,887,887,887,887,999,887,121,999,999,887,887,887,999,999,111,887,887,887,887,887,402.139070582484,1,9
2405362,20,127,1-20-2024-127-09,9,2,887,887,887,887,887,887,887,887,887,887,38,887,105,887,887,887,887,887,887,887,887,887,887,887,887,887,1756.06185165083,11,9
2405364,10,105,1-10-2024-105-06,6,1,887,887,887,887,887,887,887,887,887,887,999,887,121,999,999,887,887,887,999,999,115,887,887,887,887,887,607.531493687446,4,9
2401567,24,36,1-24-2024-036-03,3,2,887,887,887,887,887,887,887,887,887,887,35,38,135,82,999,52,999,999,11,25,112,887,887,887,887,887,174.327977699745,1,9
2401567,24,36,1-24-2024-036-03,3,3,887,887,887,887,887,887,887,304,887,887,887,55,887,887,887,999,999,999,16,29,887,887,887,887,887,887,174.327977699745,1,9
2401557,67,9,1-67-2024-009-03,3,2,887,887,887,887,887,887,887,887,887,887,46,887,114,999,999,887,887,887,887,887,887,887,887,887,887,887,308.739029181547,7,9
2401558,79,33,1-79-2024-033-04,4,1,887,887,887,887,887,887,887,887,887,887,15,887,121,999,999,53,887,887,887,887,108,887,34,79,887,887,213.632193597411,8,9
2401546,14,24,1-14-2024-024-02,2,2,887,887,887,887,887,887,887,887,887,887,25,36,149,999,999,104,999,999,887,887,887,887,887,887,887,887,73.7387227230028,8,9
2401575,32,59,1-32-2024-059-06,6,1,887,887,282,887,887,887,887,887,887,887,887,887,125,887,887,55,887,887,12,13,110,887,34,80,887,887,1005.56097425004,7,9
2401574,32,58,1-32-2024-058-05,5,1,887,887,267,887,887,887,887,283,887,887,37,887,137,887,887,54,887,887,13,15,104,887,34,82,887,887,32.1941835787257,7,9
2401570,27,49,1-27-2024-049-06,6,1,887,887,325,887,887,887,887,325,887,887,35,887,136,999,999,887,887,887,887,887,887,887,887,887,887,152,40.7043990647032,3,9
2401570,27,49,1-27-2024-049-06,6,2,887,887,323,887,887,887,887,328,887,887,51,887,141,999,999,887,887,887,887,887,887,887,887,887,887,163,40.7043990647032,3,9
2401576,32,60,1-32-2024-060-02,2,2,887,887,887,887,887,887,887,887,887,887,42,887,115,85,60,99,887,887,887,887,111,887,37,81,887,887,5.39420777852474,7,9
2401573,27,52,1-27-2024-052-05,5,1,887,887,887,887,887,887,887,887,887,887,42,887,134,999,999,887,887,887,887,887,887,887,887,887,887,887,17.445702179906,3,9
2401571,27,50,1-27-2024-050-03,3,1,887,887,887,887,887,887,887,300,887,887,30,887,131,999,999,887,887,887,6,13,123,887,887,887,887,887,11.8514312322575,3,9
2402723,16,80,1-16-2024-080-06,6,2,887,887,887,887,887,887,887,887,887,887,27,887,128,80,63,887,887,887,887,887,887,887,887,887,887,887,1779.89514082299,5,9
2402724,16,81,1-16-2024-081-03,3,1,999,999,274,999,999,887,887,887,887,887,887,887,122,887,887,59,887,887,10,18,110,6,35,69,887,887,480.495209180413,5,9
2402724,16,81,1-16-2024-081-03,3,2,887,887,366,887,887,887,887,370,887,887,60,887,136,69,68,887,887,887,16,19,137,887,887,887,304,190,480.495209180413,5,9
2402739,57,60,1-57-2024-060-04,4,1,887,887,999,887,887,887,887,999,887,887,999,887,130,999,999,887,887,887,887,887,140,887,45,97,344,999,805.938734059482,1,9
2402724,16,81,1-16-2024-081-03,3,3,887,887,275,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,11,22,999,887,887,887,887,887,480.495209180413,5,9
2402740,28,81,1-28-2024-081-03,3,1,887,887,887,887,887,887,887,887,887,887,42,887,128,999,999,887,887,887,12,31,104,8,38,91,887,887,28.3089754479373,3,9
2402741,28,82,1-28-2024-082-10,10,1,887,887,887,887,887,887,887,887,887,887,52,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,241.705082713595,3,9
2402727,14,45,1-14-2024-045-05,5,1,887,887,887,887,887,887,887,887,887,887,38,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,128.898032008524,8,9
2402725,16,82,1-16-2024-082-01,1,1,887,887,307,887,887,887,887,887,887,887,54,887,125,83,60,887,887,887,999,999,999,887,887,887,887,887,60.7845816809239,5,9
2402737,32,97,1-32-2024-097-02,2,1,887,887,887,887,887,887,887,887,887,887,999,887,102,999,999,887,887,887,887,887,887,887,887,887,887,887,10.3756742703359,7,9
2402735,32,95,1-32-2024-095-03,3,1,887,887,999,887,887,887,887,266,887,887,887,887,887,887,887,887,887,887,11,16,887,10,887,887,887,887,522.145708532268,7,9
2403170,62,86,1-62-2024-086-04,4,2,887,887,887,887,887,887,887,887,887,887,45,887,114,999,999,887,887,887,887,887,887,887,887,887,887,887,11694.744081918,7,9
2403180,48,104,1-48-2024-104-06,6,1,887,887,280,887,887,887,887,280,887,887,63,887,105,887,887,887,887,169,11,16,117,887,37,87,887,887,86.4307074675267,12,9
2403178,13,72,1-13-2024-072-03,3,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,1709.50789744757,7,9
2403174,77,109,1-77-2024-109-05,5,1,887,887,276,887,887,887,887,287,887,887,40,887,120,887,887,10,35,180,15,12,127,10,40,95,887,887,90.6570748528622,9,9
2403163,81,71,1-81-2024-071-03,3,2,88,21,285,31,106,88,21,285,31,106,34,40,122,102,106,50,90,111,15,22,116,6,35,84,887,887,379.516553503678,8,9
2403184,18,91,1-18-2024-091-03,3,1,887,887,887,887,887,887,887,887,887,887,51,887,122,999,999,887,887,887,887,887,887,887,42,86,887,887,87.3494376101513,6,9
2403180,48,104,1-48-2024-104-06,6,2,887,887,275,887,887,887,887,275,887,887,55,887,125,999,999,55,887,887,12,15,110,887,34,80,887,887,86.4307074675267,12,9
2403183,18,90,1-18-2024-090-06,6,1,887,887,887,887,887,887,887,887,887,887,47,887,114,999,999,887,887,207,887,887,118,887,45,90,887,887,441.366614439606,6,9
2403174,77,109,1-77-2024-109-05,5,2,887,887,268,887,887,887,887,262,887,887,36,887,128,887,887,887,887,887,12,12,110,6,33,80,887,887,90.6570748528622,9,9
2403183,18,90,1-18-2024-090-06,6,2,887,887,289,887,887,887,887,283,887,887,887,887,131,887,887,887,887,163,12,15,123,887,48,85,887,887,441.366614439606,6,9
2403181,48,105,1-48-2024-105-07,7,1,887,887,240,887,887,887,887,250,887,887,26,887,118,73,47,44,887,887,13,5,111,887,33,82,887,887,213.359553792179,12,9
2403182,48,106,1-48-2024-106-04,4,1,887,887,887,887,887,887,887,887,887,887,32,887,127,85,60,887,999,161,887,887,122,887,40,83,887,887,85.7677087053401,12,9
2403516,27,110,1-27-2024-110-08,8,1,887,887,887,887,887,887,887,887,887,887,32,887,104,999,999,887,887,887,887,887,887,999,33,80,887,887,66.4515953857816,3,9
2403519,27,113,1-27-2024-113-03,3,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,107,887,887,887,887,887,15.5297407695143,3,9
2403519,27,113,1-27-2024-113-03,3,2,887,887,270,887,887,887,887,887,887,887,40,887,117,999,999,887,887,887,8,10,104,887,887,887,887,887,15.5297407695143,3,9
2403518,27,112,1-27-2024-112-07,7,2,887,887,887,887,887,887,887,887,887,887,999,887,123,999,999,887,887,887,887,887,887,887,887,887,887,887,354.886135920309,3,9
2403526,21,74,1-21-2024-074-03,3,3,887,887,887,887,887,887,887,264,887,887,13,887,115,887,887,124,887,887,999,887,100,887,32,78,887,887,389.264030585975,11,9
2403526,21,74,1-21-2024-074-03,3,4,887,887,999,887,887,887,887,999,887,887,28,887,131,999,999,887,887,887,887,887,887,887,887,887,319,178,389.264030585975,11,9
2403517,27,111,1-27-2024-111-04,4,1,887,887,887,887,887,887,887,293,887,887,49,887,140,999,999,887,887,887,16,22,119,887,887,887,887,887,90.877425014538,3,9
2403528,29,35,1-29-2024-035-03,3,1,887,887,290,887,887,887,887,290,887,887,36,40,126,70,45,52,62,64,11,15,111,10,35,77,887,887,161.57799517971,2,9
2403530,29,37,1-29-2024-037-04,4,1,887,887,257,887,887,887,887,257,887,887,44,887,95,76,64,887,887,887,887,887,887,887,887,887,887,887,595.227887636042,2,9
2403529,29,36,1-29-2024-036-03,3,1,887,887,290,887,887,887,887,999,887,887,32,34,132,75,52,56,66,80,9,14,109,9,32,86,887,887,161.577995153769,2,9
2403515,15,140,1-15-2024-140-03,3,1,887,999,279,110,887,887,999,265,110,887,14,37,110,80,69,53,77,86,999,887,887,887,887,999,887,887,31.6293357429148,1,9
2403515,15,140,1-15-2024-140-03,3,2,999,999,999,999,999,999,999,999,887,887,999,999,999,999,999,887,887,887,999,999,999,999,999,999,887,887,31.6293357429148,1,9
2403844,30,136,1-30-2024-136-03,3,2,887,887,363,887,887,887,887,363,887,887,887,887,887,887,887,887,887,887,12,22,113,887,887,887,314,200,298.263643019881,10,9
2403845,11,116,1-11-2024-116-04,4,1,887,887,887,887,887,887,887,887,887,887,48,54,115,887,887,887,887,887,887,887,887,5,43,91,887,887,530.793567452246,8,9
2403853,59,119,1-59-2024-119-06,6,1,887,887,305,887,887,93,887,305,887,118,887,887,887,887,887,887,887,887,9,12,154,887,887,887,887,887,351.838762652549,6,9
2403853,59,119,1-59-2024-119-06,6,2,887,887,260,887,887,887,887,260,887,887,42,887,96,999,999,887,887,887,887,887,887,887,887,887,887,887,351.838762652549,6,9
2403858,77,129,1-77-2024-129-NM1,21,1,887,887,887,887,887,887,887,887,887,887,64,887,126,887,887,887,887,169,887,887,112,887,46,75,887,887,113.21347390618,9,9
2403848,62,105,1-62-2024-105-05,5,1,887,887,887,887,887,887,887,887,887,887,41,999,117,999,999,14,32,999,887,887,887,887,887,887,887,887,63.3169379609733,7,9
2403856,10,64,1-10-2024-064-03,3,1,999,999,999,999,999,999,999,999,999,999,999,999,109,999,999,999,999,146,999,999,116,999,34,89,887,887,257.456409654057,4,9
2403857,10,65,1-10-2024-065-08,8,1,887,887,256,887,887,887,887,348,887,887,999,887,133,999,999,887,887,887,887,887,887,887,887,887,887,999,172.063505930727,4,9
2403859,77,130,1-77-2024-130-01,1,1,887,887,887,887,887,887,887,887,887,887,30,887,89,887,887,887,887,887,887,887,887,887,887,887,887,887,141.400970265386,9,9
2403856,10,64,1-10-2024-064-03,3,2,999,999,999,999,999,999,999,999,999,999,999,999,116,999,999,999,999,999,999,999,999,999,999,999,887,887,257.456409654057,4,9
2403859,77,130,1-77-2024-130-01,1,2,887,887,269,887,887,887,887,269,887,887,40,40,125,887,887,10,40,269,887,887,887,887,887,887,887,887,141.400970265386,9,9
2403849,62,106,1-62-2024-106-NM1,21,1,887,887,887,887,887,887,887,887,887,887,887,887,121,999,999,887,887,887,887,887,887,887,887,887,887,887,41.0383325582026,7,9
2404198,28,131,1-28-2024-131-09,9,1,887,887,262,887,887,887,887,266,887,887,48,887,112,999,999,887,887,887,14,25,108,7,38,81,887,887,40.6222408417484,3,9
2404149,81,100,1-81-2024-100-02,2,1,99,27,285,34,887,99,27,285,34,887,50,64,140,96,119,887,96,57,14,21,106,9,34,80,887,887,26.6902214863668,8,9
2404199,28,132,1-28-2024-132-07,7,1,887,887,887,887,887,887,887,887,887,887,40,887,115,999,999,887,887,887,887,887,887,887,887,999,887,887,77.5080834922841,3,9
2404158,62,121,1-62-2024-121-04,4,2,887,887,887,887,887,887,887,887,887,887,46,887,133,999,999,887,887,887,887,887,887,887,887,887,887,887,638.341937103006,7,9
2404172,10,74,1-10-2024-074-01,1,1,999,999,999,999,999,999,999,999,999,999,999,999,135,999,999,999,999,213,999,999,96,999,51,82,887,887,28.7027141180818,4,9
2404211,32,129,1-32-2024-129-03,3,1,887,887,887,887,887,887,887,887,887,887,45,887,100,80,60,887,887,887,887,887,887,887,887,887,887,887,349.213384549016,7,9
2404203,48,133,1-48-2024-133-05,5,1,887,887,266,887,887,887,887,887,887,887,887,44,104,107,69,82,32,166,12,7,107,887,41,88,887,887,80.9035530796695,12,9
2404211,32,129,1-32-2024-129-03,3,2,887,887,264,887,887,887,887,264,887,887,887,887,887,887,887,887,887,887,14,10,112,887,887,887,887,887,349.213384549016,7,9
2404172,10,74,1-10-2024-074-01,1,2,999,999,999,999,999,999,999,999,999,999,999,999,120,999,999,54,999,999,999,999,105,999,37,82,887,887,28.7027141180818,4,9
2404149,81,100,1-81-2024-100-02,2,2,104,49,269,46,887,104,49,269,46,887,65,65,125,110,115,887,106,164,16,24,101,8,39,86,887,887,26.6902214863668,8,9
2404204,48,134,1-48-2024-134-03,3,1,887,887,270,887,887,887,887,270,887,887,60,887,122,83,57,887,887,156,10,12,115,887,42,86,887,887,54.9604072040948,12,9
2404205,48,135,1-48-2024-135-07,7,1,887,887,999,887,887,887,887,887,887,887,43,887,999,63,999,887,887,887,15,16,887,999,999,999,887,887,525.837186883021,12,9
2404205,48,135,1-48-2024-135-07,7,2,887,887,270,887,887,887,887,270,887,887,51,887,121,887,887,54,887,887,11,18,113,887,35,79,887,887,525.837186883021,12,9
2404490,21,98,1-21-2024-098-03,3,2,887,887,887,887,887,887,887,887,887,887,40,887,129,887,887,53,887,887,10,18,110,887,33,80,887,887,474.943084168885,11,9
2404489,22,134,1-22-2024-134-09,9,2,887,887,887,887,887,887,887,887,887,887,999,999,107,999,999,49,999,999,887,887,887,887,887,887,887,887,44.9069105417859,12,9
2404497,14,83,1-14-2024-083-03,3,1,887,887,270,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,11,112,887,887,887,887,887,141.407510827265,8,9
2404483,82,122,1-82-2024-122-03,3,1,887,887,270,887,887,887,887,270,887,887,22,34,120,887,887,49,887,887,999,999,112,887,33,81,887,887,166.73577046287,1,9
2404483,82,122,1-82-2024-122-03,3,2,887,887,887,887,887,887,999,887,887,887,999,887,126,887,887,58,887,887,887,887,113,887,38,79,887,887,166.73577046287,1,9
2404496,29,64,1-29-2024-064-05,5,1,887,887,887,887,887,887,887,887,887,887,58,887,129,82,60,61,887,887,887,887,113,887,30,85,887,887,613.711179069766,2,9
2404495,29,63,1-29-2024-063-02,2,1,887,887,290,887,887,887,887,280,887,887,999,54,133,64,55,887,887,887,10,15,127,10,40,91,887,887,439.446667333394,2,9
2404498,57,126,1-57-2024-126-03,3,1,887,887,887,887,887,887,887,266,887,887,40,887,177,887,887,887,887,159,13,12,102,887,36,84,887,887,74.219148340463,1,9
2404497,14,83,1-14-2024-083-03,3,2,887,887,887,887,887,887,887,887,887,887,24,887,119,999,999,887,887,887,887,887,887,887,887,887,887,887,141.407510827265,8,9
2404494,15,174,1-15-2024-174-03,3,1,887,887,274,887,887,887,887,269,887,887,34,40,887,887,887,53,60,114,20,887,887,887,887,887,887,887,25.3294057626406,1,9
2404494,15,174,1-15-2024-174-03,3,2,887,887,304,887,887,887,887,304,887,887,48,887,129,887,887,54,887,887,999,999,887,887,887,887,887,887,25.3294057626406,1,9
2404499,12,84,1-12-2024-084-07,7,1,887,887,295,887,887,887,887,295,887,887,40,887,137,999,999,887,887,887,887,887,887,887,887,887,887,887,1361.49270117535,9,9
2404788,73,125,1-73-2024-125-03,3,1,887,887,999,887,887,887,887,999,887,887,57,999,122,999,999,887,999,156,13,12,115,7,42,86,887,887,25.8330013255976,3,9
2404772,62,140,1-62-2024-140-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,999,999,999,887,887,887,887,887,887,887,887,887,887,887,349.921677874821,7,9
2404790,67,39,1-67-2024-039-06,6,1,887,887,999,887,887,887,887,999,887,887,40,887,999,999,999,887,887,887,887,887,887,887,887,887,887,180,1404.3802802998,7,9
2404781,10,89,1-10-2024-089-04,4,1,887,887,887,887,887,887,887,263,887,887,887,887,887,887,887,887,887,887,12,22,112,887,887,887,887,887,842.377586011299,4,9
2404781,10,89,1-10-2024-089-04,4,2,887,887,887,887,887,887,887,887,887,887,999,887,135,999,999,887,887,887,887,887,887,887,887,887,887,887,842.377586011299,4,9
2404789,73,126,1-73-2024-126-07,7,2,887,887,330,887,887,887,887,999,887,887,887,887,136,887,887,887,887,887,17,12,112,887,40,88,275,142,605.662849299634,3,9
2404782,10,90,1-10-2024-090-03,3,1,999,999,999,999,999,999,999,999,999,999,999,999,99,999,999,51,999,999,999,999,103,999,33,80,887,887,195.471427219272,4,9
2404772,62,140,1-62-2024-140-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,102,887,887,887,887,887,349.921677874821,7,9
2404791,48,154,1-48-2024-154-09,9,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,12,7,123,8,38,94,887,887,94.8892869895368,12,9
2404782,10,90,1-10-2024-090-03,3,2,999,999,999,999,999,999,999,999,999,999,999,999,125,999,999,999,999,164,999,999,101,999,39,86,887,887,195.471427219272,4,9
2404766,81,118,1-81-2024-118-02,2,1,74,50,301,58,87,74,50,301,58,87,62,69,159,143,122,887,128,152,12,19,130,9,40,81,887,887,29.2612564861438,8,9
2404792,48,155,1-48-2024-155-04,4,2,887,887,302,887,887,887,887,302,887,887,50,887,132,999,999,887,887,196,887,887,887,887,39,101,887,887,85.7677087053401,12,9
2405046,73,130,1-73-2024-130-09,9,2,887,887,277,887,887,887,887,264,887,887,887,887,106,887,887,887,887,172,9,10,113,887,38,86,887,887,120.415752203677,3,9
2405044,48,163,1-48-2024-163-03,3,1,887,887,999,887,887,887,887,887,887,887,32,887,125,999,999,887,887,164,12,8,101,999,39,86,887,887,74.7268694441639,12,9
2405029,57,152,1-57-2024-152-07,7,2,887,887,887,887,887,887,887,887,887,887,38,887,134,887,887,51,887,887,887,887,112,887,36,83,887,887,905.08582103706,1,9
2405023,62,150,1-62-2024-150-03,3,1,887,887,292,887,887,887,887,290,887,887,887,887,887,887,887,887,887,887,14,17,110,887,887,887,887,887,475.642768161619,7,9
2405045,48,164,1-48-2024-164-06,6,1,887,887,887,887,887,887,887,887,887,887,44,887,105,92,68,887,887,887,887,887,887,887,887,887,887,887,377.586236118,12,9
2405023,62,150,1-62-2024-150-03,3,2,887,887,887,887,887,887,887,887,887,887,42,887,139,999,999,887,887,887,887,887,887,887,887,887,887,887,475.642768161619,7,9
2405048,30,173,1-30-2024-173-10,10,1,887,887,887,887,887,887,887,175,887,887,43,887,103,71,80,887,887,161,14,19,110,887,39,90,887,887,24230.4540548434,10,9
2405049,30,174,1-30-2024-174-NM1,21,1,887,887,887,887,887,887,887,887,887,887,999,887,126,999,999,887,887,887,887,887,887,887,887,887,887,887,35.2170995864478,10,9
2405047,33,97,1-33-2024-097-NM1,21,1,887,887,887,887,887,887,887,887,887,887,999,887,109,999,999,51,887,887,887,887,116,887,33,80,887,887,55.4261582929793,12,9
2405039,12,97,1-12-2024-097-06,6,1,887,887,370,887,887,887,887,370,887,887,36,887,121,999,999,887,887,887,8,14,133,999,46,94,887,165,370.051856891055,9,9
2405056,20,121,1-20-2024-121-05,5,2,887,887,887,887,887,887,887,887,887,887,38,887,122,67,60,51,887,887,887,887,107,887,36,79,887,887,153.014999601429,11,9
2405050,69,120,1-69-2024-120-08,8,2,90,88,999,110,110,90,88,328,110,110,42,45,132,887,887,887,887,887,9,16,123,887,887,887,887,887,43.4057771952858,8,9
2405268,62,156,1-62-2024-156-06,6,2,999,999,286,999,999,999,999,286,999,999,887,40,887,887,887,999,999,999,8,11,122,887,887,887,887,887,1435.74294690315,7,9
2405281,10,103,1-10-2024-103-03,3,1,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,108,999,37,97,887,887,164.007398794594,4,9
2405281,10,103,1-10-2024-103-03,3,2,999,999,999,999,999,999,999,999,999,999,33,999,133,999,999,887,887,887,999,999,140,999,48,96,304,179,164.007398794594,4,9
2405276,77,169,1-77-2024-169-NM1,21,1,887,887,250,887,887,887,887,250,887,887,36,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,113.21347390618,9,9
2405262,81,134,1-81-2024-134-06,6,1,94,23,272,46,115,94,23,272,46,115,40,46,119,136,96,61,136,102,13,18,121,7,41,78,887,887,2358.63059187213,8,9
2405280,57,162,1-57-2024-162-03,3,1,887,887,887,887,887,887,887,887,887,887,38,887,113,887,887,56,887,887,887,887,114,887,36,78,887,887,95.2943451063575,1,9
2405269,62,157,1-62-2024-157-04,4,1,887,887,887,887,887,887,887,298,887,887,887,887,887,887,887,887,887,887,12,13,151,887,887,887,887,887,1438.83646958712,7,9
2405284,67,47,1-67-2024-047-03,3,2,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,887,154.802313266031,7,9
2405277,77,170,1-77-2024-170-05,5,1,887,887,887,887,887,887,887,887,887,887,48,887,121,887,887,887,887,184,887,887,105,887,37,94,887,887,90.6570748528622,9,9
2405269,62,157,1-62-2024-157-04,4,2,887,887,887,887,887,887,887,887,887,887,41,887,106,999,999,887,887,887,887,887,887,887,887,887,887,887,1438.83646958712,7,9
2405262,81,134,1-81-2024-134-06,6,2,97,23,306,33,111,97,23,306,33,111,44,50,107,150,123,887,139,225,14,25,114,12,44,94,887,887,2358.63059187213,8,9
2405290,48,171,1-48-2024-171-01,1,1,887,887,400,887,887,887,887,385,887,887,68,887,145,999,999,887,887,887,999,999,154,999,45,79,264,244,73.4941053746274,12,9
2405383,81,136,1-81-2024-136-02,2,1,91,38,266,40,101,91,38,266,40,101,49,51,114,134,104,887,123,170,16,22,107,14,38,89,887,887,21.7339142305401,8,9
2405387,62,160,1-62-2024-160-06,6,2,887,887,887,887,887,887,887,887,887,887,999,999,125,999,999,999,999,214,887,887,887,887,887,887,887,887,2972.70164077285,7,9
2405385,81,138,1-81-2024-138-09,9,1,89,49,299,59,119,89,49,299,59,119,52,69,133,150,123,887,887,887,13,22,136,5,52,81,213,251,8187.28250226269,8,9
2405396,73,135,1-73-2024-135-10,10,1,887,887,887,887,887,887,887,887,887,887,999,887,98,887,887,887,887,152,887,887,103,887,40,84,887,887,83.7590892864022,3,9
2405397,73,136,1-73-2024-136-09,9,1,887,887,287,887,887,887,887,287,887,887,887,887,131,887,887,887,887,163,999,999,123,887,48,85,887,887,53.4194067200373,3,9
2405398,73,137,1-73-2024-137-03,3,1,887,887,887,887,887,887,887,887,887,887,43,887,115,999,999,887,887,887,887,887,887,887,887,887,887,887,43.3859202335663,3,9
2405388,62,161,1-62-2024-161-04,4,2,999,999,270,999,999,999,999,270,999,999,887,887,887,887,887,887,887,887,8,12,101,999,39,86,887,887,2979.10677058962,7,9
2405399,59,160,1-59-2024-160-10,10,1,101,887,400,887,118,101,887,400,887,118,73,887,136,999,887,887,887,887,8,8,132,10,47,88,887,196,9822.72192068919,6,9
2405400,48,175,1-48-2024-175-07,7,1,887,887,253,887,887,887,887,253,887,887,52,887,106,53,34,92,887,887,10,13,114,887,33,82,887,887,201.064995108591,12,9
2405401,48,176,1-48-2024-176-09,9,2,887,887,280,887,887,887,887,281,887,887,887,887,129,887,887,887,887,887,9,10,122,887,43,74,204,184,90.4515486709064,12,9
2405402,48,177,1-48-2024-177-04,4,1,887,887,887,887,887,887,887,887,887,887,27,887,122,92,62,887,887,164,887,887,102,887,887,94,887,887,85.7677087053401,12,9
2405407,54,117,1-54-2024-117-07,7,2,887,887,285,887,887,887,887,285,887,887,887,887,887,887,887,887,887,887,14,20,117,887,887,887,887,887,232.539756650423,9,9
