CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCLASS,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
2402068,30,70,1-30-2024-070-02,2,1,1,1,2,310,10,0,0,0,10FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,42,-27,32,171423,998,165,32,0,1,"Begins 95cm left of center point, extending right","Begins 95cm left of center point, extending right",57 cm left of center,190,0,190,-19,152,51,51,43,40,34,1,0,,,18.7124163743047,10,9
2402634,27,86,1-27-2024-086-09,9,1,1,1,2,350,12,0,0,205,12FLEE06,F,L,E,E,06,8,8,8,8,888,888,888,3,15,-15,3,7531,998,-35,12,0,1,"Begins 43cm left of center point, extending left",Unknown,FRONT LEFT BUMPER CORNER,999,999,999,999,27,999,999,999,999,999,999,999,,,66.9899073843268,3,9
2402634,27,86,1-27-2024-086-09,9,2,1,1,1,340,11,0,0,35,11LDAW03,L,D,A,W,03,1,1,1,0,32,41,7,3,15,-14,5,17471,998,-84,16,0,1,"Begins 60cm rear of rear axle, extending forward","Begins 12cm rear of rear axle, extending forward",14 cm forward of center,325,26,325,8,385,8,0,0,8,7,6,1,,,66.9899073843268,3,9
2402553,14,42,1-14-2024-042-04,4,2,1,1,1,310,10,0,0,0,10LDEW01,L,D,E,W,01,8,8,8,8,888,888,888,1,4,-3,3,5255,998,-94,6,0,1,"Begins 31cm rear of front axle, extending rearward","Begins 94cm rear of front axle, extending rearward",34 cm rearward of center,230,-59,230,-43,324,1,0,0,0,1,1,0,,,528.191248764713,8,9
2402356,14,38,1-14-2024-038-02,2,3,3,1,2,998,0,0,0,888,00RYAW02,R,Y,A,W,02,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,1,"Begins 122cm rear of front axle, extending forward",Unknown,39cm aft of right front tire,999,999,999,999,172,999,999,999,999,999,999,999,,,77.0447891691359,8,9
2400211,24,3,1-24-2024-003-03,3,2,1,1,1,10,12,0,0,255,12FLE901,F,L,E,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,29.9215032432892,1,9
2400803,66,12,1-66-2024-012-09,9,1,2,3,44,0,12,0,0,888,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,97.5596917228585,6,9
2400803,66,12,1-66-2024-012-09,9,1,4,3,60,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Left Front Wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,97.5596917228585,6,9
2400803,66,12,1-66-2024-012-09,9,1,6,3,44,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,97.5596917228585,6,9
2401849,29,18,1-29-2024-018-03,3,2,1,1,1,210,7,0,0,60,07LBE901,L,B,E,9,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,104.719093140208,2,9
2402179,69,40,1-69-2024-040-02,2,1,1,1,2,300,10,0,0,140,10LYAW03,L,Y,A,W,03,1,1,0,0,30,63,14,1,35,-17,30,43528,998,-14,28,0,1,"Begins 9cm forward of front axle, extending rearward","Begins 10cm forward of front axle, extending rearward",28 cm forward of center,210,40,210,56,175,22,2,11,22,21,19,6,,,7.30201599951961,8,9
2402545,25,62,1-25-2024-062-01,1,1,3,3,51,30,1,0,0,888,01FREE03,F,R,E,E,03,8,8,8,8,888,888,888,1,67,-58,-34,574736,998,-70,67,0,2,"Begins 80cm right of center point, extending left","Begins 80cm left of center point, extending right",44 cm right of center,160,0,170,65,30,66,49,55,59,62,66,66,,,37.8996534757413,2,9
2402545,25,62,1-25-2024-062-01,1,1,1,3,41,0,12,0,0,888,12FZEN02,F,Z,E,N,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,8,"Begins 8cm right of center point, extending right","Begins 80cm right of center point, extending left",8 cm roc,160,0,170,22,28,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2402545,25,62,1-25-2024-062-01,1,1,4,3,42,998,0,1,0,888,00FDA909,F,D,A,9,09,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,8,1,Unknown,Unknown,roof header,999,999,999,999,999,999,999,999,999,999,999,999,,,37.8996534757413,2,9
2402599,27,84,1-27-2024-084-03,3,1,1,1,2,130,4,0,0,335,04RYEW01,R,Y,E,W,01,1,0,0,0,999,999,999,12,999,999,999,9999999,999,999,999,6,1,"Begins 187cm forward of rear axle, extending forward",Unknown,Not meaured,999,999,999,999,999,999,999,999,999,999,999,999,,,11.8514312322575,3,9
2402599,27,84,1-27-2024-084-03,3,2,2,2,31,998,0,0,0,888,00TDDO03,T,D,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not measured,Not Measured,Left Roof,777,777,777,777,777,,,,,,,,13,9,11.8514312322575,3,9
2402149,59,68,1-59-2024-068-04,4,1,1,1,2,310,10,1,0,15,10FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,3,5,-3,4,1392,998,166,3,0,1,Unknown,Unknown,Unk,999,999,999,999,999,999,999,999,999,999,999,999,,,113.075776303552,6,9
2402175,33,36,1-33-2024-036-08,8,1,2,3,44,0,12,0,0,888,12FZLW99,F,Z,L,W,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,67.4774847162324,12,9
2402149,59,68,1-59-2024-068-04,4,2,1,1,1,40,1,0,0,105,01RFEW01,R,F,E,W,01,8,8,8,8,888,888,888,3,5,-4,-3,3525,998,-20,8,0,1,"Begins 277cm forward of rear axle, extending forward","Begins 247cm forward of rear axle, extending forward",167 cm forward of center,86,148,86,164,58,6,0,0,0,6,6,5,,,113.075776303552,6,9
2402207,60,24,1-60-2024-024-06,6,2,2,1,3,300,10,0,0,160,10LBEE02,L,B,E,E,02,8,8,8,8,888,888,888,3,4,-2,4,4199,998,-296,3,0,2,"Begins 410cm rear of front axle, extending rearward",Unknown,422 cm rear of front axle,999,999,999,999,34,999,999,999,999,999,999,999,,,255.395501854437,8,9
2402624,20,75,1-20-2024-075-07,7,1,1,4,76,350,12,0,0,888,12FZAW06,F,Z,A,W,06,8,8,8,8,888,888,888,10,999,999,999,9999999,999,62,13,2,1,"Begins 22cm left of center point, extending right","Begins 71cm right of center point, extending left",16 cm right of center,142,0,162,25,94,14,1,0,0,0,7,7,,,805.096148362308,11,9
2402207,60,24,1-60-2024-024-06,6,1,3,1,4,0,12,0,0,120,12F99901,F,9,9,9,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,255.395501854437,8,9
2402431,19,32,1-19-2024-032-02,2,1,2,3,60,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,45.0884525586451,9,9
2402431,19,32,1-19-2024-032-02,2,1,3,3,42,0,12,0,0,888,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,45.0884525586451,9,9
2402616,26,75,1-26-2024-075-02,2,1,1,3,42,330,11,0,0,888,11FDEW04,F,D,E,W,04,8,8,8,8,888,888,888,1,61,-53,31,344767,998,70,61,0,1,"Begins 56cm left of center point, extending right","Begins 60cm left of center point, extending right",48 cm left of center,121,0,155,-17,79,70,70,69,68,66,19,0,,,21.1529220587709,10,9
2402613,26,72,1-26-2024-072-05,5,2,1,1,1,280,9,0,0,10,09LYAW03,L,Y,A,W,03,0,0,0,0,19,42,5,3,19,-3,19,44602,998,40,26,0,1,"Begins 115cm forward of rear axle, extending forward","Begins 115cm forward of rear axle, extending forward",146 cm forward of center,198,83,198,83,198,22,15,16,17,15,22,16,,,25.3090641429021,10,9
2402613,26,72,1-26-2024-072-05,5,2,2,1,1,280,9,0,0,10,09LZEW02,L,Z,E,W,02,0,0,0,0,21,50,5,12,999,999,999,9999999,999,999,999,6,2,"Begins 63cm rear of rear axle, extending forward",Unknown,63 cm rear of rear axle,999,999,999,999,99,999,999,999,999,999,999,999,,,25.3090641429021,10,9
2402613,26,72,1-26-2024-072-05,5,2,5,3,52,90,3,0,0,888,03RPAW02,R,P,A,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 70cm rear of front axle, extending rearward",Unknown,140 cm rear of front axle,999,999,999,999,71,999,999,999,999,999,999,999,,,25.3090641429021,10,9
2402015,59,62,1-59-2024-062-03,3,2,1,1,1,180,6,0,0,280,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,19,2,1,"Begins 23cm right of center point, extending left","Begins 60cm right of center point, extending left",18 cm left of center,120,0,164,-18,83,18,2,8,18,10,1,0,,,52.2551494333877,6,9
2402130,15,85,1-15-2024-085-04,4,1,1,1,2,999,99,9,9,90,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,Unknown,Unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,60.6794590159291,1,9
2402277,59,70,1-59-2024-070-03,3,2,1,1,1,20,1,0,0,10,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,24,-23,-8,66945,998,-48,33,0,1,"Begins 26cm left of center point, extending right","Begins 77cm left of center point, extending right",21 cm right of center,154,0,154,16,85,28,3,4,18,27,28,14,,,59.722887639445,6,9
2402277,59,70,1-59-2024-070-03,3,2,2,3,50,0,12,0,0,888,12F9EN99,F,9,E,N,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unk,999,999,999,999,6,999,999,999,999,999,999,999,,,59.722887639445,6,9
2402283,54,56,1-54-2024-056-09,9,2,1,1,1,60,2,0,0,130,02RDEW03,R,D,E,W,03,1,0,0,0,11,56,45,1,25,-13,-22,27914,998,22,22,0,1,"Begins 41cm forward of rear axle, extending forward","Begins 32cm forward of rear axle, extending forward",201 cm forward of center,312,56,312,52,287,17,0,5,7,12,0,17,,,118.814051563781,9,9
2402266,13,57,1-13-2024-057-02,2,1,1,1,2,330,11,0,0,200,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,22,-19,11,50526,998,65,27,0,1,"Begins 60cm left of center point, extending right","Begins 60cm left of center point, extending right",15 cm left of center,120,0,160,-38,45,23,22,23,20,15,7,0,,,18.6467959659871,7,9
2402160,62,55,1-62-2024-055-04,4,1,2,4,78,150,5,0,0,888,05BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1788.30992745826,7,9
2402632,15,102,1-15-2024-102-09,9,2,1,1,1,340,11,0,0,70,11FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,1,"Begins 60cm left of center point, extending left",Unknown,Unknown,999,999,999,999,19,999,999,999,999,999,999,999,,,173.566298867712,1,9
2402659,81,56,1-81-2024-056-05,5,1,1,1,2,40,1,0,0,330,01FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,1,19,-15,-12,84390,998,-123,26,0,1,"Begins 73cm right of center point, extending left","Begins 73cm left of center point, extending right",1 cm right of center,146,0,146,13,120,38,0,9,27,38,26,20,,,149.951440673758,8,9
2402659,81,56,1-81-2024-056-05,5,1,2,1,3,350,12,0,0,235,12LFEN01,L,F,E,N,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 122cm rear of front axle, extending rearward",Unknown,122 REAR OF FRONT LEFT AXLE,999,999,999,999,34,999,999,999,999,999,999,999,,,149.951440673758,8,9
2402659,81,56,1-81-2024-056-05,5,2,1,1,1,280,9,0,0,275,09LYAW02,L,Y,A,W,02,8,8,8,8,888,888,888,1,26,-4,25,17041,998,100,14,0,1,"Begins 220cm forward of rear axle, extending forward","Begins 40cm rear of front axle, extending forward",179 cm forward of center,115,152,115,142,115,32,0,1,1,9,32,11,,,149.951440673758,8,9
2402598,27,83,1-27-2024-083-09,9,1,1,1,2,90,3,0,0,295,03RYAW03,R,Y,A,W,03,1,0,0,0,25,39,34,1,29,0,-29,72533,998,-2,33,0,1,"Begins 32cm forward of front axle, extending rearward","Begins 32cm forward of front axle, extending rearward",80 cm forward of center,153,91,153,33,269,40,5,24,27,40,12,8,,,66.9899073939104,3,9
2402570,32,93,1-32-2024-093-05,5,1,1,1,2,350,12,0,0,300,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,7,1,"Begins 82cm left of center point, extending right","Begins 82cm left of center point, extending right",N/A,165,0,165,0,165,999,999,999,999,999,999,999,,,52.966553872157,7,9
2402187,17,72,1-17-2024-072-04,4,1,1,1,2,260,9,0,0,50,09LYEW02,L,Y,E,W,02,1,0,0,0,20,46,4,1,10,2,10,4860,998,122,7,0,1,"Begins 189cm forward of rear axle, extending forward","Begins 168cm forward of rear axle, extending forward",133 cm forward of center,166,118,166,125,139,4,0,0,3,4,0,0,,,252.09105770205,4,9
2402684,79,58,1-79-2024-058-07,7,1,1,1,2,0,12,0,0,45,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,21,-21,0,31543,998,-26,23,0,1,"Begins 53cm left of center point, extending right","Begins 65cm left of center point, extending right",90 cm right of center,130,0,144,-26,53,30,2,3,6,11,10,30,,,402.81545554001,8,9
2402475,16,73,1-16-2024-073-05,5,1,1,1,2,350,12,0,0,100,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,45,-44,8,220184,998,29,56,0,1,"Begins 75cm left of center point, extending right","Begins 54cm left of center point, extending right",58 cm left of center,108,0,150,0,150,64,64,63,63,58,49,37,,,20.0376937444827,5,9
2402475,16,73,1-16-2024-073-05,5,1,2,1,2,70,2,0,0,0,02RPEW02,R,P,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 52cm forward of rear axle, extending forward",Unknown,86cm Forward of Left Rear Axle,999,999,999,999,58,999,999,999,999,999,999,999,,,20.0376937444827,5,9
2402475,16,73,1-16-2024-073-05,5,2,1,1,1,290,10,0,0,340,10LYAW03,L,Y,A,W,03,1,1,0,0,49,35,19,1,34,-12,32,30788,998,50,18,0,1,"Begins 139cm forward of rear axle, extending forward","Begins 219cm forward of rear axle, extending forward",33 cm forward of center,117,137,117,94,190,30,1,30,23,13,2,0,,,20.0376937444827,5,9
2402342,16,67,1-16-2024-067-03,3,1,1,1,2,0,12,0,2,270,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,1,26,-26,0,61945,998,-44,31,0,1,"Begins 1cm left of center point, extending left","Begins 45cm left of center point, extending right",44 cm left of center,90,0,148,-44,86,29,14,14,11,9,8,6,,,192.790223628768,5,9
2402191,20,60,1-20-2024-060-08,8,1,1,3,57,330,11,0,0,888,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,"Unknown, overlapping damage",999,999,999,999,999,999,999,999,999,999,999,999,,,45.6832846004092,11,9
2402508,21,51,1-21-2024-051-01,1,1,2,1,3,290,10,0,0,270,10LFEW01,L,F,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,2,"Begins 54cm rear of rear axle, extending forward",Unknown,56cm Forward of LF axle,999,999,999,999,110,999,999,999,999,999,999,999,,,27.0964164405186,11,9
2402508,21,51,1-21-2024-051-01,1,1,1,1,2,170,6,0,7,215,06BDEW06,B,D,E,W,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,64,5,1,"Begins 52cm right of center point, extending left","Begins 48cm right of center point, extending left",26 cm right of center,96,0,172,5,94,74,55,58,61,67,74,69,,,27.0964164405186,11,9
2402484,28,73,1-28-2024-073-08,8,1,1,2,31,998,0,0,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,Not measured,Not Measured,Left Roof,777,777,777,777,777,,,,,,,,3,6,48.0385140677194,3,9
2402081,11,54,1-11-2024-054-02,2,3,2,1,2,160,5,0,0,160,05RYEW02,R,Y,E,W,02,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,30.7614595081659,8,9
2402081,11,54,1-11-2024-054-02,2,3,4,3,54,0,12,0,0,888,12FLEU01,F,L,E,U,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,30.7614595081659,8,9
2402579,66,58,1-66-2024-058-09,9,1,1,3,60,350,12,0,0,888,12FDLW01,F,D,L,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,38,22,2,2,"Begins 70cm right of center point, extending left","Begins 70cm right of center point, extending left",74 cm left of center,140,0,140,0,140,17,17,14,10,8,8,12,,,397.922793243727,6,9
2402579,66,58,1-66-2024-058-09,9,1,2,2,31,998,0,0,0,888,00TDZO03,T,D,Z,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Not measured,Not Measured,Right A-Pillar,777,777,777,777,777,,,,,,,,6,20,397.922793243727,6,9
2402211,25,54,1-25-2024-054-03,3,1,3,3,51,350,12,0,0,888,12LZEW01,L,Z,E,W,01,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,6,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,72.4488725969622,2,9
2402109,15,81,1-15-2024-081-03,3,1,1,3,42,350,12,0,0,888,12FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,1,38,-37,7,102745,998,-33,38,0,1,"Begins 52cm left of center point, extending left","Begins 82cm right of center point, extending left",62 cm left of center,164,0,164,-68,32,45,45,35,26,17,4,0,,,15.9642153816097,1,9
2402072,69,39,1-69-2024-039-10,10,2,2,1,3,0,12,0,0,270,12FREN01,F,R,E,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 45cm right of center point, extending right",Unknown,14 cm right of center point,999,999,999,999,14,999,999,999,999,999,999,999,,,1991.69926730662,8,9
2402655,62,71,1-62-2024-071-02,2,1,1,1,2,60,2,0,0,175,02RPEW04,R,P,E,W,04,1,1,1,0,46,82,999,1,45,-23,-39,178883,998,20,45,0,1,"Begins 124cm forward of rear axle, extending forward","Begins 103cm forward of rear axle, extending forward",50 cm forward of center,198,26,198,36,176,53,26,43,46,53,50,28,,,27.4104501869369,7,9
2402621,31,53,1-31-2024-053-07,7,1,1,4,76,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"Begins 68cm right of center point, extending left",Unknown,Not Measured,999,999,999,999,136,999,999,999,999,999,999,999,,,247.070263933881,6,9
2402682,12,46,1-12-2024-046-02,2,1,3,3,42,0,12,0,0,888,12FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,7,2,"Begins 60cm left of center point, extending left",Unknown,82 cm Left of Center point,999,999,999,999,22,999,999,999,999,999,999,999,,,221.517683883591,9,9
2402719,25,67,1-25-2024-067-06,6,2,1,1,1,300,10,0,7,220,10FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,9,1,1,"Begins 80cm left of center point, extending right","Begins 80cm left of center point, extending right",86 cm right of center,160,0,160,0,160,2,1,0,1,2,1,2,,,312.083424999818,2,9
2402534,24,68,1-24-2024-068-03,3,2,1,1,1,60,2,0,0,225,02RDEW02,R,D,E,W,02,1,1,1,0,999,999,999,1,17,-8,-14,20047,998,79,16,0,1,"Begins 9cm forward of rear axle, extending forward","Begins 21cm rear of rear axle, extending forward",4 cm forward of center,251,-31,251,-17,220,17,0,0,5,17,9,0,,,122.594712962901,1,9
2402533,24,67,1-24-2024-067-03,3,1,1,1,2,20,1,0,0,135,01FREE02,F,R,E,E,02,8,8,8,8,888,888,888,1,35,-33,-12,52217,998,-24,31,0,1,"Begins 55cm right of center point, extending left","Begins 55cm right of center point, extending left",53 cm right of center,110,0,160,43,23,32,8,8,12,16,20,32,,,122.594712962901,1,9
2402533,24,67,1-24-2024-067-03,3,2,1,1,1,0,12,0,0,335,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,25,-25,0,62653,998,25,28,0,1,"Begins 14cm left of center point, extending right","Begins 70cm left of center point, extending right",12 cm right of center,140,0,150,25,79,22,4,3,13,22,7,19,,,122.594712962901,1,9
2400804,66,13,1-66-2024-013-06,6,1,1,3,44,0,12,0,0,888,12UDDW99,U,D,D,W,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,124.972344097308,6,9
2402665,77,91,1-77-2024-091-02,2,1,1,1,2,190,6,0,7,80,06BDAW04,B,D,A,W,04,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,67,5,1,"Begins 28cm right of center point, extending left","Begins 43cm right of center point, extending left",43 cm left of center,86,0,160,-37,130,55,55,52,55,54,50,20,,,83.1566199866033,9,9
2402693,69,51,1-69-2024-051-06,6,1,1,1,2,30,1,0,0,270,01FREE05,F,R,E,E,05,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,"Begins 32cm right of center point, extending right","Begins 75cm right of center point, extending left",66 cm right of center,150,0,150,51,38,9,0,0,0,0,3,9,,,307.380238667037,8,9
2402687,19,35,1-19-2024-035-05,5,1,1,3,46,0,12,0,0,888,12RDEW01,R,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,2,"Begins 80cm rear of rear axle, extending forward",Unknown,Unknown,999,999,999,999,413,999,999,999,999,999,999,999,,,51.8841213437829,9,9
2402733,16,79,1-16-2024-079-04,4,2,1,1,1,330,11,0,0,10,11FREN01,F,R,E,N,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,1,"Begins 36cm right of center point, extending right",Unknown,70 cm right of center,999,999,999,999,37,999,999,999,999,999,999,999,,,1922.69451733979,5,9
2402735,32,95,1-32-2024-095-03,3,1,1,1,2,50,2,0,0,210,02RYEW01,R,Y,E,W,01,1,0,0,0,34,51,0,3,13,-8,-10,15103,998,48,15,0,1,"Begins 103cm forward of rear axle, extending forward","Begins 103cm forward of rear axle, extending forward",33 cm forward of center,120,30,120,30,120,11,1,9,10,11,10,9,,,522.145708532268,7,9
2402184,30,76,1-30-2024-076-05,5,1,1,1,2,0,12,0,7,90,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,27,3,1,"Begins 40cm left of center point, extending right","Begins 56cm left of center point, extending right",8 cm right of center,112,0,170,11,102,38,8,14,12,19,18,18,,,41.0620689400047,10,9
2402194,20,63,1-20-2024-063-04,4,1,3,3,56,20,1,0,0,888,01RPMW01,R,P,M,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,6,8,"Begins 147cm forward of rear axle, extending forward",Unknown,Unknown,999,999,999,999,42,999,999,999,999,999,999,999,,,191.36238078355,11,9
2402668,57,58,1-57-2024-058-01,1,1,1,1,2,340,11,0,0,185,11FLAE06,F,L,A,E,06,8,8,8,8,888,888,888,3,30,-28,10,44467,998,10,28,0,1,"Begins 53cm left of center point, extending left","Begins 57cm right of center point, extending left",58 cm left of center,114,0,158,-61,16,27,27,17,14,10,4,0,,,57.1661146630177,1,9
2402668,57,58,1-57-2024-058-01,1,2,1,1,1,0,12,0,0,350,12FLEW03,F,L,E,W,03,8,8,8,8,888,888,888,3,20,-20,0,45737,998,-52,22,0,1,"Begins 31cm left of center point, extending left",Unknown,54 cm left of center extending left,999,999,158,-52,42,999,999,999,999,999,999,999,,,57.1661146630177,1,9
2402670,48,87,1-48-2024-087-03,3,1,1,3,48,300,10,0,0,888,10FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,14,-7,12,26428,998,166,14,0,1,"Begins 74cm right of center point, extending left","Begins 74cm right of center point, extending left",37 cm Right of center,148,0,148,0,148,9,7,9,9,9,9,8,,,54.9604072040948,12,9
2402685,79,59,1-79-2024-059-04,4,2,1,1,1,350,12,0,0,200,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,15,2,1,"Begins 64cm left of center point, extending right","Begins 80cm left of center point, extending right",26 cm right of center,160,0,166,-1,126,7,6,2,3,2,0,4,,,122.392743355493,8,9
2402684,79,58,1-79-2024-058-07,7,2,1,1,1,180,6,0,0,45,06BZEW03,B,Z,E,W,03,8,8,8,8,888,888,888,1,24,24,0,26745,998,-33,22,0,1,"Begins 0cm right of center point, extending right","Begins 64cm left of center point, extending right",66 cm right of center,128,0,135,33,66,28,8,11,14,18,23,28,,,402.81545554001,8,9
2401613,77,56,1-77-2024-056-05,5,1,4,3,42,0,12,0,0,888,12FZEW03,F,Z,E,W,03,8,8,8,8,888,888,888,1,47,-47,0,184804,998,13,47,0,1,"Begins 10cm left of center point, extending right","Begins 45cm left of center point, extending right",12 cm right of center,89,0,160,13,47,54,0,33,49,54,33,4,,,90.6570748528622,9,9
