CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,JKWGT33,JKWGT34,JKWGT35,JKWGT36,JKWGT37,JKWGT38,JKWGT39,JKWGT40,CASEWGT,PSUSTRAT,VERSION
2402888,15,114,1-15-2024-114-NM2,22,0,71.079077635,35.357961782,35.793097313,34.107123162,36.91726237,35.576023988,35.572051369,35.583503042,35.564628828,35.167770011,36.04660682,35.63453305,35.591388144,35.560288209,35.588605902,35.576558471,35.571629728,37.198803475,34.319402112,35.435709429,35.730847868,43.529418814,30.318530458,32.758583676,40.023436601,34.958315301,36.173463408,35.574883783,35.57315359,35.543145521,35.60847756,36.267188119,34.988310548,35.931707906,35.210209285,35.59357126,35.555365775,35.596838372,35.55176175,35.5740146987417,1,9
2402889,26,81,1-26-2024-081-04,4,1243.8402226,1261.6014114,1245.6879607,1259.7045777,1253.4723311,1251.82593,1252.4914219,1252.8174248,1252.6611479,1252.6471303,1251.4219263,1253.8906785,1234.7663224,1271.1582122,1252.5497943,1252.7651808,1252.8018979,1252.5181703,1212.5833704,1293.444712,1265.6425155,1239.9313864,1283.1277373,1223.5955339,1260.9346215,1244.4813266,1267.0259156,1238.6461716,1252.7305275,1252.5792289,1252.6199978,1252.6911425,2487.3324898,0,1256.5866316,1248.7469152,1252.5806735,1252.7264058,1252.5692163,1252.7400277,1252.65413238455,10,9
2402890,26,82,1-26-2024-082-03,3,341.84871727,347.02977078,342.47153874,346.38683448,344.40979834,344.43939656,344.38934053,344.44357181,344.38652836,344.44863179,343.84625819,344.99707291,343.68695512,344.9128516,344.38019498,344.45400678,344.7803835,344.08936382,330.70020104,359.32883343,348.20854456,340.72121677,352.91742723,336.32692052,346.53198013,342.33370835,348.45917968,340.4826386,344.53154643,344.30607684,348.5296473,337.71004908,684.06589649,0,345.22763533,343.62688644,344.51631809,344.31364995,344.40560267,344.4284169,344.417446330487,10,9
2402892,26,84,1-26-2024-084-07,7,3946.9105059,4000.7913921,3951.158874,3996.4197732,3974.847798,3972.5401535,3972.3708383,3974.9414946,3973.7458491,3973.5664651,3972.4754245,3974.9439817,3917.9648765,4031.2553276,3972.1060018,3975.3228378,3975.3237346,3972.1291468,3784.917098,4180.3464188,3923.6290074,4005.4812748,4082.4773083,3872.405879,3994.468694,3953.7370888,4017.421244,3930.6309655,3974.6482103,3972.6878824,3973.1005283,3974.2609122,7882.1761572,0,3983.6761744,3963.8166896,3973.1044664,3974.1976644,3972.4403599,3974.8948472,3973.65605256827,10,9
2402895,22,85,1-22-2024-085-09,9,55.019017955,55.086963838,55.092044557,55.013825969,54.90674317,55.206971992,55.652297976,54.465605852,55.070754396,55.034261919,54.88791772,55.229934009,55.133353887,54.974469112,53.822571025,56.340666887,56.872850864,53.344980359,55.157820566,54.940228831,54.76162098,55.268588016,55.172680262,54.941236532,54.732186015,55.441622328,55.076153528,55.030580731,55.433159141,54.692623191,54.056547497,55.21977138,58.203989507,52.019864478,54.939627788,55.170912748,0,108.48810602,55.031743103,55.076629538,55.0527044392151,12,9
2402896,11,81,1-11-2024-081-03,3,168.80308313,174.82856946,170.83803333,172.79113409,171.18541677,172.38306254,171.79470695,171.8217596,171.79330412,171.82428371,171.65862164,171.95386261,161.20306117,183.9596026,171.79014479,171.82696497,171.98977428,171.64506697,182.96872789,160.05206229,175.83613795,168.07963236,0,331.06915466,178.15287223,165.4282245,177.45143769,166.64925249,171.86564474,171.7531718,173.8600519,168.46281835,170.61924744,173.01921286,172.21288077,171.41436539,171.85804826,171.75694956,171.80281913,171.81419975,171.808727202705,8,9
2402897,21,59,1-21-2024-059-04,4,917.66652504,930.77017618,919.02972856,929.37075148,924.77279425,923.55813092,924.0491101,924.28962482,924.1743286,924.16398684,923.26006955,925.08143796,910.97208441,937.8208858,924.09217542,924.25108087,924.27816961,924.06884424,894.6061943,954.26317031,933.75157677,914.78270756,946.6516281,902.73062504,930.27823941,918.1395116,934.77220627,913.83451621,924.22551476,924.11389134,924.14396938,924.19645768,917.53816971,930.92062469,1854.1408562,0,924.11495711,924.22247384,924.10650435,924.23252365,924.169152788539,11,9
2402898,20,81,1-20-2024-081-03,3,81.250093999,82.481519082,81.398125279,82.328706939,81.858807934,81.865842796,81.853945553,81.866835162,81.853277159,81.86803781,81.72486655,81.998390479,81.687003633,81.978372885,81.85177185,81.869315331,81.946888063,81.782647535,78.600331267,85.404741976,82.761688279,80.982111361,83.880888499,79.937681572,82.363204942,81.365365958,82.821258859,80.925406456,81.88774484,81.834155562,82.8380075,80.266421509,81.293881744,82.437378197,0,163.3454532,81.884125389,81.835955527,81.857810714,81.863233165,81.8606256970461,11,9
2405470,31,117,1-31-2024-117-05,5,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,226.95913022,220.53634597,220.53205207,226.96156271,223.69713761,223.69713761,223.69713761,223.69713761,0,465.16110703,230.06781599,217.68716376,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,223.69713761,218.45719337,229.583106,215.36353523,232.8156733,223.69713761,223.69713761,223.69713761,223.69713761,228.09979794,219.41290951,218.57517646,230.07276476,223.697137607501,6,9
2403160,11,89,1-11-2024-089-04,4,290.91007384,294.1564973,290.88912003,294.16223619,288.45185497,296.29789172,292.47784282,292.55396997,292.51747669,292.51420334,296.97012689,288.11874916,300.42130195,285.69904614,292.49147375,292.54177013,292.5503442,292.48408902,264.40366449,331.29082729,295.80155377,289.30698306,0,571.35738111,295.02913398,290.03737445,299.0178566,286.52511289,292.53367801,292.49834723,292.50786746,292.52448093,290.41701534,294.6527984,293.43414326,291.60343744,292.49868456,292.5327155,292.49600912,292.53589644,292.515838449788,8,9
2405473,32,148,1-32-2024-148-02,2,14.519475001,16.037407702,15.197895473,15.363075935,14.562826052,15.954917421,15.280039308,15.280039308,15.280039308,15.280039308,15.571777079,14.982907308,16.100437356,14.43531845,15.280039308,15.280039308,15.280039308,15.280039308,13.587567286,17.557596109,0,30.480430348,15.811862539,14.791185349,15.334955887,15.223144314,15.850613907,14.733203436,15.280039308,15.280039308,15.280039308,15.280039308,15.165221244,15.396609244,15.328651303,15.231734666,15.280039308,15.280039308,15.280039308,15.280039308,15.2800393080999,7,9
2402648,21,54,1-21-2024-054-05,5,69.656106927,70.621989184,69.758680731,70.51686275,70.194792668,70.076752211,70.135722773,70.135722773,70.135722773,70.135722773,70.058451872,70.213164315,69.097864651,71.20523383,70.135722773,70.135722773,70.135722773,70.135722773,67.322909724,73.193828192,70.851856463,69.433920838,71.822222736,68.526609059,70.596705701,69.68072105,70.906224312,69.381786518,70.135722773,70.135722773,70.135722773,70.135722773,69.608705287,70.67078139,140.71770584,0,70.135722773,70.135722773,70.135722773,70.135722773,70.1357227732136,11,9
2400968,62,26,1-62-2024-026-03,3,341.47371868,353.66274501,345.59024309,349.54119332,346.29296909,348.71570064,347.52550927,347.5802344,347.52267148,347.58534046,347.25022072,347.84746712,326.09954593,372.13401807,347.51628043,347.5907644,347.92011326,347.22280083,740.25913222,0,355.70096702,340.01024172,361.53686247,334.86182031,360.38751572,334.64667793,358.96857563,337.11670966,347.66901016,347.44148734,351.70351959,340.7853931,345.14765858,350.00257651,348.37143796,346.75611192,347.65364314,347.44912941,347.5419195,347.56494148,347.553871011176,7,9
2401672,60,17,1-60-2024-017-03,3,822.84618489,852.2179733,832.76573716,842.28630682,834.45908977,840.29712445,837.42913088,837.56100154,837.4222927,837.57330556,836.76577052,838.20494985,785.79917747,896.72803582,837.40689222,837.58637559,838.3800046,836.69969705,891.89792575,780.18852733,857.12945876,819.31965745,871.19216416,806.91355216,868.42259351,806.39512548,0,1624.6942779,837.77492371,837.22666397,847.49684521,821.18753285,831.69924522,843.39809779,839.46755773,835.57512092,837.73789393,837.24507901,837.46867446,837.52415033,837.497473917714,8,9
2402651,59,83,1-59-2024-083-06,6,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,340.86235915,323.31312338,325.652969,338.22458045,331.80812661,331.80812661,331.80812661,331.80812661,649.05178173,0,344.65903735,319.98324079,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,331.80812661,330.5969498,332.83981196,337.03711132,322.97006565,331.80812661,331.80812661,331.80812661,331.80812661,345.20883613,318.39895716,313.71035341,353.98579237,331.808126614185,6,9
2402652,59,84,1-59-2024-084-02,2,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,49.017563241,48.563340023,48.986431312,48.597388108,48.790068717,48.790068717,48.790068717,48.790068717,95.052097139,0,49.678209955,47.9870986,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,48.790068717,49.01535116,48.56332968,48.243244914,49.46398177,48.790068717,48.790068717,48.790068717,48.790068717,49.363290683,48.233924764,48.576939049,49.022271965,48.7900687173874,6,9
2401673,16,47,1-16-2024-047-03,3,427.24119208,442.491719,432.39165812,437.33496296,433.27088683,436.30213245,434.81300239,434.88147276,434.80945184,434.88786129,434.46857001,435.21582594,0,931.20479143,434.80145555,434.89464756,435.30671851,434.4342631,463.09448838,405.09232781,445.04187836,425.41013566,452.34356746,418.9685925,450.9055409,418.69941311,449.13020763,421.78983923,434.9925462,434.70787679,440.04039768,426.37998073,431.8379103,437.91223112,435.8714018,433.85035659,434.97331947,434.71743831,434.83353435,434.86233873,434.848487710843,5,9
2402655,62,71,1-62-2024-071-02,2,26.0460944,28.769072911,27.263094578,27.559407351,26.123860681,28.621095821,27.410450187,27.410450187,27.410450187,27.410450187,27.933790702,26.87743311,28.882140106,25.895128234,27.410450187,27.410450187,27.410450187,27.410450187,48.748740593,0,27.479668393,27.339010748,28.364473531,26.533508261,27.508963556,27.308387792,28.433988563,26.429496072,27.410450187,27.410450187,27.410450187,27.410450187,27.20448116,27.619561849,27.497653933,27.323797793,27.410450187,27.410450187,27.410450187,27.410450187,27.4104501869369,7,9
2402657,81,54,1-81-2024-054-02,2,23.874118185,26.370028311,24.989633072,25.261236409,23.945399557,26.234390988,25.12470074,25.12470074,25.12470074,25.12470074,25.604400042,24.636131801,26.473666866,23.735741042,25.12470074,25.12470074,25.12470074,25.12470074,22.341798666,28.869647457,25.18814686,25.059218615,25.999168355,24.320886746,50.429998216,0,26.062886549,24.225548103,25.12470074,25.12470074,25.12470074,25.12470074,24.93590741,25.316374642,25.204632591,25.045274264,25.12470074,25.12470074,25.12470074,25.12470074,25.1247007399858,8,9
2402659,81,56,1-81-2024-056-05,5,145.42665408,154.42755638,149.14531798,150.76632482,149.10094892,150.71015005,149.95144067,149.95144067,149.95144067,149.95144067,153.22543664,146.62075638,151.04241081,148.78936431,149.95144067,149.95144067,149.95144067,149.95144067,129.89016539,175.77265096,152.37066934,147.60687839,153.16098328,146.85265235,283.77608137,0,154.27730564,145.62845756,149.95144067,149.95144067,149.95144067,149.95144067,148.82466778,151.09540565,150.42849695,149.47740062,149.95144067,149.95144067,149.95144067,149.95144067,149.951440673758,8,9
2402660,10,38,1-10-2024-038-06,6,440.76103155,445.15326073,440.54885147,445.33701854,451.60861443,435.37999126,442.92999511,442.92999511,442.92999511,442.92999511,888.39140295,0,450.28705099,436.29964589,442.92999511,442.92999511,442.92999511,442.92999511,358.24029248,581.96414891,447.07211813,438.84676298,460.60041654,426.88702432,449.298378,435.99171867,457.75643466,429.38909726,442.92999511,442.92999511,442.92999511,442.92999511,439.60170756,446.30906502,444.33913486,441.52976476,442.92999511,442.92999511,442.92999511,442.92999511,442.929995109051,4,9
2400969,62,27,1-62-2024-027-03,3,341.47371872,353.66274505,345.59024313,349.54119336,346.29296913,348.71570068,347.52550931,347.58023444,347.52267153,347.5853405,347.25022077,347.84746716,326.09954597,372.13401811,347.51628047,347.59076444,347.9201133,347.22280087,740.25913231,0,355.70096706,340.01024176,361.53686252,334.86182035,360.38751577,334.64667797,358.96857567,337.1167097,347.6690102,347.44148738,351.70351963,340.78539314,345.14765863,350.00257655,348.371438,346.75611196,347.65364318,347.44912945,347.54191954,347.56494152,347.553871052625,7,9
2402662,77,88,1-77-2024-088-08,8,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,300.94339424,295.99860465,301.10412817,295.76439621,298.45382304,298.45382304,298.45382304,298.45382304,279.58146386,319.37002373,295.34513885,301.55737435,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,298.45382304,286.60962457,313.58928234,607.56371941,0,298.45382304,298.45382304,298.45382304,298.45382304,304.84122806,292.1707549,290.02318193,307.5344316,298.453823036908,9,9
2400970,62,28,1-62-2024-028-09,9,2992.6260107,3079.3398242,3021.6542823,3050.1588442,2969.6148808,3099.476426,3036.6077998,3035.0266581,3035.520131,3036.0909692,2998.8148663,3077.1434828,3058.6657487,3017.5706094,3036.3518051,3035.272048,3039.2344966,3032.5844829,5472.8733245,0,3512.2207735,2683.9788469,3171.6978676,2913.6892817,2781.8436749,3420.3736542,2953.7233354,3121.273029,3044.1085899,3028.4789849,3093.377889,2930.1158221,3185.473047,2890.4584757,3039.2196481,3032.7175551,3039.5220062,3032.0053736,3032.4987472,3039.3000534,3035.81680191226,7,9
2402664,77,90,1-77-2024-090-02,2,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.544356182,82.770189051,83.491295671,82.828219789,83.156619987,83.156619987,83.156619987,83.156619987,81.002254439,85.497173695,84.670346557,81.788057026,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.540585965,82.770171422,164.44925329,0,83.156619987,83.156619987,83.156619987,83.156619987,84.133605722,82.208741605,82.793366905,83.552381619,83.1566199866033,9,9
2402665,77,91,1-77-2024-091-02,2,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.544356182,82.770189051,83.491295671,82.828219789,83.156619987,83.156619987,83.156619987,83.156619987,81.002254439,85.497173695,84.670346557,81.788057026,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.156619987,83.540585965,82.770171422,164.44925329,0,83.156619987,83.156619987,83.156619987,83.156619987,84.133605722,82.208741605,82.793366905,83.552381619,83.1566199866033,9,9
2400971,10,14,1-10-2024-014-09,9,1987.4639991,2045.0524121,2006.7422666,2025.6727278,1972.1818382,2058.4255402,2016.6732027,2015.6231342,2015.9508597,2016.3299649,3983.1482888,0,2031.3223367,2004.0302161,2016.5031914,2015.7861027,2018.4176457,2014.0012359,1817.3234252,2251.4018957,2332.5374836,1782.4851196,2106.3892733,1935.0405066,1847.4791488,2271.5399375,1961.6279386,2072.901109,2021.6546305,2011.2746908,2054.3753774,1945.9497073,2115.537651,1919.6124543,2018.4077845,2014.0896118,2018.6085867,2013.6166375,2013.944297,2018.4611833,2016.1478848675,4,9
2402669,48,86,1-48-2024-086-06,6,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,274.07531303,259.96459602,261.84598276,271.95436889,266.79512632,266.79512632,266.79512632,266.79512632,260.93973928,272.91326123,277.12808709,257.28715573,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,266.79512632,265.82126208,267.62466785,270.99956715,259.68875549,266.79512632,266.79512632,266.79512632,266.79512632,277.57016075,256.01328955,504.48669971,0,266.79512632028,12,9
2400206,18,7,1-18-2024-007-06,6,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,255.17139787,242.03394545,243.78556648,253.19674252,248.39335063,248.39335063,248.39335063,248.39335063,242.94182973,254.08949677,0,479.08235482,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,248.39335063,247.48665714,249.16567583,252.30779674,241.77713059,248.39335063,248.39335063,248.39335063,248.39335063,258.42519394,238.35517415,234.84526014,264.99567065,248.39335062653,6,9
2400207,67,3,1-67-2024-003-05,5,83.140927207,88.286774561,85.26690038,86.193635663,85.241534432,86.16152035,85.727763543,85.727763543,85.727763543,85.727763543,87.599518498,83.823599676,86.351474989,85.063400419,85.727763543,85.727763543,85.727763543,85.727763543,74.258662238,100.48983985,174.22169008,0,87.562670285,83.956175413,81.117889545,91.318546672,88.200875687,83.256298964,85.727763543,85.727763543,85.727763543,85.727763543,85.083583536,86.381772325,86.000498288,85.456753186,85.727763543,85.727763543,85.727763543,85.727763543,85.727763543455,7,9
2401011,48,36,1-48-2024-036-03,3,54.926108797,54.995969658,54.945268848,54.975915549,54.912937855,55.010162807,55.153454109,54.758362932,54.709527367,55.21336396,54.929777864,54.99218056,55.66760005,54.212762252,54.727866682,55.184046292,57.949486739,52.252850657,54.976318917,54.944178135,55.003745772,54.920130986,54.994383701,54.929603636,54.936749661,54.984604417,55.001131749,54.922913835,55.209957906,54.713541199,43.901056122,75.764447145,54.993133224,54.928588213,54.914986279,55.008150364,56.546925362,53.369672194,110.42040469,0,54.9604072040948,12,9
2401013,11,24,1-11-2024-024-03,3,84.467201097,87.482288004,85.485467733,86.462777814,85.659294577,86.258583312,85.964176661,85.977713512,85.963474704,85.97897655,85.896081075,86.043816402,80.664233928,92.051356282,85.961893808,85.98031822,86.061786206,85.88929847,91.555533507,80.088286781,87.986464164,84.105194312,0,165.66335369,89.145732447,82.778459059,88.794742338,83.389448001,85.999673152,85.943392931,86.9976525,84.296936353,85.375989691,86.576905914,86.173426232,85.773857942,85.995871954,85.945283281,85.968235908,85.973930643,85.9711922432037,8,9
2401014,11,25,1-11-2024-025-03,3,84.467201097,87.482288004,85.485467733,86.462777814,85.659294577,86.258583312,85.964176661,85.977713512,85.963474704,85.97897655,85.896081075,86.043816402,80.664233928,92.051356282,85.961893808,85.98031822,86.061786206,85.88929847,91.555533507,80.088286781,87.986464164,84.105194312,0,165.66335369,89.145732447,82.778459059,88.794742338,83.389448001,85.999673152,85.943392931,86.9976525,84.296936353,85.375989691,86.576905914,86.173426232,85.773857942,85.995871954,85.945283281,85.968235908,85.973930643,85.9711922432037,8,9
2401018,60,12,1-60-2024-012-04,4,1116.7910725,1129.2539504,1116.7106317,1129.2759817,1107.3540775,1137.4746701,1122.8096691,1123.1019179,1122.9618218,1122.9492556,1140.0553515,1106.0752989,1153.3042619,1096.7861646,1122.8619977,1123.0550833,1123.0879987,1122.833648,1015.0341242,1271.8110219,1135.5692504,1110.6368769,1150.5042549,1096.7080204,1132.6039645,1113.4408176,0,2199.9147976,1123.024018,1122.8883846,1122.9249324,1122.9887108,1114.8982424,1131.1592286,1126.4808647,1119.452865,1122.8896797,1123.020323,1122.8794087,1123.0325344,1122.95553268025,8,9
2401022,25,24,1-25-2024-024-10,10,6310.4542838,6426.0737254,6305.8490107,6428.9103741,0,13118.019899,6365.3212681,6367.367505,6363.6665254,6369.0531829,6392.1913359,6338.8305605,5397.3027236,7571.6005539,6337.7103831,6398.1045864,6384.3227957,6350.0008155,5232.132669,8099.0153379,6399.346351,6334.0235306,6926.9461271,5921.6715551,6080.3987755,6710.33335,5970.1854183,6759.9314859,6378.1386707,6354.9201783,6352.0316637,6382.2462268,6190.9071393,6531.7806494,6442.6325497,6295.8634627,6363.4926281,6369.1536206,6353.7887587,6379.2060549,6366.35415870068,2,9
2400216,16,6,1-16-2024-006-02,2,14.357187596,15.858154024,15.028025211,15.191359414,14.400054102,15.776585755,15.109250906,15.109250906,15.109250906,15.109250906,15.397727859,14.815440016,0,28.547943361,15.109250906,15.109250906,15.109250906,15.109250906,13.43569602,17.361350947,15.147405523,15.069871895,15.63512983,14.625860976,15.16355367,15.05299184,15.673448065,14.56852714,15.109250906,15.109250906,15.109250906,15.109250906,14.995716189,15.224517913,15.157319554,15.061486176,15.109250906,15.109250906,15.109250906,15.109250906,15.1092509057653,5,9
2402330,17,76,1-17-2024-076-03,3,93.213794114,96.541093782,94.337502432,95.416013138,94.529329076,95.190674261,94.865781752,94.880720345,94.865007107,94.882114171,0,189.9073364,89.017029049,101.58328986,94.863262508,94.883594772,94.973498781,94.783149911,101.03612455,88.381442476,97.097477468,92.814301464,98.690531128,91.408911045,98.376788179,91.35018255,97.989452984,92.024439501,94.90495391,94.842845862,96.006274189,93.025898426,94.21668792,95.541959222,95.09669915,94.655755496,94.900759097,94.844931958,94.870261333,94.87654576,94.8735237981361,4,9
2402332,17,78,1-17-2024-078-03,3,93.213794191,96.541093862,94.337502511,95.416013218,94.529329154,95.19067434,94.86578183,94.880720424,94.865007186,94.88211425,0,189.90733656,89.017029123,101.58328994,94.863262587,94.883594851,94.97349886,94.78314999,101.03612463,88.38144255,97.097477549,92.814301541,98.69053121,91.408911121,98.376788261,91.350182626,97.989453066,92.024439578,94.904953989,94.842845941,96.006274269,93.025898503,94.216687999,95.541959301,95.09669923,94.655755575,94.900759176,94.844932037,94.870261412,94.876545839,94.8735238770259,4,9
2402471,25,59,1-25-2024-059-03,3,129.42752962,134.04749151,130.98780075,132.4853149,0,264.34486289,131.72131758,131.74205985,131.72024199,131.74399518,131.61697597,131.84334808,123.60031338,141.0485903,131.71781961,131.74605099,131.87088288,131.60658311,140.28885024,122.71780022,134.82003131,128.87283332,137.03198933,126.92144606,136.59635665,126.83990143,136.058541,127.77610849,131.7757082,131.68947106,133.30489349,129.1666361,130.82004957,132.66019128,132.04194683,131.42969573,131.76988369,131.6923676,131.72753749,131.73626343,131.732067428066,2,9
2400222,25,3,1-25-2024-003-05,5,45.591999418,48.413828299,46.757819561,47.26601349,0,94.496804825,47.010543145,47.010543145,47.010543145,47.010543145,48.036957616,45.966356595,47.352567859,46.646226265,47.010543145,47.010543145,47.010543145,47.010543145,40.721230798,55.105624557,47.768983697,46.275510885,48.016751157,46.039057166,44.482626032,50.076361505,48.366723924,45.655265841,47.010543145,47.010543145,47.010543145,47.010543145,46.657294083,47.369182012,47.160102727,46.861929165,47.010543145,47.010543145,47.010543145,47.010543145,47.0105431448925,2,9
2400223,25,4,1-25-2024-004-06,6,1239.408985,1251.7598235,1238.8123399,1252.2765459,0,2448.5552689,1245.5080562,1245.5080562,1245.5080562,1245.5080562,1249.0671908,1241.4449341,1266.1959132,1226.8636802,1245.5080562,1245.5080562,1245.5080562,1245.5080562,1007.3627329,1636.4686156,1257.1556025,1234.0261097,1295.1968389,1200.3956241,1263.4157895,1225.9977966,1287.199633,1207.4313905,1245.5080562,1245.5080562,1245.5080562,1245.5080562,1236.148995,1255.0099162,1249.4705219,1241.5706435,1245.5080562,1245.5080562,1245.5080562,1245.5080562,1245.50805623473,2,9
2402474,16,72,1-16-2024-072-03,3,166.00016785,171.92560312,168.00132842,169.92199864,168.34294369,169.52070297,168.94211681,168.96872027,168.94073728,168.97120247,168.80829116,169.09862976,0,361.81003739,168.93763041,168.9738392,169.13394513,168.79496156,179.93059711,157.3944546,172.91644129,165.28872972,175.75343744,162.78593443,175.19470702,162.68134755,174.50491955,163.88210081,169.01187671,168.90127134,170.97316745,165.66555304,167.7861754,170.14629024,169.35334701,168.56809069,169.00440636,168.90498637,168.9500943,168.96128594,168.955904269261,5,9
2400226,32,5,1-32-2024-005-02,2,17.647630004,19.492594417,18.472213089,18.672980931,17.700320842,19.392331979,18.57205444,18.57205444,18.57205444,18.57205444,18.92664579,18.210906699,19.569203524,17.545342306,18.57205444,18.57205444,18.57205444,18.57205444,16.514947,21.340300519,0,37.047300754,19.218456573,17.977879114,18.638802547,18.502901678,19.265556747,17.90740526,18.57205444,18.57205444,18.57205444,18.57205444,18.432499345,18.713738839,18.631139669,18.513342782,18.57205444,18.57205444,18.57205444,18.57205444,18.5720544399223,7,9
2400228,32,7,1-32-2024-007-02,2,17.647630004,19.492594417,18.472213089,18.672980931,17.700320842,19.392331979,18.57205444,18.57205444,18.57205444,18.57205444,18.92664579,18.210906699,19.569203524,17.545342306,18.57205444,18.57205444,18.57205444,18.57205444,16.514947,21.340300519,0,37.047300754,19.218456573,17.977879114,18.638802547,18.502901678,19.265556747,17.90740526,18.57205444,18.57205444,18.57205444,18.57205444,18.432499345,18.713738839,18.631139669,18.513342782,18.57205444,18.57205444,18.57205444,18.57205444,18.5720544399223,7,9
2403599,60,43,1-60-2024-043-02,2,93.822731836,103.63139177,98.206586074,99.273958149,94.102860009,103.09835159,98.737387566,98.737387566,98.737387566,98.737387566,100.62255453,96.817363875,104.03868021,93.278924462,98.737387566,98.737387566,98.737387566,98.737387566,87.800879965,113.45462775,98.986724035,98.480049816,102.1739518,95.578484513,99.092250498,98.369740404,0,190.40762768,98.737387566,98.737387566,98.737387566,98.737387566,97.995449967,99.490645505,99.051511196,98.425250009,98.737387566,98.737387566,98.737387566,98.737387566,98.7373875661215,8,9
2403603,11,106,1-11-2024-106-07,7,1958.2608303,1962.8782904,1949.3019971,1971.6314361,1960.4211919,1960.3605328,1959.7669076,1961.0351395,1960.4452685,1960.3567694,2022.3925468,1900.4056011,1958.7156859,1964.1812948,1959.6362507,1961.2232749,1961.2237174,1959.6476693,1968.212343,1949.9792183,2329.273365,1697.7577385,0,3646.5071807,1927.9996552,1998.0708143,1918.0468771,1998.6745532,1960.8904478,1959.9233212,1960.1268998,1960.6993745,1944.3335758,1976.7775049,1965.3443888,1955.5467232,1960.1288426,1960.6681713,1959.8012061,1961.012126,1960.40096738067,8,9
