CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
2403790,18,103,1-18-2024-103-03,3,2,295,440,188,1860,157,68,78,999,4,2.0,2,3,9,0,50,136.169258980303,6,9
2401660,18,64,1-18-2024-064-09,9,1,266,455,186,1658,155,87,102,150,6,3.5,2,4,0,0,57,95.1775471436952,6,9
2403435,18,96,1-18-2024-096-01,1,1,310,519,202,1964,174,96,113,174,6,3.6,2,1,0,0,55,63.8166126674341,6,9
2403435,18,96,1-18-2024-096-01,1,2,286,501,200,2067,170,96,117,166,6,3.5,2,1,0,0,54,63.8166126674341,6,9
2405404,18,131,1-18-2024-131-05,5,2,307,519,200,2132,171,102,111,154,6,3.6,2,4,0,0,58,50.9427492020977,6,9
2405404,18,131,1-18-2024-131-05,5,3,279,482,193,2180,161,91,112,999,6,4.0,2,4,0,0,54,50.9427492020977,6,9
2402293,18,74,1-18-2024-074-09,9,1,302,521,199,2141,170,102,116,164,6,3.6,2,1,0,0,55,1826.71775201781,6,9
2402293,18,74,1-18-2024-074-09,9,2,308,514,195,2044,165,95,111,164,6,3.8,2,1,0,0,55,1826.71775201781,6,9
2402293,18,74,1-18-2024-074-09,9,3,341,573,206,2578,174,97,136,999,8,5.3,2,3,9,0,53,1826.71775201781,6,9
2403907,18,106,1-18-2024-106-03,3,1,273,446,179,1390,156,92,82,152,4,2.5,2,1,0,0,61,71.1428090245742,6,9
2403907,18,106,1-18-2024-106-03,3,2,369,584,203,2134,173,96,118,168,6,3.5,2,3,0,1,58,71.1428090245742,6,9
2403790,18,103,1-18-2024-103-03,3,1,260,420,180,1290,155,87,74,999,4,2.0,2,1,0,0,61,136.169258980303,6,9
2401239,18,44,1-18-2024-044-07,7,2,307,519,200,2132,171,102,111,999,6,3.6,2,4,9,0,58,1257.59168950676,6,9
2404193,18,113,1-18-2024-113-03,3,1,273,465,184,1572,158,95,98,148,4,1.5,2,4,0,1,57,337.833743551218,6,9
2401786,18,66,1-18-2024-066-04,4,1,286,486,195,1910,169,103,97,164,6,3.6,2,4,0,1,59,655.073704482614,6,9
2401786,18,66,1-18-2024-066-04,4,2,303,510,200,2015,162,96,111,999,6,3.3,2,1,9,0,57,655.073704482614,6,9
2400163,18,4,1-18-2024-004-07,7,1,282,468,193,1993,166,92,94,999,6,3.5,9,9,9,0,57,1361.28415936014,6,9
2400163,18,4,1-18-2024-004-07,7,2,264,462,176,1425,153,101,98,150,4,2.4,2,3,0,0,61,1361.28415936014,6,9
2400206,18,7,1-18-2024-007-06,6,1,365,573,203,2394,174,100,108,164,8,5.3,2,3,0,1,58,248.39335062653,6,9
2400206,18,7,1-18-2024-007-06,6,2,302,511,200,2234,171,98,111,156,6,3.6,2,4,0,0,55,248.39335062653,6,9
2406372,18,157,1-18-2024-157-06,6,1,266,459,185,1580,161,91,101,152,4,1.5,2,4,0,0,58,92.770740395174,6,9
2400475,18,17,1-18-2024-017-09,9,1,357,570,203,2333,173,102,111,160,8,4.7,2,3,0,1,58,225.042342558066,6,9
2401357,18,51,1-18-2024-051-08,8,1,272,481,179,1540,156,94,115,140,6,3.0,2,1,0,0,59,56.5663772378367,6,9
2401239,18,44,1-18-2024-044-07,7,1,273,465,184,1580,158,95,98,156,4,1.5,2,4,0,0,57,1257.59168950676,6,9
2402026,18,70,1-18-2024-070-06,6,2,269,454,184,1668,157,93,92,999,4,1.5,2,4,9,0,58,241.447305056267,6,9
2402077,18,71,1-18-2024-071-04,4,1,282,490,185,1476,161,57,999,158,4,2.5,2,1,0,0,60,305.022831662752,6,9
2403855,18,105,1-18-2024-105-04,4,1,309,520,197,2113,166,90,123,160,6,3.6,2,3,0,0,51,454.130176673616,6,9
2401785,18,65,1-18-2024-065-03,3,1,266,459,185,1580,161,91,101,152,4,1.5,2,4,0,0,58,102.622080295098,6,9
2401785,18,65,1-18-2024-065-03,3,2,280,493,185,1468,157,100,114,150,4,2.3,2,1,0,0,61,102.622080295098,6,9
2400561,18,19,1-18-2024-019-07,7,2,264,460,180,1498,155,96,100,142,4,2.5,2,4,0,0,57,950.591365303636,6,9
2405538,18,134,1-18-2024-134-08,8,1,278,487,183,1451,159,97,112,152,4,2.5,2,1,0,0,60,114.15342035176,6,9
2405043,18,127,1-18-2024-127-03,3,1,283,489,184,1474,159,96,108,156,4,2.5,2,1,0,0,59,103.062257832232,6,9
2405043,18,127,1-18-2024-127-03,3,2,269,459,185,1639,161,92,99,160,4,2.5,2,4,0,0,57,103.062257832232,6,9
2401642,18,63,1-18-2024-063-09,9,1,365,571,202,2397,167,101,105,170,8,5.3,2,3,0,1,60,95.1775471436952,6,9
2405864,18,146,1-18-2024-146-08,8,1,357,575,202,2150,168,95,123,999,8,4.7,2,2,9,0,57,56.5663772378367,6,9
2404917,18,125,1-18-2024-125-08,8,1,401,618,243,2773,999,95,120,999,8,6.0,2,3,9,0,56,93.5595844976773,6,9
2402673,18,81,1-18-2024-081-03,3,1,277,458,185,2068,158,91,999,156,98,98.0,3,4,0,1,50,83.5467084502737,6,9
2401107,18,40,1-18-2024-040-05,5,1,257,437,172,1155,150,82,97,140,4,1.6,2,1,0,0,62,50.9427492020977,6,9
2400443,18,14,1-18-2024-014-04,4,1,267,446,178,1382,155,97,83,144,4,2.0,2,4,0,0,60,151.429476813471,6,9
2401894,18,68,1-18-2024-068-03,3,1,274,467,184,1852,158,100,93,152,4,2.0,2,4,0,0,59,50.7782735422604,6,9
2401894,18,68,1-18-2024-068-03,3,2,374,589,206,2184,173,95,121,174,8,5.3,2,3,0,0,99,50.7782735422604,6,9
2404874,18,123,1-18-2024-123-09,9,1,262,444,181,1540,155,86,95,999,6,3.0,2,3,9,0,59,876.205400326151,6,9
2403957,57,99,1-57-2024-099-03,3,2,258,455,178,1465,151,90,108,145,5,2.4,2,4,0,0,60,81.2040485683393,1,9
2403957,57,99,1-57-2024-099-03,3,3,343,547,201,2630,170,88,116,999,8,5.7,9,9,9,0,99,81.2040485683393,1,9
2404633,19,60,1-19-2024-060-03,3,1,299,507,195,2419,162,92,118,150,8,5.7,2,3,0,1,50,53.0215875094493,9,9
2404633,19,60,1-19-2024-060-03,3,2,270,461,186,1718,157,98,93,145,6,3.2,2,1,0,0,57,53.0215875094493,9,9
2402420,48,79,1-48-2024-079-NM1,21,2,275,460,176,1326,999,85,100,999,6,3.0,9,9,9,0,99,85.8427679861707,12,9
2403789,18,102,1-18-2024-102-03,3,2,270,469,187,1649,162,99,100,164,4,1.5,2,4,0,0,57,136.169258980303,6,9
2403434,18,95,1-18-2024-095-07,7,1,999,999,999,9999,999,999,999,999,99,99.0,9,9,9,0,99,7163.56506771443,6,9
2403434,18,95,1-18-2024-095-07,7,2,249,440,172,1169,146,85,106,999,4,1.6,2,1,9,0,59,7163.56506771443,6,9
2403434,18,95,1-18-2024-095-07,7,3,270,464,184,1608,159,94,100,999,3,1.5,2,4,9,0,58,7163.56506771443,6,9
2402166,18,73,1-18-2024-073-07,7,1,281,486,186,1465,159,97,109,156,8,4.7,2,1,0,0,61,2970.64644247884,6,9
2402166,18,73,1-18-2024-073-07,7,2,269,461,185,1812,151,82,111,158,8,4.7,2,3,0,1,54,2970.64644247884,6,9
2403963,18,109,1-18-2024-109-NM2,22,1,262,449,174,1194,153,88,99,999,4,1.6,2,1,9,0,61,178.115957125676,6,9
2404541,18,120,1-18-2024-120-03,3,1,307,523,200,2132,171,106,111,162,6,3.6,2,4,0,0,58,41.6316878913468,6,9
2402578,18,80,1-18-2024-080-03,3,1,262,440,180,1509,156,91,87,158,4,2.4,2,3,0,0,59,98.0295171801001,6,9
2403672,18,99,1-18-2024-099-04,4,1,251,438,174,1313,150,88,99,999,4,1.9,1,1,9,0,60,214.488758379428,6,9
2403672,18,99,1-18-2024-099-04,4,2,264,446,183,1480,164,96,87,156,4,2.0,2,3,0,0,59,214.488758379428,6,9
2403789,18,102,1-18-2024-102-03,3,1,374,589,206,2193,173,95,121,999,8,5.3,2,3,9,0,58,136.169258980303,6,9
2405294,18,130,1-18-2024-130-03,3,2,398,613,206,2208,173,95,121,174,8,5.3,2,3,0,0,99,415.437196175479,6,9
2402947,18,87,1-18-2024-087-06,6,1,270,462,186,1669,157,100,93,152,4,2.4,2,3,0,0,57,774.577393805406,6,9
2402947,18,87,1-18-2024-087-06,6,2,273,485,182,1440,154,99,114,148,4,2.3,2,1,0,0,62,774.577393805406,6,9
2402446,18,78,1-18-2024-078-04,4,1,304,508,193,2262,163,86,118,160,6,3.6,2,4,0,0,56,218.545222279394,6,9
2402446,18,78,1-18-2024-078-04,4,2,262,440,180,1509,156,91,87,156,4,2.4,2,4,0,0,59,218.545222279394,6,9
2402165,18,72,1-18-2024-072-04,4,1,273,465,184,1572,158,95,98,158,4,1.5,2,4,0,0,57,684.781671220701,6,9
2401109,18,42,1-18-2024-042-03,3,3,265,439,180,1516,156,92,84,999,4,2.5,2,4,9,0,60,34.6070615401308,6,9
2400299,18,11,1-18-2024-011-04,4,1,275,484,190,1606,160,101,108,144,4,2.5,2,4,0,0,59,83.4959792301343,6,9
2404421,18,118,1-18-2024-118-06,6,1,270,467,180,1250,156,98,99,156,4,1.4,2,1,0,0,61,1411.10309059419,6,9
2404421,18,118,1-18-2024-118-06,6,2,308,514,200,2050,166,96,111,999,6,3.6,2,1,9,0,56,1411.10309059419,6,9
2404421,18,118,1-18-2024-118-06,6,3,286,492,192,1998,164,95,112,999,6,3.6,2,4,9,0,57,1411.10309059419,6,9
2405294,18,130,1-18-2024-130-03,3,1,334,540,195,2033,168,92,115,999,8,5.7,2,3,9,0,99,415.437196175479,6,9
2404072,18,111,1-18-2024-111-03,3,2,274,467,184,1839,158,100,93,148,4,2.5,2,4,0,0,59,71.973811785793,6,9
2405849,18,144,1-18-2024-144-NM2,22,1,262,456,182,1586,158,92,102,999,4,2.3,2,4,9,0,58,131.063519990856,6,9
2400986,18,36,1-18-2024-036-07,7,1,262,456,182,1586,158,92,102,162,4,2.3,2,4,0,0,58,367.133830568572,6,9
2405540,18,136,1-18-2024-136-08,8,1,356,579,201,2303,175,102,121,170,8,4.7,2,3,0,0,57,114.15342035176,6,9
2401109,18,42,1-18-2024-042-03,3,1,273,446,179,1390,156,92,82,148,4,2.5,2,1,0,0,61,34.6070615401308,6,9
2401109,18,42,1-18-2024-042-03,3,2,293,516,187,1800,159,109,115,999,6,3.9,2,1,0,0,62,34.6070615401308,6,9
2402417,18,77,1-18-2024-077-06,6,2,286,471,185,1823,159,90,95,999,4,2.4,2,4,0,0,56,172.994115439281,6,9
2403946,18,108,1-18-2024-108-06,6,1,357,574,201,2336,173,102,116,166,8,5.7,2,3,0,0,57,263.0958563588,6,9
2403946,18,108,1-18-2024-108-06,6,2,269,454,184,1713,157,93,92,148,4,1.6,2,3,0,0,57,263.0958563588,6,9
2403946,18,108,1-18-2024-108-06,6,3,272,481,180,1435,156,94,115,999,4,2.4,1,1,9,0,59,263.0958563588,6,9
2404301,18,115,1-18-2024-115-03,3,1,267,439,189,1568,161,87,86,160,3,1.5,2,3,0,0,57,34.6070615401308,6,9
2404072,18,111,1-18-2024-111-03,3,1,270,461,186,1839,157,98,93,156,6,3.2,2,3,0,0,57,71.973811785793,6,9
2403568,18,98,1-18-2024-098-05,5,2,310,519,202,1964,174,96,113,160,6,3.6,2,1,1,1,55,50.9427492020977,6,9
2403568,18,98,1-18-2024-098-05,5,3,264,444,186,1432,162,89,90,144,4,2.4,2,1,0,0,58,50.9427492020977,6,9
2403568,18,98,1-18-2024-098-05,5,4,389,598,203,2431,174,100,108,999,8,5.3,2,3,9,0,59,50.9427492020977,6,9
2402809,18,85,1-18-2024-085-06,6,1,281,509,185,1655,158,110,120,152,6,3.9,2,1,0,0,61,458.423668559883,6,9
2402809,18,85,1-18-2024-085-06,6,2,275,482,184,1614,158,101,108,158,4,2.5,2,4,0,0,57,458.423668559883,6,9
2402417,18,77,1-18-2024-077-06,6,1,274,477,189,1970,163,99,102,156,6,3.5,2,4,0,0,57,172.994115439281,6,9
2404916,18,124,1-18-2024-124-06,6,1,343,569,202,2321,173,101,124,160,8,5.3,2,2,0,1,53,356.201928897073,6,9
2404916,18,124,1-18-2024-124-06,6,2,266,459,185,1580,161,91,101,152,4,2.4,2,4,0,0,58,356.201928897073,6,9
2405148,18,128,1-18-2024-128-04,4,1,270,454,182,1392,157,93,92,152,3,1.2,2,1,0,0,99,503.789562761101,6,9
2400837,18,32,1-18-2024-032-10,10,1,284,488,186,1554,160,94,110,150,4,2.0,2,1,0,0,59,3834.18658920448,6,9
2401355,18,49,1-18-2024-049-04,4,1,273,465,184,1572,158,95,98,148,4,1.5,2,4,0,0,57,70.6522327035531,6,9
2403568,18,98,1-18-2024-098-05,5,1,287,504,200,2146,170,98,119,170,6,3.5,2,3,0,0,54,50.9427492020977,6,9
2400442,18,13,1-18-2024-013-04,4,1,257,424,181,1583,154,88,81,132,4,2.4,2,3,0,0,60,151.429476813471,6,9
2404192,18,112,1-18-2024-112-02,2,2,278,477,189,1742,164,93,106,999,4,2.4,2,4,0,0,56,46.7280335632617,6,9
2404384,18,116,1-18-2024-116-07,7,1,308,514,200,2050,166,96,111,162,6,3.6,2,1,0,1,56,732.278155567738,6,9
2404384,18,116,1-18-2024-116-07,7,2,368,581,200,2454,170,98,116,999,6,3.5,2,3,9,0,56,732.278155567738,6,9
2400763,18,28,1-18-2024-028-03,3,2,374,589,206,2184,173,95,121,999,8,5.3,9,9,9,0,99,37.4691262436427,6,9
2403184,18,91,1-18-2024-091-03,3,1,271,459,188,1571,158,96,92,152,3,1.5,2,4,0,0,58,87.3494376101513,6,9
2406029,18,151,1-18-2024-151-04,4,1,271,459,189,1750,160,95,95,156,4,2.0,2,4,0,0,56,522.549819590506,6,9
2403567,18,97,1-18-2024-097-07,7,1,286,478,184,1782,158,95,97,150,4,2.4,2,4,0,0,56,1159.74164093818,6,9
2403567,18,97,1-18-2024-097-07,7,2,270,455,184,1556,158,94,91,999,4,2.5,2,4,9,0,56,1159.74164093818,6,9
2405898,18,147,1-18-2024-147-01,1,1,286,479,184,1706,158,96,97,144,4,2.4,2,1,0,0,58,63.8166126674341,6,9
2405898,18,147,1-18-2024-147-01,1,2,267,448,186,1696,161,91,90,144,4,2.4,2,4,0,0,59,63.8166126674341,6,9
2402294,18,75,1-18-2024-075-01,1,1,356,577,202,2696,175,100,121,170,8,5.7,2,3,0,1,99,63.8166126674341,6,9
2403736,18,101,1-18-2024-101-06,6,1,278,485,182,1467,159,99,109,999,4,2.5,2,1,9,0,62,169.783135227191,6,9
2403736,18,101,1-18-2024-101-06,6,2,271,468,183,1445,158,98,99,144,4,1.4,2,1,0,0,61,169.783135227191,6,9
2400144,18,3,1-18-2024-003-06,6,1,308,514,200,2050,166,96,111,160,6,3.6,2,1,0,0,56,261.884069240543,6,9
2402831,69,54,1-69-2024-054-08,8,2,279,482,193,2111,160,91,112,165,6,4.0,2,3,0,0,54,140.380846872428,8,9
2400077,59,3,1-59-2024-003-02,2,1,264,441,181,1367,156,91,87,168,3,1.3,2,4,0,0,99,48.7900687173874,6,9
2403758,22,114,1-22-2024-114-09,9,1,266,458,201,2064,165,80,117,999,8,5.8,2,3,9,0,99,97.7343067247537,12,9
2403758,22,114,1-22-2024-114-09,9,2,269,478,196,2007,170,100,110,999,6,3.4,2,3,0,0,55,97.7343067247537,12,9
2404434,17,141,1-17-2024-141-04,4,1,290,498,198,1957,170,95,113,180,6,3.8,2,4,0,0,56,259.044709099464,4,9
2404434,17,141,1-17-2024-141-04,4,2,275,490,181,1575,160,105,110,164,4,2.4,2,1,0,0,60,259.044709099464,4,9
2400106,67,2,1-67-2024-002-06,6,1,389,598,203,2431,174,100,108,999,8,5.3,2,3,9,0,59,555.780573943308,7,9
2400106,67,2,1-67-2024-002-06,6,2,265,453,183,1340,154,89,99,999,4,2.0,2,1,0,1,60,555.780573943308,7,9
2400355,76,8,1-76-2024-008-04,4,1,272,465,184,1572,158,95,98,150,4,1.5,2,4,0,0,57,86.4714255045695,3,9
2403117,82,79,1-82-2024-079-10,10,1,292,482,194,2211,163,88,102,999,6,3.6,2,3,9,0,53,7754.29853635363,1,9
2403117,82,79,1-82-2024-079-10,10,2,280,471,184,1685,158,87,104,999,6,3.5,2,2,9,0,53,7754.29853635363,1,9
2403166,59,99,1-59-2024-099-04,4,1,408,627,202,2477,175,101,118,999,8,5.7,9,9,9,0,59,235.392432458967,6,9
2403166,59,99,1-59-2024-099-04,4,2,270,464,180,1256,154,91,104,164,4,2.0,2,1,0,0,61,235.392432458967,6,9
2403652,59,112,1-59-2024-112-10,10,1,265,453,183,1340,154,89,99,164,4,2.0,1,1,0,1,60,8260.07217756203,6,9
2401992,22,58,1-22-2024-058-07,7,1,270,464,180,1253,154,91,104,148,4,2.0,2,1,0,1,61,77.3544414610742,12,9
2402619,31,51,1-31-2024-051-07,7,2,262,440,180,1648,156,91,87,999,4,2.4,2,3,9,0,59,247.070263933881,6,9
2402668,57,58,1-57-2024-058-01,1,1,252,449,174,1425,148,95,103,158,4,2.5,2,4,0,0,56,57.1661146630177,1,9
2402668,57,58,1-57-2024-058-01,1,2,292,482,194,2211,163,88,102,158,6,3.6,2,3,0,0,53,57.1661146630177,1,9
2405287,54,115,1-54-2024-115-09,9,1,369,577,200,2320,171,95,113,152,8,5.4,2,2,0,0,57,401.306692440556,9,9
2403028,31,63,1-31-2024-063-NM2,22,1,275,490,181,1575,160,105,110,999,4,2.4,2,1,9,0,60,197.377933176122,6,9
2403569,57,86,1-57-2024-086-07,7,2,270,463,188,1244,156,89,104,999,4,1.5,9,9,9,0,61,1497.2275426539,1,9
2400913,76,27,1-76-2024-027-10,10,1,337,545,200,2478,171,95,113,999,8,5.4,2,3,9,0,57,169.35797205844,3,9
2400495,76,10,1-76-2024-010-04,4,1,271,459,188,1551,158,96,92,160,3,1.5,2,4,0,0,58,167.149097164829,3,9
2405782,57,182,1-57-2024-182-03,3,1,290,501,196,2005,167,100,111,149,6,3.5,2,4,0,0,54,67.5142507477967,1,9
2405782,57,182,1-57-2024-182-03,3,2,283,489,183,1520,158,98,109,149,4,2.5,2,1,0,0,60,67.5142507477967,1,9
2405782,57,182,1-57-2024-182-03,3,3,270,449,175,1199,150,87,93,999,4,1.8,2,9,9,0,60,67.5142507477967,1,9
2404995,31,106,1-31-2024-106-10,10,1,270,446,173,1335,147,89,87,154,4,1.5,2,1,0,0,60,419.593794787767,6,9
2403521,22,104,1-22-2024-104-04,4,1,264,441,181,1367,156,91,87,999,3,1.2,2,1,0,0,99,111.947355719657,12,9
2403521,22,104,1-22-2024-104-04,4,2,267,456,175,1236,151,93,96,155,4,1.8,2,1,0,0,61,111.947355719657,12,9
2403924,31,79,1-31-2024-079-09,9,1,272,484,176,1384,151,101,112,999,6,3.1,2,1,9,0,52,161.39423315543,6,9
2403924,31,79,1-31-2024-079-09,9,2,266,459,185,1580,161,91,101,999,4,1.5,2,4,9,0,58,161.39423315543,6,9
2400936,24,20,1-24-2024-020-04,4,1,271,464,182,1385,160,91,102,168,4,2.0,2,1,0,0,61,102.991626372028,1,9
2402015,59,62,1-59-2024-062-03,3,1,330,565,201,2543,172,100,134,999,8,5.3,2,9,9,0,50,52.2551494333877,6,9
2402015,59,62,1-59-2024-062-03,3,2,264,453,184,1600,158,95,94,164,4,2.0,2,1,0,0,52,52.2551494333877,6,9
2400343,25,7,1-25-2024-007-09,9,1,268,461,180,1407,154,97,96,999,4,1.4,2,1,9,0,61,1070.93065887179,2,9
2405264,59,153,1-59-2024-153-04,4,1,278,464,188,1675,161,97,91,168,4,2.0,2,1,0,0,60,407.870337563103,6,9
2405264,59,153,1-59-2024-153-04,4,2,278,480,189,1793,164,95,108,172,4,2.4,2,1,0,0,56,407.870337563103,6,9
2401328,31,26,1-31-2024-026-04,4,1,270,464,184,1608,159,94,100,999,3,1.5,1,4,9,0,58,222.052598299916,6,9
2400711,62,21,1-62-2024-021-02,2,2,269,462,187,1760,169,101,92,999,4,2.4,2,4,0,0,60,61.2648028245878,7,9
2403067,12,51,1-12-2024-051-06,6,1,270,469,188,1569,164,93,106,164,4,2.4,2,1,0,0,56,353.109022806635,9,9
2400897,32,25,1-32-2024-025-02,2,1,270,464,178,1340,999,97,97,160,4,2.0,2,1,0,0,99,6.82324656710563,7,9
2400897,32,25,1-32-2024-025-02,2,2,334,538,202,1653,999,86,118,188,8,5.0,2,2,0,0,99,6.82324656710563,7,9
2400897,32,25,1-32-2024-025-02,2,3,277,477,189,1694,165,95,105,160,4,2.4,9,9,9,0,57,6.82324656710563,7,9
2401146,20,28,1-20-2024-028-NM1,21,1,278,487,183,1451,159,97,112,154,4,2.5,2,1,0,0,60,43.971490849978,11,9
2402569,32,92,1-32-2024-092-02,2,1,280,484,183,1468,159,97,108,999,4,2.4,9,9,9,0,60,8.87466508682347,7,9
2402569,32,92,1-32-2024-092-02,2,2,260,420,180,1290,155,87,74,999,4,2.0,2,1,0,0,61,8.87466508682347,7,9
2401644,79,34,1-79-2024-034-06,6,1,265,438,184,1479,999,95,78,170,3,2.0,2,1,0,0,57,448.844720308613,8,9
2405474,32,149,1-32-2024-149-03,3,2,267,456,175,1187,151,93,96,999,4,1.8,9,1,9,0,61,768.953105149334,7,9
2405231,21,122,1-21-2024-122-05,5,1,278,486,185,1496,158,96,112,152,4,2.4,2,1,0,0,61,19.1446312795392,11,9
2400505,32,14,1-32-2024-014-06,6,2,265,453,183,1340,154,89,99,144,4,2.0,2,1,0,0,60,3016.84209269126,7,9
2401003,20,25,1-20-2024-025-03,3,1,270,463,188,1252,156,89,104,154,4,2.0,2,1,0,0,61,30.7883079321252,11,9
2401518,18,58,1-18-2024-058-08,8,1,278,462,178,1485,155,93,91,156,4,1.8,2,1,0,0,59,56.5663772378367,6,9
2401518,18,58,1-18-2024-058-08,8,2,273,485,182,1504,154,99,114,150,6,2.9,2,1,0,0,62,56.5663772378367,6,9
2400762,18,27,1-18-2024-027-08,8,1,286,508,189,1796,164,104,118,150,6,3.0,2,4,0,0,55,56.5663772378367,6,9
2404569,18,121,1-18-2024-121-NM2,22,1,368,584,203,2130,172,96,120,999,6,2.7,2,3,9,0,58,142.413843051628,6,9
2402577,18,79,1-18-2024-079-04,4,1,269,459,185,1583,161,92,99,158,4,2.5,2,3,0,0,57,625.757719783489,6,9
2405657,18,138,1-18-2024-138-02,2,1,267,447,180,1481,156,97,84,146,4,2.0,2,4,0,0,54,46.7280335632617,6,9
2401506,18,54,1-18-2024-054-06,6,1,262,456,182,1586,158,92,102,162,4,2.3,2,4,0,0,58,193.747887224114,6,9
2400988,18,38,1-18-2024-038-04,4,1,262,445,180,1610,152,86,95,150,6,3.0,2,3,0,0,99,84.630238881144,6,9
2400988,18,38,1-18-2024-038-04,4,2,357,574,201,2305,173,102,116,166,6,3.6,2,3,0,0,57,84.630238881144,6,9
2402946,18,86,1-18-2024-086-03,3,1,264,441,181,1367,156,91,87,156,3,1.2,2,1,0,0,99,153.294104087016,6,9
2403327,18,94,1-18-2024-094-09,9,1,271,468,183,1471,158,98,99,152,4,2.0,2,1,0,0,61,454.062294625787,6,9
2403058,18,89,1-18-2024-089-01,1,1,289,481,183,1970,155,82,112,154,6,4.0,2,3,0,0,52,63.8166126674341,6,9
2401243,18,47,1-18-2024-047-08,8,1,302,511,200,2219,171,98,111,164,6,3.6,2,4,0,0,55,60.2730059457291,6,9
2403315,18,93,1-18-2024-093-05,5,1,278,481,182,1500,158,96,107,152,4,2.5,2,1,0,0,60,50.9427492020977,6,9
2403315,18,93,1-18-2024-093-05,5,2,270,462,186,1788,157,100,93,150,6,3.2,2,3,0,0,57,50.9427492020977,6,9
2404420,18,117,1-18-2024-117-01,1,1,270,461,186,1839,157,98,93,156,6,3.2,2,3,0,0,57,63.8166126674341,6,9
2404420,18,117,1-18-2024-117-01,1,2,270,461,186,1839,157,98,93,156,6,3.2,2,3,0,0,57,63.8166126674341,6,9
2404420,18,117,1-18-2024-117-01,1,3,261,445,172,1225,147,90,95,999,4,2.0,2,1,9,0,61,63.8166126674341,6,9
2405293,18,129,1-18-2024-129-05,5,1,390,598,203,2918,174,100,108,164,8,6.6,2,3,0,0,99,62.4923941887035,6,9
2405293,18,129,1-18-2024-129-05,5,2,270,463,176,1315,153,91,102,144,4,1.8,2,1,0,0,60,62.4923941887035,6,9
2405293,18,129,1-18-2024-129-05,5,3,303,505,200,2309,170,86,117,999,6,3.3,2,4,9,0,99,62.4923941887035,6,9
2404403,62,126,1-62-2024-126-02,2,1,270,469,184,1610,160,97,102,160,4,2.5,2,4,0,0,57,41.3368831287418,7,9
2403169,62,85,1-62-2024-085-02,2,1,300,495,205,2309,170,999,999,180,6,3.0,2,4,9,0,99,84.9091806236359,7,9
2403169,62,85,1-62-2024-085-02,2,2,270,463,188,1312,156,89,104,148,4,1.5,2,1,0,0,62,84.9091806236359,7,9
2401870,62,46,1-62-2024-046-04,4,1,281,486,186,1463,159,97,109,999,4,2.4,2,1,9,0,61,1812.01125111156,7,9
2401870,62,46,1-62-2024-046-04,4,2,258,439,173,1156,152,83,98,146,4,1.6,2,1,0,0,57,1812.01125111156,7,9
2403046,62,83,1-62-2024-083-02,2,1,374,589,206,2184,173,95,121,180,8,5.3,2,3,0,0,99,143.712548638116,7,9
2404882,76,140,1-76-2024-140-07,7,1,278,484,185,1596,160,100,107,999,6,3.4,2,1,9,0,60,183.181627671056,3,9
2404882,76,140,1-76-2024-140-07,7,2,319,523,185,2068,157,80,124,999,6,4.0,2,3,9,0,57,183.181627671056,3,9
2402669,48,86,1-48-2024-086-06,6,1,305,504,191,1996,163,89,110,181,8,6.4,2,2,0,1,56,266.79512632028,12,9
2402675,54,68,1-54-2024-068-08,8,1,262,444,169,1191,148,75,110,149,4,2.3,1,2,0,1,99,161.994257211147,9,9
2402177,12,37,1-12-2024-037-03,3,1,307,533,206,2587,174,95,132,180,8,6.2,2,3,0,0,52,233.637776041798,9,9
2405331,76,154,1-76-2024-154-10,10,1,258,430,182,1631,158,80,92,150,4,2.3,2,3,0,1,60,84.6789860292199,3,9
2400856,12,18,1-12-2024-018-03,3,1,368,584,203,2130,172,96,120,190,8,5.0,2,3,0,0,58,365.80465840508,9,9
2400856,12,18,1-12-2024-018-03,3,2,273,465,184,1564,158,94,97,164,4,1.5,2,1,0,0,58,365.80465840508,9,9
2400764,12,15,1-12-2024-015-05,5,1,257,424,181,1372,154,88,81,144,4,1.4,1,1,0,0,60,241.497853716308,9,9
2400764,12,15,1-12-2024-015-05,5,2,356,574,201,2295,175,102,116,180,8,5.7,2,2,0,1,57,241.497853716308,9,9
2402161,62,56,1-62-2024-056-NM1,21,1,256,438,169,1235,149,91,92,148,4,1.3,2,1,0,1,58,60.6701620601723,7,9
2402161,62,56,1-62-2024-056-NM1,21,2,368,584,203,2130,172,96,120,999,6,3.5,2,3,9,0,58,60.6701620601723,7,9
2406031,62,178,1-62-2024-178-03,3,1,273,465,184,1643,158,94,97,160,4,1.5,2,4,0,0,57,536.96509215571,7,9
2401634,62,42,1-62-2024-042-02,2,1,270,436,180,1436,158,87,79,999,4,1.6,2,1,0,0,54,37.7593130714705,7,9
2404050,62,116,1-62-2024-116-01,1,6,269,449,184,1872,154,75,106,999,6,3.7,2,2,9,0,52,187.399481537113,7,9
2403289,62,87,1-62-2024-087-02,2,2,274,481,182,1389,157,98,109,999,4,2.3,2,1,9,0,61,27.4104501869369,7,9
