CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
2404704,20,116,1-20-2024-116-02,2,1,6,12,21,999,2,2,25.0067474296414,11,9
2404704,20,116,1-20-2024-116-02,2,1,7,13,21,999,2,2,25.0067474296414,11,9
2403937,59,120,1-59-2024-120-05,5,1,1,11,5,19,3,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,2,11,6,18,3,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,3,11,2,3,1,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,4,12,3,5,1,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,5,13,5,13,2,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,6,13,6,17,3,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,7,13,4,999,1,2,100.475910570053,6,9
2403937,59,120,1-59-2024-120-05,5,1,8,11,12,999,1,3,100.475910570053,6,9
2406101,21,149,1-21-2024-149-02,2,1,1,23,9,5,1,3,9.63819602034845,11,9
2406101,21,149,1-21-2024-149-02,2,1,2,11,32,2,0,3,9.63819602034845,11,9
2406101,21,149,1-21-2024-149-02,2,1,3,13,4,5,1,2,9.63819602034845,11,9
2406101,21,149,1-21-2024-149-02,2,1,4,11,2,2,0,2,9.63819602034845,11,9
2406101,21,149,1-21-2024-149-02,2,1,5,13,20,14,2,1,9.63819602034845,11,9
2402191,20,60,1-20-2024-060-08,8,1,1,11,22,7,1,1,45.6832846004092,11,9
2402191,20,60,1-20-2024-060-08,8,1,2,12,22,13,2,1,45.6832846004092,11,9
2402191,20,60,1-20-2024-060-08,8,1,3,12,19,10,2,1,45.6832846004092,11,9
2402191,20,60,1-20-2024-060-08,8,1,4,11,21,10,2,1,45.6832846004092,11,9
2402191,20,60,1-20-2024-060-08,8,1,5,12,21,12,2,1,45.6832846004092,11,9
2401281,24,30,1-24-2024-030-06,6,1,1,23,20,999,3,3,260.894836150354,1,9
2401281,24,30,1-24-2024-030-06,6,1,2,23,9,999,3,3,260.894836150354,1,9
2400691,25,17,1-25-2024-017-08,8,1,1,21,18,999,9,3,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,2,21,19,999,9,1,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,3,21,26,999,9,2,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,4,22,19,999,9,1,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,5,22,26,999,9,2,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,6,11,19,999,9,1,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,7,11,24,999,9,2,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,8,21,6,999,9,3,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,9,11,20,999,9,3,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,10,21,20,999,9,3,74.1101384065828,2,9
2400691,25,17,1-25-2024-017-08,8,1,11,21,8,999,9,3,74.1101384065828,2,9
2405858,22,177,1-22-2024-177-09,9,2,1,11,17,5,1,3,137.263300510642,12,9
2405858,22,177,1-22-2024-177-09,9,2,2,21,15,7,1,3,137.263300510642,12,9
2405268,62,156,1-62-2024-156-06,6,2,1,33,31,33,4,2,1435.74294690315,7,9
2405268,62,156,1-62-2024-156-06,6,2,2,33,13,38,4,3,1435.74294690315,7,9
2403496,48,113,1-48-2024-113-03,3,1,1,13,21,12,2,2,54.9604072040948,12,9
2403496,48,113,1-48-2024-113-03,3,1,2,12,21,8,2,2,54.9604072040948,12,9
2403496,48,113,1-48-2024-113-03,3,1,3,11,21,3,1,2,54.9604072040948,12,9
2403496,48,113,1-48-2024-113-03,3,1,4,11,7,9,2,3,54.9604072040948,12,9
2401209,77,42,1-77-2024-042-03,3,4,1,11,8,7,1,3,159.92267008186,9,9
2401209,77,42,1-77-2024-042-03,3,4,2,21,17,7,1,3,159.92267008186,9,9
2401873,62,49,1-62-2024-049-02,2,2,1,11,2,57,5,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,2,11,5,13,2,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,3,11,7,45,4,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,4,12,3,46,5,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,5,13,4,32,4,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,6,11,12,999,2,3,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,7,11,6,999,2,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,8,11,1,999,2,2,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,9,11,22,999,1,1,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,10,12,22,999,1,1,40.5230025519482,7,9
2401873,62,49,1-62-2024-049-02,2,2,11,21,24,999,1,2,40.5230025519482,7,9
2401922,20,55,1-20-2024-055-01,1,1,1,12,22,999,9,1,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,2,13,22,999,9,1,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,3,22,19,999,9,1,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,4,23,19,999,9,1,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,5,12,3,999,9,2,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,6,13,4,999,9,2,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,7,21,24,999,9,2,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,1,8,23,24,999,9,2,35.0220589332575,11,9
2401922,20,55,1-20-2024-055-01,1,2,1,99,99,999,9,9,35.0220589332575,11,9
2401430,52,20,1-52-2024-020-08,8,2,1,21,24,999,5,2,137.42346763645,12,9
2401430,52,20,1-52-2024-020-08,8,2,2,23,24,999,5,2,137.42346763645,12,9
2401430,52,20,1-52-2024-020-08,8,2,3,33,32,22,3,3,137.42346763645,12,9
2401430,52,20,1-52-2024-020-08,8,2,4,31,32,20,3,3,137.42346763645,12,9
2401430,52,20,1-52-2024-020-08,8,2,5,98,31,21,3,2,137.42346763645,12,9
2405217,28,163,1-28-2024-163-01,1,1,1,11,5,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,2,11,12,999,2,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,3,11,2,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,4,11,1,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,5,11,14,999,2,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,6,11,21,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,7,11,22,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,8,11,19,999,4,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,9,11,6,999,2,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,10,11,8,999,2,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,11,11,7,999,4,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,12,21,24,999,3,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,13,11,20,999,2,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,14,21,20,999,2,1,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,15,21,19,999,1,1,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,16,12,32,999,1,3,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,17,12,3,999,2,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,18,12,19,999,1,1,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,19,12,22,999,2,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,20,12,21,999,2,2,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,21,13,21,999,1,1,36.6185653494975,3,9
2405217,28,163,1-28-2024-163-01,1,1,22,13,22,999,1,1,36.6185653494975,3,9
2401411,16,43,1-16-2024-043-01,1,1,18,23,19,999,2,3,26.4826489473316,5,9
2405407,54,117,1-54-2024-117-07,7,2,1,21,16,999,1,3,232.539756650423,9,9
2404411,67,33,1-67-2024-033-04,4,1,1,99,99,999,9,9,422.997153962446,7,9
2403340,17,105,1-17-2024-105-03,3,2,1,98,31,30,4,2,63.7311016265517,4,9
2403340,17,105,1-17-2024-105-03,3,2,2,98,10,28,3,2,63.7311016265517,4,9
2403340,17,105,1-17-2024-105-03,3,2,3,11,24,999,9,2,63.7311016265517,4,9
2403340,17,105,1-17-2024-105-03,3,2,4,13,24,999,9,2,63.7311016265517,4,9
2402599,27,84,1-27-2024-084-03,3,2,1,11,20,10,2,3,11.8514312322575,3,9
2402599,27,84,1-27-2024-084-03,3,2,2,11,7,6,1,3,11.8514312322575,3,9
2402599,27,84,1-27-2024-084-03,3,2,3,11,22,7,1,1,11.8514312322575,3,9
2402599,27,84,1-27-2024-084-03,3,2,4,11,21,7,1,1,11.8514312322575,3,9
2401271,24,28,1-24-2024-028-01,1,2,1,11,5,999,2,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,2,11,2,999,3,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,3,12,3,999,1,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,4,11,24,999,1,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,5,11,7,999,2,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,6,11,21,999,1,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,7,12,21,999,1,2,23.1726143074507,1,9
2401271,24,28,1-24-2024-028-01,1,2,8,13,24,999,1,2,23.1726143074507,1,9
2404578,20,113,1-20-2024-113-05,5,1,1,11,2,10,2,2,19.9171728154044,11,9
2404578,20,113,1-20-2024-113-05,5,1,2,11,1,6,1,2,19.9171728154044,11,9
2404578,20,113,1-20-2024-113-05,5,1,3,11,5,14,2,2,19.9171728154044,11,9
2402832,69,55,1-69-2024-055-NM1,21,1,1,11,21,999,1,2,7.66811372485411,8,9
2400791,69,14,1-69-2024-014-02,2,1,1,77,97,997,7,7,9.2899222432138,8,9
2400127,26,2,1-26-2024-002-06,6,1,1,21,15,999,1,3,1075.13840105018,10,9
2400127,26,2,1-26-2024-002-06,6,1,2,11,17,999,1,3,1075.13840105018,10,9
2400127,26,2,1-26-2024-002-06,6,1,3,11,8,999,1,3,1075.13840105018,10,9
2403153,73,91,1-73-2024-091-04,4,1,1,11,21,999,9,2,63.6025610468281,3,9
2403153,73,91,1-73-2024-091-04,4,1,2,12,21,999,9,2,63.6025610468281,3,9
2403153,73,91,1-73-2024-091-04,4,1,3,13,21,999,6,2,63.6025610468281,3,9
2403900,14,69,1-14-2024-069-01,1,1,1,12,5,999,3,2,108.384761764453,8,9
2403900,14,69,1-14-2024-069-01,1,1,2,11,2,999,2,2,108.384761764453,8,9
2403900,14,69,1-14-2024-069-01,1,1,3,12,3,999,3,2,108.384761764453,8,9
2403900,14,69,1-14-2024-069-01,1,1,4,13,4,999,2,2,108.384761764453,8,9
2403900,14,69,1-14-2024-069-01,1,1,5,11,1,999,2,2,108.384761764453,8,9
2406307,26,137,1-26-2024-137-05,5,1,1,21,25,12,2,2,81.3263153382772,10,9
2406307,26,137,1-26-2024-137-05,5,1,2,22,25,17,3,2,81.3263153382772,10,9
2406307,26,137,1-26-2024-137-05,5,1,3,23,25,15,3,2,81.3263153382772,10,9
2401991,22,57,1-22-2024-057-04,4,1,1,12,21,28,3,2,32.0683092145635,12,9
2401991,22,57,1-22-2024-057-04,4,1,2,13,21,43,4,2,32.0683092145635,12,9
2404149,81,100,1-81-2024-100-02,2,1,1,11,16,10,2,3,26.6902214863668,8,9
2404149,81,100,1-81-2024-100-02,2,1,2,21,15,2,0,3,26.6902214863668,8,9
2404149,81,100,1-81-2024-100-02,2,1,3,11,6,999,2,3,26.6902214863668,8,9
2404647,31,98,1-31-2024-098-07,7,1,1,99,99,999,9,9,230.868935151332,6,9
2402726,14,44,1-14-2024-044-02,2,2,1,11,21,999,3,2,73.7387227230028,8,9
2402726,14,44,1-14-2024-044-02,2,2,2,12,21,999,3,2,73.7387227230028,8,9
2402726,14,44,1-14-2024-044-02,2,2,3,13,21,999,3,2,73.7387227230028,8,9
2400070,13,2,1-13-2024-002-01,1,1,1,13,8,25,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,2,13,16,25,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,3,23,14,18,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,4,13,20,999,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,5,13,7,999,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,6,23,20,999,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,7,13,19,999,2,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,8,23,19,999,2,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,9,23,9,999,3,3,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,10,13,21,999,4,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,11,12,21,999,3,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,12,13,22,999,2,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,2,1,11,24,999,3,2,148.493580370567,7,9
2400568,73,16,1-73-2024-016-06,6,1,1,11,12,14,2,3,37.0946854309253,3,9
2403259,21,68,1-21-2024-068-03,3,1,1,13,19,5,1,1,317.13900450633,11,9
2403259,21,68,1-21-2024-068-03,3,1,2,13,7,5,1,3,317.13900450633,11,9
2403259,21,68,1-21-2024-068-03,3,1,3,13,21,54,5,2,317.13900450633,11,9
2403259,21,68,1-21-2024-068-03,3,1,4,13,22,6,1,1,317.13900450633,11,9
2400462,20,11,1-20-2024-011-05,5,1,1,13,5,4,1,2,19.9171728154044,11,9
2405288,54,116,1-54-2024-116-01,1,1,1,11,22,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,2,12,22,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,3,13,22,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,4,11,21,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,5,12,21,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,6,13,21,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,7,11,19,999,4,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,8,12,19,999,9,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,9,13,19,999,5,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,10,11,5,999,4,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,11,12,5,999,5,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,12,13,5,999,5,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,13,11,2,999,4,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,14,12,3,999,5,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,15,13,4,999,6,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,16,11,14,999,3,3,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,17,11,1,999,3,3,135.319434123776,9,9
2405593,27,173,1-27-2024-173-03,3,1,1,12,19,999,1,1,11.8514312322575,3,9
2405593,27,173,1-27-2024-173-03,3,1,2,12,22,999,1,1,11.8514312322575,3,9
2405593,27,173,1-27-2024-173-03,3,1,3,22,19,999,1,1,11.8514312322575,3,9
2403240,32,113,1-32-2024-113-02,2,1,1,98,34,999,9,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,1,2,23,34,999,9,2,9.15925905441749,7,9
2405288,54,116,1-54-2024-116-01,1,1,18,13,6,999,2,3,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,19,11,30,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,20,12,30,999,9,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,21,13,30,999,6,1,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,1,22,11,35,999,5,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,1,11,7,7,1,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,2,13,5,14,2,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,3,11,2,999,1,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,4,12,3,999,1,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,5,13,4,999,2,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,6,11,21,6,1,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,7,12,21,8,2,2,135.319434123776,9,9
2405288,54,116,1-54-2024-116-01,1,2,8,13,21,6,1,2,135.319434123776,9,9
2404790,67,39,1-67-2024-039-06,6,2,1,23,18,999,1,3,1404.3802802998,7,9
2404790,67,39,1-67-2024-039-06,6,2,2,21,18,999,1,3,1404.3802802998,7,9
2404790,67,39,1-67-2024-039-06,6,2,3,23,9,999,1,3,1404.3802802998,7,9
2404790,67,39,1-67-2024-039-06,6,2,4,21,9,999,1,3,1404.3802802998,7,9
2404292,57,115,1-57-2024-115-01,1,1,1,11,1,999,1,3,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,2,11,2,999,4,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,3,11,8,10,2,1,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,4,11,6,999,2,3,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,5,11,5,999,4,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,6,11,12,999,3,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,7,11,7,999,2,3,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,8,11,21,999,2,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,9,12,3,999,2,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,10,12,21,999,2,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,11,12,1,999,2,3,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,1,12,13,4,999,1,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,2,1,11,2,999,2,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,2,2,11,12,999,2,2,57.1661146630177,1,9
2404292,57,115,1-57-2024-115-01,1,2,3,11,5,999,1,2,57.1661146630177,1,9
2403024,81,64,1-81-2024-064-03,3,1,1,11,22,999,4,2,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,2,12,22,999,4,2,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,3,13,22,999,5,2,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,4,13,7,999,6,1,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,5,13,21,999,6,1,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,6,12,21,999,6,1,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,7,11,21,999,6,1,500.867923811082,8,9
2403024,81,64,1-81-2024-064-03,3,1,8,13,19,999,1,1,500.867923811082,8,9
2403365,31,70,1-31-2024-070-09,9,1,1,21,9,14,2,3,161.39423315543,6,9
2403365,31,70,1-31-2024-070-09,9,1,2,21,19,9,2,1,161.39423315543,6,9
2403365,31,70,1-31-2024-070-09,9,1,3,21,30,7,1,1,161.39423315543,6,9
2403365,31,70,1-31-2024-070-09,9,1,4,21,20,14,2,3,161.39423315543,6,9
2403365,31,70,1-31-2024-070-09,9,1,5,21,8,2,0,3,161.39423315543,6,9
2401693,52,25,1-52-2024-025-09,9,1,1,13,7,5,1,3,38.898663722822,12,9
2401693,52,25,1-52-2024-025-09,9,1,2,13,6,2,0,3,38.898663722822,12,9
2402028,10,27,1-10-2024-027-03,3,2,1,13,15,18,3,2,200.267688395763,4,9
2400356,76,9,1-76-2024-009-07,7,1,1,11,19,5,1,1,72.7960942583928,3,9
2400356,76,9,1-76-2024-009-07,7,1,2,11,21,4,1,2,72.7960942583928,3,9
2400356,76,9,1-76-2024-009-07,7,1,3,12,19,999,1,1,72.7960942583928,3,9
2403240,32,113,1-32-2024-113-02,2,1,3,23,35,999,2,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,1,4,13,24,999,1,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,1,11,7,4,1,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,2,21,9,8,2,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,3,11,21,999,2,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,4,12,21,999,2,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,5,13,21,999,2,2,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,6,11,22,999,2,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,7,12,22,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,8,13,22,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,9,11,19,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,10,12,19,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,11,21,30,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,12,22,30,999,1,1,9.15925905441749,7,9
2403240,32,113,1-32-2024-113-02,2,2,13,23,30,999,1,1,9.15925905441749,7,9
2403584,69,75,1-69-2024-075-08,8,1,1,98,31,15,3,2,99.4639493060289,8,9
2402699,33,44,1-33-2024-044-08,8,1,1,11,21,20,3,1,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,2,12,22,20,3,1,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,3,11,22,15,3,1,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,4,11,19,20,3,1,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,5,11,7,23,3,3,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,6,11,20,25,3,3,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,7,21,20,21,3,3,80.3410573395999,12,9
2402699,33,44,1-33-2024-044-08,8,1,8,21,19,20,3,1,80.3410573395999,12,9
2404468,28,139,1-28-2024-139-10,10,1,10,13,19,6,1,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,11,21,19,8,2,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,12,22,19,4,1,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,13,23,19,3,1,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,14,98,19,20,3,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,15,98,20,22,3,1,80.5683609045318,3,9
2404468,28,139,1-28-2024-139-10,10,1,16,98,10,17,3,3,80.5683609045318,3,9
2400386,15,12,1-15-2024-012-05,5,1,1,23,15,3,1,3,6.82003949815675,1,9
2400386,15,12,1-15-2024-012-05,5,1,2,98,10,999,2,3,6.82003949815675,1,9
2400386,15,12,1-15-2024-012-05,5,1,3,23,13,999,1,3,6.82003949815675,1,9
2405301,69,131,1-69-2024-131-05,5,1,1,11,20,21,3,1,7.30201599951961,8,9
2405301,69,131,1-69-2024-131-05,5,1,2,13,19,20,3,1,7.30201599951961,8,9
2405301,69,131,1-69-2024-131-05,5,1,3,13,20,13,2,3,7.30201599951961,8,9
2405301,69,131,1-69-2024-131-05,5,1,4,23,20,8,2,1,7.30201599951961,8,9
2403827,28,116,1-28-2024-116-03,3,1,1,11,21,999,1,1,59.3520019457149,3,9
2400356,76,9,1-76-2024-009-07,7,1,4,13,19,999,1,1,72.7960942583928,3,9
2400356,76,9,1-76-2024-009-07,7,1,5,11,22,999,1,1,72.7960942583928,3,9
2405274,77,167,1-77-2024-167-03,3,1,1,13,4,67,6,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,2,12,3,38,4,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,3,11,2,4,1,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,4,13,33,70,6,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,5,11,5,999,9,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,6,11,22,7,1,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,7,12,22,25,3,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,8,13,22,75,6,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,9,11,21,40,4,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,10,12,21,40,4,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,11,13,21,40,4,2,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,12,11,19,7,1,1,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,13,12,19,10,2,1,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,14,13,19,5,1,1,255.781191541611,9,9
2405274,77,167,1-77-2024-167-03,3,1,15,11,20,12,2,1,255.781191541611,9,9
2405025,10,96,1-10-2024-096-05,5,1,1,11,5,21,3,2,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,2,12,22,999,9,1,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,3,11,22,999,9,1,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,4,13,22,999,9,1,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,5,11,21,999,1,2,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,6,12,21,999,1,2,75.3748060493564,4,9
2405025,10,96,1-10-2024-096-05,5,1,7,13,21,999,1,2,75.3748060493564,4,9
2406107,25,171,1-25-2024-171-06,6,1,1,23,15,5,1,3,308.106622418482,2,9
2406107,25,171,1-25-2024-171-06,6,2,1,99,99,999,9,9,308.106622418482,2,9
2400021,54,2,1-54-2024-002-09,9,1,1,11,8,9,2,3,339.94783934237,9,9
2400021,54,2,1-54-2024-002-09,9,1,2,21,14,18,3,3,339.94783934237,9,9
2400021,54,2,1-54-2024-002-09,9,1,3,21,20,12,2,3,339.94783934237,9,9
2400021,54,2,1-54-2024-002-09,9,1,4,11,20,7,1,3,339.94783934237,9,9
