CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,BAGLOCATION,BAGSTATUS,BAGTYPE,BAGDEPLOY,BAGMALFUNCTION,BAGFLAPSOPEN,BAGFLAPSDAM,BAGDAMAGE,BAGDAMSOURCE,PREVCRASH,PRIORMAINT,DEPLOYEVENT,BAGDVTOTAL,BAGDVLONG,BAGDVLAT,BAGDVENERGY,BAGDVSPEED,BAGDVBES,BAGDVEST,BAGDVRANK,CDCFORDEPLOY,CASEWGT,PSUSTRAT,VERSION
2404063,48,132,1-48-2024-132-08,8,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,118.318452247458,12,9
2404063,48,132,1-48-2024-132-08,8,2,1,1,1,99,1,0,1,0,0,50,9,9,1,12,-12,2,14605,998,13,0,2,2,118.318452247458,12,9
2404063,48,132,1-48-2024-132-08,8,2,2,3,1,99,1,0,1,0,99,59,,,,,,,,,,,,,118.318452247458,12,9
2404065,73,114,1-73-2024-114-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,2,2,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,2,2,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,2,2,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,3,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,2,2,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,4,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,9,2,2,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,7,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,31.8497733664116,3,9
2404065,73,114,1-73-2024-114-02,2,1,8,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,31.8497733664116,3,9
2404066,57,103,1-57-2024-103-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,4,999,999,999,9999999,999,35,3,1,1,13.8251120734564,1,9
2404066,57,103,1-57-2024-103-02,2,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404066,57,103,1-57-2024-103-02,2,1,3,8,1,99,1,0,1,0,0,50,9,9,99,,,,,,,,,99,13.8251120734564,1,9
2404066,57,103,1-57-2024-103-02,2,1,4,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,13.8251120734564,1,9
2404066,57,103,1-57-2024-103-02,2,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,13.8251120734564,1,9
2404066,57,103,1-57-2024-103-02,2,1,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,13.8251120734564,1,9
2404067,57,104,1-57-2024-104-06,6,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,313.179779784653,1,9
2404067,57,104,1-57-2024-104-06,6,1,2,5,1,99,1,0,1,0,0,50,9,9,2,999,999,999,9999999,999,999,6,2,2,313.179779784653,1,9
2404067,57,104,1-57-2024-104-06,6,1,3,8,1,99,1,0,1,0,97,97,9,9,2,999,999,999,9999999,999,999,6,2,2,313.179779784653,1,9
2404067,57,104,1-57-2024-104-06,6,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,313.179779784653,1,9
2404067,57,104,1-57-2024-104-06,6,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,313.179779784653,1,9
2404067,57,104,1-57-2024-104-06,6,1,6,8,1,99,1,0,1,0,97,97,,,,,,,,,,,,,313.179779784653,1,9
2404069,57,106,1-57-2024-106-02,2,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,2,5,1,99,1,0,1,0,0,50,9,9,1,19,-6,18,46748,998,23,0,1,1,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,3,8,1,99,1,0,1,0,97,97,9,9,1,19,-6,18,46748,998,23,0,1,1,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,4,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,6,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,7,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,8,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,9,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,1,10,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,1,1,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,2,4,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,5,3,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,7,4,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,8,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,13.8251120734564,1,9
2404071,48,130,1-48-2024-130-06,6,1,1,1,1,1,1,0,1,0,0,50,1,1,1,26,-20,16,8587,998,12,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,2,2,1,1,1,0,1,0,0,50,,,,,,,,,,,,,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,3,4,1,1,1,0,1,0,0,50,1,1,1,26,-20,16,8587,998,12,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,4,4,1,1,1,0,1,0,0,50,,,,,,,,,,,,,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,5,8,1,1,1,0,1,0,97,97,1,1,1,26,-20,16,8587,998,12,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,6,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,7,5,1,1,1,0,1,0,0,50,1,1,1,26,-20,16,8587,998,12,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,1,8,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,1,1,1,99,1,0,1,0,0,50,9,9,1,26,-24,-9,88684,998,33,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,2,2,1,99,1,0,1,0,0,50,9,9,1,26,-24,-9,88684,998,33,0,1,1,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,4,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,5,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,420.915271729304,12,9
2404071,48,130,1-48-2024-130-06,6,2,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,420.915271729304,12,9
2404072,18,111,1-18-2024-111-03,3,1,1,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,2,4,1,99,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,3,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,5,5,1,99,1,0,1,0,0,50,9,9,1,14,-7,-12,6152,998,7,0,1,1,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,7,8,1,99,1,0,1,0,0,50,9,9,1,14,-7,-12,6152,998,7,0,1,1,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,1,8,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,1,1,1,1,1,0,1,0,0,50,1,1,1,13,-12,2,27905,998,18,0,1,1,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,2,2,1,1,1,0,1,0,0,50,1,1,1,13,-12,2,27905,998,18,0,1,1,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,3,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,5,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,6,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,7,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,8,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,9,4,1,1,1,0,1,0,0,50,1,1,1,13,-12,2,27905,998,18,0,1,1,71.973811785793,6,9
2404072,18,111,1-18-2024-111-03,3,2,10,4,1,1,1,0,1,0,0,50,1,1,1,13,-12,2,27905,998,18,0,1,1,71.973811785793,6,9
2404073,79,83,1-79-2024-083-03,3,1,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,2,2,1,99,7,99,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,3,5,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,4,5,1,99,7,99,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,6,5,1,99,7,99,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,7,8,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,8,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,1,9,6,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,1,1,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,3,4,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,4,4,1,99,7,99,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,5,5,1,99,7,99,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,6,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,7,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,8,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,9,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,10,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,11,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,104.756877618907,8,9
2404073,79,83,1-79-2024-083-03,3,2,12,8,1,99,1,0,1,0,0,50,9,9,1,999,999,999,9999999,999,999,6,1,1,104.756877618907,8,9
2404074,79,84,1-79-2024-084-09,9,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,325.337766812006,8,9
2404074,79,84,1-79-2024-084-09,9,2,2,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,325.337766812006,8,9
2404074,79,84,1-79-2024-084-09,9,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,325.337766812006,8,9
2404074,79,84,1-79-2024-084-09,9,2,4,5,1,1,1,0,99,99,9,79,,,,,,,,,,,,,325.337766812006,8,9
2404074,79,84,1-79-2024-084-09,9,2,5,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,325.337766812006,8,9
2404074,79,84,1-79-2024-084-09,9,2,6,8,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,6,1,1,325.337766812006,8,9
2404075,19,53,1-19-2024-053-05,5,1,1,1,1,99,1,0,1,0,97,97,9,9,1,84,-84,0,1001295,998,99,0,1,1,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,1,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,4,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404075,19,53,1-19-2024-053-05,5,2,6,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.2539652773898,9,9
2404076,19,54,1-19-2024-054-02,2,1,1,1,1,99,1,0,1,0,0,50,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404076,19,54,1-19-2024-054-02,2,1,2,5,1,99,1,0,1,0,0,50,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404076,19,54,1-19-2024-054-02,2,1,3,8,1,99,1,0,1,0,97,97,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404076,19,54,1-19-2024-054-02,2,1,4,2,1,99,1,0,1,0,97,97,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404076,19,54,1-19-2024-054-02,2,1,5,5,1,99,1,0,1,0,97,97,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404076,19,54,1-19-2024-054-02,2,1,6,8,1,99,1,0,1,0,97,97,9,9,1,42,-42,0,221309,998,42,0,1,1,45.0884525586451,9,9
2404078,12,74,1-12-2024-074-03,3,1,1,1,1,1,1,0,1,0,0,50,1,1,1,21,-21,4,49415,998,26,0,1,1,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,1,2,2,1,1,1,0,1,0,0,50,1,1,1,21,-21,4,49415,998,26,0,1,1,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,1,3,5,1,1,1,1,1,0,5,6,1,1,1,21,-21,4,49415,998,26,0,1,1,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,1,4,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,1,5,8,1,1,1,0,1,0,0,50,1,1,1,21,-21,4,49415,998,26,0,1,1,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,1,6,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,2,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,3,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,4,5,1,99,1,0,1,0,0,50,,,,,,,,,,,,,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,5,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,164.057323491007,9,9
2404078,12,74,1-12-2024-074-03,3,2,6,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,164.057323491007,9,9
2404079,12,75,1-12-2024-075-07,7,1,1,1,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,7,1,1,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,2,4,1,1,1,0,1,0,0,50,1,1,1,999,999,999,9999999,999,999,7,1,1,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,5,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,6,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,604.062221579509,9,9
2404079,12,75,1-12-2024-075-07,7,1,7,8,1,1,7,0,60,60,60,60,,,,,,,,,,,,,604.062221579509,9,9
2404080,54,97,1-54-2024-097-02,2,1,1,1,1,99,1,0,1,0,0,50,2,9,1,999,999,999,9999999,999,23,2,1,1,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,2,2,1,99,1,0,1,0,0,50,2,9,1,999,999,999,9999999,999,23,2,1,1,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,3,4,1,99,1,0,1,0,0,50,2,9,1,999,999,999,9999999,999,23,2,1,1,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,4,5,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,5,5,1,99,7,0,60,60,60,60,2,9,60,,,,,,,,,60,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,6,8,1,99,1,0,1,0,0,50,2,9,2,999,999,999,9999999,999,999,9,2,2,132.981711816027,9,9
2404080,54,97,1-54-2024-097-02,2,1,7,8,1,99,1,0,1,0,97,97,2,9,2,999,999,999,9999999,999,999,9,2,2,132.981711816027,9,9
2404082,12,73,1-12-2024-073-09,9,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,325.152652942967,9,9
2404082,12,73,1-12-2024-073-09,9,2,2,3,1,99,7,0,60,60,60,60,,,,,,,,,,,,,325.152652942967,9,9
2404085,69,92,1-69-2024-092-04,4,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,142.178174403685,8,9
2404085,69,92,1-69-2024-092-04,4,2,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,142.178174403685,8,9
2404085,69,92,1-69-2024-092-04,4,2,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,142.178174403685,8,9
2404085,69,92,1-69-2024-092-04,4,2,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,142.178174403685,8,9
2404085,69,92,1-69-2024-092-04,4,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,142.178174403685,8,9
2404085,69,92,1-69-2024-092-04,4,2,6,2,1,99,7,99,60,60,60,60,,,,,,,,,,,,,142.178174403685,8,9
2404086,69,93,1-69-2024-093-07,7,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,465.269037606198,8,9
2404086,69,93,1-69-2024-093-07,7,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,465.269037606198,8,9
2404086,69,93,1-69-2024-093-07,7,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,465.269037606198,8,9
2404086,69,93,1-69-2024-093-07,7,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,465.269037606198,8,9
2404086,69,93,1-69-2024-093-07,7,1,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,465.269037606198,8,9
2404086,69,93,1-69-2024-093-07,7,1,6,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,465.269037606198,8,9
2404087,33,74,1-33-2024-074-04,4,2,1,1,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,2,4,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,3,5,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,4,8,1,1,7,0,60,60,60,60,1,1,60,,,,,,,,,60,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,5,5,1,1,7,0,60,60,60,60,,,,,,,,,,,,,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,6,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,7,8,1,1,1,0,1,0,0,50,,,,,,,,,,,,,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,8,5,1,1,1,0,1,0,0,50,,,,,,,,,,,,,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,9,2,1,1,7,0,60,60,60,60,,,,,,,,,,,,,553.660018383497,12,9
2404087,33,74,1-33-2024-074-04,4,2,10,4,1,1,7,0,60,60,60,60,,,,,,,,,,,,,553.660018383497,12,9
2404088,33,75,1-33-2024-075-05,5,1,1,1,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,25.3427821602115,12,9
2404088,33,75,1-33-2024-075-05,5,1,2,2,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,25.3427821602115,12,9
2404088,33,75,1-33-2024-075-05,5,1,3,5,1,99,1,0,99,99,99,59,1,9,1,999,999,999,9999999,999,999,7,1,1,25.3427821602115,12,9
2404088,33,75,1-33-2024-075-05,5,1,4,5,1,99,7,0,60,60,60,60,1,9,60,,,,,,,,,60,25.3427821602115,12,9
2404088,33,75,1-33-2024-075-05,5,1,5,8,1,99,1,0,99,99,99,59,1,9,1,999,999,999,9999999,999,999,7,1,1,25.3427821602115,12,9
2404088,33,75,1-33-2024-075-05,5,1,6,8,1,99,1,0,99,99,99,59,1,9,1,999,999,999,9999999,999,999,7,1,1,25.3427821602115,12,9
2404090,17,130,1-17-2024-130-05,5,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,2,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,3,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,4,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,5,2,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,6,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,7,8,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,8,4,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,9,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404090,17,130,1-17-2024-130-05,5,1,10,5,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,73.9642155230616,4,9
2404091,17,131,1-17-2024-131-06,6,1,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,1,2,8,1,99,1,0,1,0,0,50,9,9,1,11,-10,-6,16587,998,10,0,1,1,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,1,3,8,1,99,1,0,1,0,0,50,,,,,,,,,,,,,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,1,4,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,1,1,1,99,7,0,60,60,60,60,9,9,60,,,,,,,,,60,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,2,5,1,99,1,0,1,0,0,50,9,9,1,25,-16,19,32073,998,26,0,1,1,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,3,8,1,99,1,0,1,0,0,50,9,9,1,25,-16,19,32073,998,26,0,1,1,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,4,8,1,99,7,0,60,60,60,60,,,,,,,,,,,,,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,5,5,1,99,7,0,60,60,60,60,,,,,,,,,,,,,80.5149195556731,4,9
2404091,17,131,1-17-2024-131-06,6,2,6,2,1,99,7,0,60,60,60,60,,,,,,,,,,,,,80.5149195556731,4,9
