CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
2405897,73,149,1-73-2024-149-05,5,2,1,2,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,47.7981654710363,3,9
2405912,13,82,1-13-2024-082-02,2,1,1,1,1,39.00,69.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,1,39.00,59.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,66.7757455815988,7,9
2405872,81,154,1-81-2024-154-01,1,2,1,1,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,37.5482771746596,8,9
2405872,81,154,1-81-2024-154-01,1,2,1,3,7,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,37.5482771746596,8,9
2405872,81,154,1-81-2024-154-01,1,2,1,2,7,14.00,114.00,7,8,14.00,14.00,14.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,14.00,64.00,14.00,9997.00,9997.00,7,7,7,37.5482771746596,8,9
2405872,81,154,1-81-2024-154-01,1,2,1,4,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,37.5482771746596,8,9
2405920,12,117,1-12-2024-117-03,3,1,1,2,0,8888.00,8888.00,7,8,9997.00,9997.00,8888.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,8888.00,9997.00,9997.00,7,7,7,166.734048242703,9,9
2401170,27,38,1-27-2024-038-03,3,1,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,2,7,20.2445355763671,3,9
2403822,27,120,1-27-2024-120-09,9,1,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,124.917423361448,3,9
2405956,14,119,1-14-2024-119-03,3,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,210.830854559569,8,9
2406330,17,206,1-17-2024-206-03,3,1,1,3,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,145.71700842556,4,9
2404138,29,56,1-29-2024-056-06,6,1,1,3,1,9997.00,9997.00,7,8,22.00,22.00,22.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,22.00,22.00,22.00,9997.00,9997.00,7,3,7,899.856995505387,2,9
2405936,24,165,1-24-2024-165-05,5,2,1,2,0,9995.00,9995.00,7,8,8888.00,8888.00,8888.00,9997.00,8888.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,8888.00,9997.00,8888.00,7,0,7,24.2721053029394,1,9
2405951,60,102,1-60-2024-102-06,6,2,1,2,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,0,7,198.203515128736,8,9
2405951,60,102,1-60-2024-102-06,6,2,1,1,1,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,0,7,198.203515128736,8,9
2405952,27,182,1-27-2024-182-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,34.4736258672475,3,9
2405899,18,148,1-18-2024-148-03,3,1,1,1,1,53.00,173.00,7,1,9995.00,9995.00,53.00,8888.00,58.00,8,8,7,1,53.00,173.00,7,1,9995.00,5.00,53.00,8888.00,173.00,8,5,7,132.618133574143,6,9
2405900,18,149,1-18-2024-149-03,3,2,1,3,1,9995.00,9995.00,7,0,6.00,6.00,6.00,9997.00,9995.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9997.00,9995.00,7,5,7,132.618133574143,6,9
2405900,18,149,1-18-2024-149-03,3,2,1,2,1,9997.00,97.00,7,0,9995.00,9995.00,52.00,9997.00,55.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,9995.00,9995.00,9997.00,9995.00,7,5,7,132.618133574143,6,9
2405900,18,149,1-18-2024-149-03,3,2,1,1,1,9997.00,71.00,7,0,9995.00,9995.00,3.00,9997.00,6.00,0,7,7,0,9995.00,9995.00,1,0,9995.00,43.00,9995.00,9997.00,9995.00,7,5,7,132.618133574143,6,9
2405979,28,181,1-28-2024-181-04,4,1,1,1,1,9995.00,9995.00,7,8,8888.00,9994.00,9997.00,9997.00,8888.00,0,7,7,0,8888.00,8888.00,7,8,8888.00,9994.00,9997.00,9997.00,8888.00,0,0,7,126.672395736145,3,9
2406007,59,180,1-59-2024-180-03,3,1,1,1,1,79.00,119.00,7,0,6.00,6.00,6.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,83.6010545122374,6,9
2406014,77,194,1-77-2024-194-06,6,2,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,5,7,934.62982464716,9,9
2406030,62,177,1-62-2024-177-03,3,2,1,1,1,50.00,55.00,7,0,9995.00,55.00,50.00,9997.00,9997.00,0,7,7,1,50.00,55.00,7,8,9995.00,55.00,50.00,9997.00,9997.00,0,3,7,536.965092091673,7,9
2406046,12,121,1-12-2024-121-04,4,2,1,1,0,18.00,168.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,331.530424264406,9,9
2406055,69,154,1-69-2024-154-10,10,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9999.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9999.00,9995.00,7,0,7,2154.09297235182,8,9
2406061,17,200,1-17-2024-200-07,7,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,333.907910781611,4,9
2406061,17,200,1-17-2024-200-07,7,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,333.907910781611,4,9
2406071,25,168,1-25-2024-168-03,3,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,83.1755492585875,2,9
2406071,25,168,1-25-2024-168-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,60.00,60.00,60.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,60.00,60.00,60.00,7,0,7,83.1755492585875,2,9
2406081,76,181,1-76-2024-181-03,3,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,71.5495535595937,3,9
2406081,76,181,1-76-2024-181-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,71.5495535595937,3,9
2406081,76,181,1-76-2024-181-03,3,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,71.5495535595937,3,9
2406081,76,181,1-76-2024-181-03,3,1,1,2,1,86.00,9995.00,7,8,9995.00,9995.00,86.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,86.00,9997.00,9997.00,7,4,7,71.5495535595937,3,9
2406083,31,131,1-31-2024-131-07,7,1,1,1,1,14.00,214.00,7,0,9995.00,21.00,13.00,9997.00,9997.00,0,7,7,1,14.00,214.00,0,0,9995.00,21.00,13.00,9997.00,9997.00,7,3,7,979.856364768598,6,9
2406096,27,188,1-27-2024-188-06,6,2,1,1,1,14.00,21.00,7,8,9995.00,26.00,14.00,14.00,14.00,0,7,7,1,9995.00,9995.00,1,8,9995.00,26.00,14.00,14.00,14.00,7,0,7,96.5885483091747,3,9
2406100,21,148,1-21-2024-148-01,1,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,39.4711762734772,11,9
2406108,29,107,1-29-2024-107-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,150.499254995144,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,150.499254995144,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,5,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,150.499254995144,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,150.499254995144,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,150.499254995144,2,9
2406103,15,235,1-15-2024-235-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,77.4280708363723,1,9
2406103,15,235,1-15-2024-235-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,77.4280708363723,1,9
2406103,15,235,1-15-2024-235-03,3,1,1,2,1,6.50,36.50,7,8,9995.00,8.00,6.50,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,8.00,6.50,9997.00,9997.00,7,4,7,77.4280708363723,1,9
2406044,12,119,1-12-2024-119-03,3,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,164.057323491007,9,9
2406125,59,184,1-59-2024-184-06,6,1,1,1,1,0.00,0.00,7,0,26.00,26.00,26.00,9997.00,9997.00,0,7,7,1,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,152.175710276001,6,9
2406126,59,185,1-59-2024-185-04,4,2,1,1,1,49.00,9997.00,7,8,0.00,0.00,42.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,37.00,37.00,0.00,9997.00,9997.00,7,7,7,175.956352530004,6,9
2406126,59,185,1-59-2024-185-04,4,2,1,2,1,0.00,9997.00,7,8,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,175.956352530004,6,9
2406128,77,198,1-77-2024-198-03,3,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,193.93919154216,9,9
2406128,77,198,1-77-2024-198-03,3,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,193.93919154216,9,9
2406128,77,198,1-77-2024-198-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,193.93919154216,9,9
2406128,77,198,1-77-2024-198-03,3,2,1,2,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,193.93919154216,9,9
2406137,13,84,1-13-2024-084-04,4,2,1,1,1,9997.00,9997.00,7,8,9997.00,54.50,54.50,54.50,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,54.50,9997.00,9997.00,9997.00,0,7,7,9236.10198234623,7,9
2406137,13,84,1-13-2024-084-04,4,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,9236.10198234623,7,9
2406140,19,92,1-19-2024-092-04,4,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,263.790946458572,9,9
2406154,69,159,1-69-2024-159-04,4,2,1,1,1,33.00,153.00,7,8,9995.00,9995.00,33.00,33.00,33.00,0,7,7,1,33.00,153.00,0,8,9995.00,9995.00,33.00,33.00,33.00,0,5,7,208.229237945387,8,9
2406174,25,173,1-25-2024-173-05,5,1,1,2,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,1,8888.00,8888.00,7,8,1.00,1.00,9997.00,9997.00,9997.00,7,5,7,49.8833818457308,2,9
2406174,25,173,1-25-2024-173-05,5,1,1,1,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,1,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,5,7,49.8833818457308,2,9
2406203,21,151,1-21-2024-151-03,3,1,1,1,1,17.00,117.00,7,8,9995.00,9995.00,6.00,6.00,6.00,7,7,7,1,17.00,117.00,0,8,9995.00,9995.00,6.00,6.00,6.00,7,5,7,324.785475613736,11,9
2406215,14,128,1-14-2024-128-03,3,1,1,1,1,39.00,41.00,7,8,9997.00,39.00,5.00,15.00,5.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,39.00,5.00,11.00,5.00,7,4,7,85.5382393215963,8,9
2406217,18,153,1-18-2024-153-03,3,1,1,1,0,55.50,205.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,90.4428231986945,6,9
2406213,66,121,1-66-2024-121-NM2,22,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,0,7,110.074249285118,6,9
2400386,15,12,1-15-2024-012-05,5,2,1,2,0,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,6.82003949815675,1,9
2403792,12,65,1-12-2024-065-10,10,2,1,2,1,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,0,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,0,7,22003.0893968835,9,9
2406213,66,121,1-66-2024-121-NM2,22,1,1,2,0,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,0,7,110.074249285118,6,9
2406213,66,121,1-66-2024-121-NM2,22,1,1,3,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,110.074249285118,6,9
2406240,77,201,1-77-2024-201-06,6,1,1,1,1,7.00,11.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,1,7.00,17.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,5,7,1537.21615541284,9,9
2406258,30,212,1-30-2024-212-04,4,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,2634.86309057548,10,9
2406258,30,212,1-30-2024-212-04,4,2,1,2,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,0,7,2634.86309057548,10,9
2406255,69,163,1-69-2024-163-03,3,1,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,20.3132021948385,8,9
2406306,30,214,1-30-2024-214-06,6,2,1,1,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1754.61481084793,10,9
2406279,11,190,1-11-2024-190-05,5,2,1,1,1,34.00,64.00,7,0,0.00,93.00,1.00,9997.00,9997.00,0,7,7,1,22.00,52.00,0,0,0.00,0.00,1.00,9997.00,9997.00,7,7,7,40.0406351983628,8,9
2406314,81,164,1-81-2024-164-07,7,1,1,1,1,35.00,75.00,7,0,0.00,34.00,2.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,307.519910408279,8,9
2406325,77,204,1-77-2024-204-03,3,2,1,2,1,35.00,35.00,7,8,9997.00,9997.00,35.00,9997.00,9997.00,0,7,7,0,35.00,35.00,7,8,9997.00,9997.00,35.00,9997.00,9997.00,7,0,7,265.544959638898,9,9
2406325,77,204,1-77-2024-204-03,3,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,0,7,265.544959638898,9,9
2406331,13,88,1-13-2024-088-02,2,2,1,1,0,32.00,9995.00,7,8,9995.00,9995.00,19.00,19.00,19.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,19.00,19.00,19.00,7,0,7,14.0005931901574,7,9
2406345,16,133,1-16-2024-133-02,2,1,1,3,0,68.00,188.00,7,8,9995.00,9995.00,68.00,68.00,68.00,7,7,7,1,68.00,188.00,0,8,9995.00,9995.00,68.00,68.00,68.00,7,5,7,18.8490264824169,5,9
2406345,16,133,1-16-2024-133-02,2,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,18.8490264824169,5,9
2406345,16,133,1-16-2024-133-02,2,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,1,7,18.8490264824169,5,9
2406346,28,194,1-28-2024-194-05,5,1,1,1,1,53.00,153.00,7,8,9995.00,9995.00,53.00,58.00,53.00,7,7,7,1,53.00,153.00,0,8,9995.00,9995.00,53.00,58.00,53.00,7,5,7,49.4691016031828,3,9
2406359,21,160,1-21-2024-160-02,2,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,93.4168746042218,11,9
2406359,21,160,1-21-2024-160-02,2,2,1,2,1,13.00,43.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,0,13.00,33.00,7,8,9995.00,9995.00,9994.00,9999.00,9994.00,0,7,7,93.4168746042218,11,9
2406161,30,209,1-30-2024-209-02,2,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,19.7146598979445,10,9
2405821,27,178,1-27-2024-178-03,3,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,11.8514312322575,3,9
2403525,21,73,1-21-2024-073-03,3,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,389.264030585975,11,9
2401323,27,44,1-27-2024-044-09,9,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,158.05014073623,3,9
2402760,15,106,1-15-2024-106-04,4,1,1,4,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,102.315874179251,1,9
2400071,62,4,1-62-2024-004-02,2,1,1,4,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,61.2648028245878,7,9
2401412,16,44,1-16-2024-044-01,1,1,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,26.4826489473316,5,9
2406052,19,90,1-19-2024-090-02,2,1,1,2,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,45.0884525586451,9,9
2402889,26,81,1-26-2024-081-04,4,2,1,2,1,21.00,51.00,7,8,9997.00,9995.00,21.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,1252.65413238455,10,9
2403358,14,55,1-14-2024-055-03,3,3,1,4,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,351.984208481669,8,9
2405143,13,76,1-13-2024-076-05,5,1,1,2,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,173.721593153865,7,9
2401323,27,44,1-27-2024-044-09,9,2,1,2,0,24.50,47.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,158.05014073623,3,9
2405616,15,216,1-15-2024-216-03,3,2,1,2,1,63.00,184.00,7,8,9995.00,9995.00,63.00,63.00,63.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,63.00,63.00,63.00,7,0,7,21.6342736044969,1,9
2401148,20,30,1-20-2024-030-04,4,1,1,2,1,39.00,44.00,7,8,9995.00,129.00,39.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,1,8,9995.00,39.00,9995.00,9997.00,9997.00,0,0,7,402.679247328854,11,9
2405929,20,139,1-20-2024-139-02,2,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,19.9171728154044,11,9
2403151,69,63,1-69-2024-063-03,3,2,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,24.0868849457621,8,9
2400487,16,17,1-16-2024-017-08,8,3,1,2,1,9995.00,9995.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,7,8,8888.00,8888.00,9997.00,9997.00,9997.00,7,0,7,94.1778924135248,5,9
2400812,20,21,1-20-2024-021-03,3,1,1,1,0,0.00,9997.00,7,8,0.00,0.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,70.8104625329888,11,9
2400812,20,21,1-20-2024-021-03,3,1,1,2,0,254.00,9997.00,7,8,0.00,254.00,0.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,254.00,0.00,9997.00,9997.00,7,7,7,70.8104625329888,11,9
