CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVNTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
2401531,17,51,1-17-2024-051-06,6,2,1,1,Most Recent Event,1,14992,0,1,9995.0000,1,9997.0000,-10.0000,288.0000,12.0000,70.0000,84.8378168091199,4,9
2401527,17,47,1-17-2024-047-03,3,1,1,4,Frontal/Rear/Side Crash,1,4098,1,97,0.0390,7,9997.0000,-4.7000,95.0000,997.0000,9997.0000,82.6608290635667,4,9
2401527,17,47,1-17-2024-047-03,3,1,1,7,Frontal/Rear/Side Crash,1,4098,0,97,0.0610,7,9997.0000,-9.4000,189.5000,997.0000,9997.0000,82.6608290635667,4,9
2401527,17,47,1-17-2024-047-03,3,1,1,10,Rollover,1,4098,0,97,0.0720,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,82.6608290635667,4,9
2401652,17,52,1-17-2024-052-07,7,1,1,2,Record 2,1,40811,0,1,0.0000,1,9997.0000,-18.0000,300.0000,-13.0000,300.0000,364.699531711488,4,9
2401655,17,55,1-17-2024-055-07,7,1,1,2,Event Record 2,2,4839,1,2,0.7000,1,35.0000,0.0000,17.5000,1.0000,35.0000,364.699531685358,4,9
2402386,82,58,1-82-2024-058-04,4,1,1,1,Most Recent Event,1,3707,0,97,0.0740,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,595.159797221277,1,9
2401359,48,46,1-48-2024-046-03,3,1,1,1,Event Record 1,1,1502,0,1,9997.0000,1,122.5000,-24.0000,122.5000,-5.0000,110.0000,54.9604072040948,12,9
2402109,15,81,1-15-2024-081-03,3,1,1,2,Frontal/Rear/Side Crash,1,908,0,97,0.0045,7,9997.0000,-40.0000,119.0000,997.0000,9997.0000,15.9642153816097,1,9
2401275,16,39,1-16-2024-039-01,1,1,1,3,Event Record 3,1,17857,0,3,9997.0000,1,9997.0000,-33.8100,236.0000,-3.2200,66.0000,44.4680085854866,5,9
2402016,59,63,1-59-2024-063-05,5,2,1,1,Most Recent Event,95,17693,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,53.1907731759788,6,9
2403190,67,13,1-67-2024-013-06,6,1,1,1,Most Recent Event,1,6636,0,1,9995.0000,1,9997.0000,-1.0000,50.0000,-1.0000,58.0000,1631.38147749848,7,9
2401504,48,52,1-48-2024-052-03,3,2,1,1,Event Record 1,1,21893,0,1,9997.0000,1,300.0000,-2.0000,220.0000,-11.0000,300.0000,54.9604072040948,12,9
2401434,16,41,1-16-2024-041-03,3,2,1,1,"Record 1, Most Recent",1,7901,0,1,0.0000,1,300.0000,-25.0000,300.0000,-7.0000,300.0000,209.342329809814,5,9
2401925,17,60,1-17-2024-060-06,6,1,1,2,Side Crash,95,999997,7,97,0.0040,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,64.8641554918048,4,9
2405782,57,182,1-57-2024-182-03,3,2,1,1,Rollover,95,3082,1,97,1.5515,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,67.5142507477967,1,9
2405782,57,182,1-57-2024-182-03,3,2,1,4,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,67.5142507477967,1,9
2406048,57,189,1-57-2024-189-06,6,1,1,1,Most Recent Event,1,3309,0,1,9995.0000,1,9997.0000,-16.0000,102.0000,-5.0000,78.0000,362.476168425867,1,9
2405357,21,127,1-21-2024-127-02,2,1,1,1,Event Record 1,2,5213,0,1,9997.0000,1,300.0000,-18.0000,297.5000,-24.0000,300.0000,9.63819602034845,11,9
2405593,27,173,1-27-2024-173-03,3,1,1,5,4th Prior Event,95,2534,0,97,0.0370,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,11.8514312322575,3,9
2405726,27,176,1-27-2024-176-07,7,2,1,1,Frontal / Rear Crash Record 1,1,12401,0,1,9997.0000,1,9997.0000,-23.0000,202.5000,-4.0000,147.5000,352.3606808973,3,9
2406306,30,214,1-30-2024-214-06,6,2,1,1,Most Recent Event,2,9436,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1754.61481084793,10,9
2406254,33,110,1-33-2024-110-04,4,2,1,1,Most Recent Event,3,999997,7,97,9997.0000,1,9997.0000,-0.4000,9997.0000,997.0000,9997.0000,330.088144283669,12,9
2406254,33,110,1-33-2024-110-04,4,2,1,4,3rd Prior Event,2,999997,7,97,9997.0000,1,9997.0000,-2.5000,9997.0000,997.0000,9997.0000,330.088144283669,12,9
2405046,73,130,1-73-2024-130-09,9,1,1,1,Event Record 1,1,10696,0,1,0.0000,1,9997.0000,25.0000,110.0000,-10.0000,55.0000,120.415752203677,3,9
2405659,73,142,1-73-2024-142-06,6,1,1,2,Event Record 2,3,9995,0,2,3.1000,1,9997.0000,-43.4700,224.0000,-6.4400,120.0000,37.0946854309253,3,9
2405281,10,103,1-10-2024-103-03,3,2,1,1,First Record,97,2141,0,1,0.0000,1,9997.0000,-10.8600,61.5000,997.0000,9997.0000,164.007398794594,4,9
2404872,16,120,1-16-2024-120-01,1,1,1,2,Event Record 2,2,24380,0,2,0.3900,1,9997.0000,-9.6600,128.0000,3.2200,128.0000,33.2407402789598,5,9
2405059,17,164,1-17-2024-164-03,3,1,1,1,Event Record #1,95,295,1,1,9997.0000,1,290.0000,17.0000,288.0000,25.0000,290.0000,93.5145067425974,4,9
2405059,17,164,1-17-2024-164-03,3,1,1,4,Event Record #4,95,295,7,5,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,93.5145067425974,4,9
2406266,17,204,1-17-2024-204-03,3,1,1,2,Record 2,1,24218,1,2,9997.0000,1,362.0000,-45.0000,362.0000,6.0000,362.0000,108.458713278135,4,9
2403568,18,98,1-18-2024-098-05,5,2,1,1,Most Recent Event - Non-Deployment,95,7767,1,3,1.8000,1,9997.0000,-10.0000,108.0000,1.0000,42.0000,50.9427492020977,6,9
2404866,21,112,1-21-2024-112-01,1,1,1,4,3rd Prior Event,2,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,41.7819447214444,11,9
2404655,81,114,1-81-2024-114-01,1,1,1,1,Most Recent Event,2,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,6.9000,9997.0000,85.8112363936649,8,9
2400996,77,35,1-77-2024-035-03,3,1,1,2,Side Crash Record 2,3,1950,0,1,9997.0000,1,9997.0000,-26.0000,197.5000,-8.0000,165.0000,110.200563996459,9,9
2401239,18,44,1-18-2024-044-07,7,1,1,1,Event Record 1,1,13165,0,1,9997.0000,1,9997.0000,-16.1000,102.0000,0.0000,92.0000,1257.59168950676,6,9
2401889,13,49,1-13-2024-049-02,2,1,1,1,Record 1,1,3247,0,1,9997.0000,1,150.0000,-3.0000,142.0000,11.0000,150.0000,10.2488631638442,7,9
2400696,77,25,1-77-2024-025-08,8,1,1,1,First Record,1,16880,0,1,9997.0000,1,9997.0000,-54.6700,130.0000,-8.0400,75.0000,165.2937449122,9,9
2400859,17,26,1-17-2024-026-04,4,2,1,1,Event Record 1,1,6460,0,1,9997.0000,1,9997.0000,-9.6600,116.0000,1.6100,82.0000,73.2511684159124,4,9
2400861,17,28,1-17-2024-028-10,10,1,1,1,First Record,1,24174,0,1,9997.0000,1,9997.0000,-27.5600,206.0000,-3.3300,80.0000,1344.77037686484,4,9
2400617,16,19,1-16-2024-019-06,6,2,1,2,Event Record 2,1,16043,0,2,9997.0000,1,9997.0000,19.3200,124.0000,1.6100,78.0000,1006.3508458628,5,9
2405858,22,177,1-22-2024-177-09,9,2,1,3,Rollover Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,137.263300510642,12,9
2405859,22,178,1-22-2024-178-04,4,2,1,2,1st Prior Event,1,8399,0,97,9997.0000,1,9997.0000,-20.7000,98.0000,997.0000,9997.0000,66.7252441297753,12,9
2405981,22,179,1-22-2024-179-06,6,2,1,1,Event Record 1,1,14107,0,1,9997.0000,1,9997.0000,-3.2200,90.0000,6.4400,46.0000,104.526575629748,12,9
2405982,22,180,1-22-2024-180-03,3,2,1,2,Event Record 2,2,683,1,2,0.8700,1,9997.0000,-9.6600,110.0000,0.0000,38.0000,33.5921534966532,12,9
2405214,23,45,1-23-2024-045-02,2,2,1,1,Record 1,1,1927,0,1,9997.0000,1,9997.0000,36.0000,110.0000,-2.0000,225.0000,87.6936737284278,5,9
2405890,23,48,1-23-2024-048-03,3,1,1,4,3rd Prior Event,1,999997,7,97,9997.0000,1,9997.0000,-5.8000,9997.0000,997.0000,9997.0000,1120.10542309425,5,9
2404708,24,130,1-24-2024-130-03,3,1,1,1,Record 1,1,6709,0,1,9997.0000,1,204.0000,-11.0000,178.0000,13.0000,202.0000,53.0684303957817,1,9
2404823,24,133,1-24-2024-133-06,6,1,1,1,Event Record 1,1,15555,0,1,9997.0000,1,9997.0000,-8.0500,144.0000,11.2700,146.0000,52.2007608551518,1,9
2404824,24,134,1-24-2024-134-06,6,2,1,3,2nd Prior Event,1,14988,0,97,9997.0000,1,9997.0000,30.0000,172.0000,997.0000,9997.0000,52.2007608551518,1,9
2404944,24,138,1-24-2024-138-04,4,1,1,8,Rollover,97,9242,0,97,9995.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,141.591197107242,1,9
2404944,24,138,1-24-2024-138-04,4,1,1,5,Frontal/Rear/Side Crash,1,10405,0,97,0.0085,7,9997.0000,-9.1000,148.0000,997.0000,9997.0000,141.591197107242,1,9
2404944,24,138,1-24-2024-138-04,4,1,1,2,Frontal/Rear/Side Crash,2,10405,0,97,0.0035,7,9997.0000,3.9000,72.5000,997.0000,9997.0000,141.591197107242,1,9
2405065,24,140,1-24-2024-140-03,3,1,1,1,Record 1,1,14413,0,1,0.0000,1,130.0000,-20.0000,150.0000,-3.0000,140.0000,101.332311537624,1,9
2405066,24,141,1-24-2024-141-06,6,2,1,1,First Record,1,4817,0,1,9997.0000,1,9997.0000,9.0000,90.0000,997.0000,9997.0000,315.309333375426,1,9
2405447,24,151,1-24-2024-151-03,3,1,1,1,Frontal / Rear Crash Record 1,2,6643,0,1,9997.0000,1,9997.0000,-44.0000,242.5000,-5.0000,95.0000,75.8937035902886,1,9
2405447,24,151,1-24-2024-151-03,3,1,1,4,Rollover Record 4,3,6643,0,1,9997.0000,1,9997.0000,-1.0000,185.0000,0.0000,62.5000,75.8937035902886,1,9
2405703,24,156,1-24-2024-156-04,4,1,1,1,Most Recent Event,1,14764,0,97,9997.0000,1,9997.0000,-16.5000,107.0000,997.0000,9997.0000,364.044206407486,1,9
2406068,24,167,1-24-2024-167-02,2,1,1,1,Event Record 1,2,11363,0,1,9997.0000,1,9997.0000,-1.0000,300.0000,-3.0000,300.0000,24.2721053029394,1,9
2400410,21,9,1-21-2024-009-08,8,1,1,4,3rd Prior Event,1,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,2.3000,9997.0000,70.3079544036467,11,9
2402718,25,66,1-25-2024-066-02,2,1,1,2,Side Crash,1,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,37.9757314185607,2,9
2401640,18,61,1-18-2024-061-04,4,1,1,1,Frontal / Rear Crash Record 1,97,7567,1,1,9997.0000,1,9997.0000,-16.0000,155.0000,0.0000,0.0000,64.044330522557,6,9
2401640,18,61,1-18-2024-061-04,4,1,1,4,Rollover Record 4,4,8760,1,2,1.5000,1,9997.0000,-4.0000,300.0000,997.0000,9997.0000,64.044330522557,6,9
2401433,24,35,1-24-2024-035-07,7,1,1,1,Record 1,97,29840,0,1,9997.0000,1,116.0000,10.0000,116.0000,0.0000,116.0000,539.451655185704,1,9
2402718,25,66,1-25-2024-066-02,2,2,1,3,Side Event,97,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,-0.8000,9997.0000,37.9757314185607,2,9
2402901,12,47,1-12-2024-047-02,2,1,1,2,Event Record 2,4,9535,0,2,1.5000,1,9997.0000,11.0000,118.0000,73.0000,272.0000,228.584675358371,9,9
2401330,31,28,1-31-2024-028-03,3,1,1,2,Second Record,97,13500,1,2,700.0000,1,9997.0000,-7.4100,122.0000,0.9500,76.0000,151.964719784207,6,9
2402222,14,36,1-14-2024-036-01,1,1,1,1,Event Record 1,95,18082,0,1,8888.0000,1,9997.0000,-14.0000,118.0000,4.0000,126.0000,108.708252778353,8,9
2402632,15,102,1-15-2024-102-09,9,2,1,1,Event 1,1,15302,0,1,0.0000,1,170.0000,-25.0000,160.0000,8.0000,95.0000,173.566298867712,1,9
2402475,16,73,1-16-2024-073-05,5,1,1,1,"Most Recent Frontal/Rear Event, TRG 11",1,999997,7,11,5.0000,1,9997.0000,-57.6000,9997.0000,997.0000,9997.0000,20.0376937444827,5,9
2402475,16,73,1-16-2024-073-05,5,1,1,4,Side Event,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,-4.4000,9997.0000,20.0376937444827,5,9
2400876,24,17,1-24-2024-017-03,3,1,1,1,Event Record #1,1,1647,0,1,9997.0000,1,302.0000,-62.0000,302.0000,-4.0000,56.0000,28.7833246640805,1,9
2402193,20,62,1-20-2024-062-05,5,1,1,1,Event 1,2,14618,0,1,0.0000,1,292.5000,-2.0000,292.5000,14.0000,292.5000,19.9171728154044,11,9
2402375,20,68,1-20-2024-068-03,3,1,1,1,Event 1,1,152258,0,1,0.0000,1,285.0000,-30.0000,285.0000,45.0000,75.0000,46.8545499360671,11,9
2402007,21,40,1-21-2024-040-01,1,1,1,1,Event 1,1,7653,0,1,0.0000,1,202.5000,-72.0000,300.0000,-38.0000,72.5000,24.9428514164702,11,9
2402507,21,50,1-21-2024-050-04,4,1,1,1,Event 1,1,2529,0,1,0.0000,1,300.0000,-97.0000,300.0000,22.0000,300.0000,741.235651123892,11,9
2401305,15,50,1-15-2024-050-03,3,2,1,1,Event Record 1,1,7597,0,1,9997.0000,1,9997.0000,-12.0000,267.5000,-5.0000,85.0000,17.5923892237022,1,9
2400290,13,6,1-13-2024-006-02,2,2,1,4,3rd Prior Event,97,2071,0,97,0.0295,7,9997.0000,11.9000,106.0000,997.0000,9997.0000,9.13287494953795,7,9
2400290,13,6,1-13-2024-006-02,2,2,1,1,Most Recent Event,1,4392,0,97,0.0155,7,9997.0000,-18.1000,134.5000,997.0000,9997.0000,9.13287494953795,7,9
2400138,15,3,1-15-2024-003-06,6,2,1,2,1st Prior Event,1,12043,0,97,9997.0000,1,9997.0000,-23.4000,171.0000,997.0000,9997.0000,70.1346927021324,1,9
2400674,15,25,1-15-2024-025-04,4,1,1,1,"Record 1, Most Recent",1,2881,0,1,0.0000,1,160.0000,-45.0000,160.0000,-6.0000,77.5000,12.0772640225884,1,9
2401452,15,55,1-15-2024-055-03,3,2,1,2,Frontal/Rear/Side Crash,1,4471,0,97,9995.0000,7,9997.0000,33.6000,169.0000,997.0000,9997.0000,26.3875727951593,1,9
2400487,16,17,1-16-2024-017-08,8,3,1,2,Frontal / Rear Crash Record 2,95,11655,0,1,9997.0000,1,9997.0000,15.0000,125.0000,-2.0000,35.0000,94.1778924135248,5,9
2400797,22,20,1-22-2024-020-06,6,1,1,1,Event Record 1,97,15464,0,1,9997.0000,1,9997.0000,-8.0000,272.5000,0.0000,67.5000,25.2675524846257,12,9
2401157,16,34,1-16-2024-034-06,6,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,444.975684448216,5,9
2405013,81,126,1-81-2024-126-02,2,1,1,2,Frontal/Rear/Side Crash,1,11374,0,97,0.0210,7,9997.0000,-14.6000,94.5000,997.0000,9997.0000,20.6727672091787,8,9
2405133,81,129,1-81-2024-129-05,5,1,1,1,Event Record 1,1,13385,0,4,9997.0000,1,9997.0000,-24.1500,300.0000,1.6100,300.0000,118.464453728865,8,9
2405135,81,131,1-81-2024-131-02,2,1,1,2,Record 2,1,5134,0,1,0.0000,1,300.0000,-69.0000,300.0000,-12.0000,35.0000,19.8489853441235,8,9
2405261,81,133,1-81-2024-133-09,9,1,1,2,1st Prior Event,1,17229,0,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,4766.29605939166,8,9
2405995,82,166,1-82-2024-166-05,5,1,1,1,Event Record 1,1,16821,0,1,9997.0000,1,115.0000,-44.0000,115.0000,12.0000,127.5000,31.9198775635953,1,9
2406197,73,154,1-73-2024-154-03,3,1,1,1,EVENT 1,1,810,0,1,0.0000,1,112.5000,-14.0000,112.5000,-5.0000,110.0000,49.7668221990478,3,9
2405277,77,170,1-77-2024-170-05,5,1,1,1,EVENT 1,1,16966,0,1,0.0000,1,300.0000,-10.0000,300.0000,-1.0000,25.0000,90.6570748528622,9,9
2405769,77,186,1-77-2024-186-02,2,1,1,1,EVENT 1,1,4193,0,1,0.0000,1,300.0000,-4.0000,300.0000,-4.0000,295.0000,83.1566199866033,9,9
2406070,25,167,1-25-2024-167-03,3,1,1,1,Frontal / Rear / Side Crash Record 1,1,1088,0,1,8888.0000,1,80.0000,-10.0000,85.0000,-4.0000,65.0000,83.1755492477527,2,9
2406071,25,168,1-25-2024-168-03,3,2,1,2,Event Record 2,2,5977,1,2,0.6500,1,9997.0000,-8.0500,92.0000,1.6100,146.0000,83.1755492585875,2,9
2406014,77,194,1-77-2024-194-06,6,2,1,1,EVENT 1,1,5650,0,1,0.0000,1,300.0000,14.0000,300.0000,0.0000,35.0000,934.62982464716,9,9
2406173,25,172,1-25-2024-172-03,3,2,1,3,2nd Prior Event,1,22778,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,420.611872511558,2,9
2404476,27,139,1-27-2024-139-07,7,1,1,1,Event Record 1,1,15165,0,2,0.0000,1,185.0000,-29.0000,260.0000,6.0000,150.0000,161.549477680357,3,9
2404478,27,141,1-27-2024-141-03,3,2,1,1,Frontal / Rear / Side Crash Record 1,1,1259,0,1,8888.0000,1,57.5000,-5.0000,40.0000,7.0000,57.5000,26.5096922457315,3,9
2404727,27,149,1-27-2024-149-04,4,2,1,1,Rollover,95,4911,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,18.7495302149441,3,9
2404850,27,152,1-27-2024-152-02,2,1,1,2,Event Record 2,3,4907,1,2,0.6000,1,135.0000,2.0000,220.0000,10.0000,135.0000,17.0270955559146,3,9
2405262,81,134,1-81-2024-134-06,6,2,1,1,EVENT 1,1,14679,0,1,0.0000,1,297.5000,-18.0000,297.5000,-25.0000,77.5000,2358.63059187213,8,9
2405104,27,159,1-27-2024-159-04,4,2,1,3,Frontal/Rear/Side Crash,1,6026,0,97,0.0355,7,9997.0000,-19.3000,142.5000,997.0000,9997.0000,54.2607504864428,3,9
2405104,27,159,1-27-2024-159-04,4,3,1,1,"Record 1, Most Recent",1,6517,0,1,0.0000,1,300.0000,-20.0000,300.0000,-20.0000,128.0000,54.2607504864428,3,9
2405105,27,160,1-27-2024-160-NM2,22,1,1,3,Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,-4.5000,9997.0000,997.0000,9997.0000,35.0197990149152,3,9
2401506,18,54,1-18-2024-054-06,6,1,1,1,Event Record 1,2,12968,0,1,9997.0000,1,152.5000,11.0000,155.0000,-2.0000,155.0000,193.747887224114,6,9
2406083,31,131,1-31-2024-131-07,7,1,1,1,"Record 1, Most Recent",1,12865,0,1,0.0000,1,9997.0000,-5.0000,50.0000,-3.0000,300.0000,979.856364768598,6,9
2404314,17,139,1-17-2024-139-04,4,2,1,1,Event Record 1,1,9444,0,1,0.0000,1,9997.0000,-14.0000,215.0000,3.0000,35.0000,80.56039045793,4,9
2402107,82,49,1-82-2024-049-03,3,2,1,1,Event Record 1,1,8548,0,1,9997.0000,1,280.0000,-27.0000,210.0000,-6.0000,122.5000,96.8509673685012,1,9
2403467,77,116,1-77-2024-116-01,1,1,1,1,Side Crash Record 1,1,5508,0,1,9997.0000,1,9997.0000,0.0000,7.5000,0.0000,20.0000,161.485852277551,9,9
2405104,27,159,1-27-2024-159-04,4,2,1,2,Rollover,95,6026,0,97,0.0355,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,54.2607504864428,3,9
2401758,62,44,1-62-2024-044-06,6,1,1,2,Event Record 2,1,14550,0,2,9997.0000,1,9997.0000,9.6600,126.0000,-8.0500,112.0000,1143.6537824324,7,9
2401758,62,44,1-62-2024-044-06,6,2,1,1,Most Recent Frontal/Rear Event,1,999997,7,97,9997.0000,1,9997.0000,-4.3000,9997.0000,997.0000,9997.0000,1143.6537824324,7,9
2405339,27,167,1-27-2024-167-09,9,1,1,1,Event Record 1,95,19214,0,1,9997.0000,1,60.0000,-3.0000,60.0000,1.0000,40.0000,190.105427667502,3,9
2401234,62,33,1-62-2024-033-05,5,2,1,1,Event Record 1,1,14366,0,1,9997.0000,1,9997.0000,-7.0000,212.5000,10.0000,210.0000,151.647430427332,7,9
2403710,60,45,1-60-2024-045-06,6,2,1,1,Record 1,1,15416,0,1,9997.0000,1,126.0000,-25.0000,126.0000,-2.0000,84.0000,415.191984429728,8,9
2401446,22,42,1-22-2024-042-06,6,1,1,2,1st Prior Event,1,7542,0,97,9997.0000,1,9997.0000,-26.5000,79.5000,997.0000,9997.0000,36.9156947743252,12,9
2402087,25,48,1-25-2024-048-03,3,1,1,2,Event Record 2,2,3099,1,2,3.0000,1,9997.0000,11.0000,85.0000,1.0000,72.5000,139.912654997625,2,9
2400072,62,5,1-62-2024-005-06,6,1,1,1,"Record 1, Most Recent",1,23804,0,1,9997.0000,1,272.5000,-36.0000,255.0000,2.0000,147.5000,2580.51563805831,7,9
2400699,16,22,1-16-2024-022-02,2,2,1,1,Event Record 1,1,7568,0,1,9997.0000,1,9997.0000,10.0000,105.0000,1.0000,115.0000,18.740072057542,5,9
2404792,48,155,1-48-2024-155-04,4,2,1,1,First Record,1,7251,0,1,9997.0000,1,9997.0000,-11.0400,300.0000,997.0000,9997.0000,85.7677087053401,12,9
2402528,77,86,1-77-2024-086-08,8,2,1,1,Deployment,2,15622,0,97,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,921.984007928312,9,9
2404443,20,111,1-20-2024-111-06,6,2,1,1,Frontal / Rear Crash Record 1,1,13933,0,1,9997.0000,1,9997.0000,-31.0000,182.5000,-2.0000,182.5000,4054.83801603088,11,9
2403739,79,79,1-79-2024-079-10,10,1,1,2,1st Prior Frontal/Rear Event,97,999997,7,97,9997.0000,1,9997.0000,4.5000,9997.0000,997.0000,9997.0000,174.035213758045,8,9
2403430,62,91,1-62-2024-091-03,3,2,1,1,EVENT 1,1,7111,0,1,0.0000,1,300.0000,-29.0000,300.0000,7.0000,120.0000,349.88479232887,7,9
2403244,22,95,1-22-2024-095-06,6,2,1,1,Most Recent Event,1,12750,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,88.2065738868729,12,9
2401597,14,25,1-14-2024-025-03,3,1,1,3,Record 3,2,11042,0,4,1.5470,1,9997.0000,-2.0000,300.0000,-8.0000,300.0000,1227.40456315265,8,9
2401597,14,25,1-14-2024-025-03,3,1,1,6,Record 6,95,11042,0,1,0.0000,1,9997.0000,-7.0000,300.0000,-2.0000,298.0000,1227.40456315265,8,9
2405318,60,83,1-60-2024-083-06,6,2,1,3,2nd Prior Event,97,4830,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,720.125210239522,8,9
2401617,59,53,1-59-2024-053-04,4,2,1,1,Most Recent Event,97,2249,0,1,9995.0000,1,9997.0000,-3.0000,64.0000,8.0000,64.0000,267.139823960724,6,9
2402825,30,99,1-30-2024-099-03,3,2,1,2,1st Prior Event,1,999997,7,97,1.6310,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,163.896934306729,10,9
2402825,30,99,1-30-2024-099-03,3,2,1,5,4th Prior Event,95,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,163.896934306729,10,9
2405195,24,145,1-24-2024-145-03,3,1,1,2,Side Crash,2,999997,7,97,0.6985,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,35.8046102202364,1,9
2403964,12,70,1-12-2024-070-02,2,1,1,2,Rollover,1,5536,0,97,0.0235,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,221.517683883591,9,9
2400641,66,7,1-66-2024-007-07,7,1,1,1,Most Recent Event,1,16188,0,1,0.0000,1,9997.0000,-3.0000,118.0000,2.0000,276.0000,133.367571576148,6,9
2404777,59,140,1-59-2024-140-03,3,2,1,2,Event Record 2,1,15359,0,2,9997.0000,1,9997.0000,-19.3200,216.0000,-1.6100,76.0000,42.3023913828698,6,9
2401494,62,38,1-62-2024-038-03,3,1,1,1,First Record,1,1875,0,1,9997.0000,1,9997.0000,-0.6500,169.5000,997.0000,9997.0000,453.367235938922,7,9
2406071,25,168,1-25-2024-168-03,3,2,1,1,Event Record 1,1,5977,0,1,9997.0000,1,9997.0000,19.3200,102.0000,1.6100,92.0000,83.1755492585875,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,2,Frontal/Rear/Side Crash,1,8191,0,97,0.0315,7,9997.0000,-14.1000,98.0000,997.0000,9997.0000,150.499254995144,2,9
2406108,29,107,1-29-2024-107-03,3,1,1,5,Side Crash,97,999997,7,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,150.499254995144,2,9
2400120,60,3,1-60-2024-003-03,3,1,1,1,Event Record 1,1,5308,0,1,9997.0000,1,147.5000,17.0000,142.5000,3.0000,147.5000,151.148648275766,8,9
2400512,15,16,1-15-2024-016-03,3,1,1,2,Event Record 2,1,2055,1,1,9997.0000,1,0.0000,0.0000,157.5000,11.0000,162.5000,20.3353299094226,1,9
2404193,18,113,1-18-2024-113-03,3,1,2,1,Record 2 - Sir Event - Airbag Deployment Event,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,337.833743551218,6,9
2404242,17,133,1-17-2024-133-04,4,1,1,1,Most Recent Event - Non-Deployment,1,6555,0,1,9995.0000,1,9997.0000,-10.0000,226.0000,-15.0000,142.0000,172.988606472898,4,9
2405965,28,180,1-28-2024-180-07,7,1,1,1,Most Recent Event,2,13318,0,2,0.5100,1,9997.0000,-11.0000,192.0000,-2.0000,188.0000,380.711991081105,3,9
2405573,14,110,1-14-2024-110-02,2,1,1,4,Frontal/Rear/Side Crash,1,1547,0,97,0.0020,7,9997.0000,-81.6000,161.5000,997.0000,9997.0000,73.7387227230028,8,9
2406254,33,110,1-33-2024-110-04,4,2,1,3,2nd Prior Event,2,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,-5.4000,9997.0000,330.088144283669,12,9
2401550,11,39,1-11-2024-039-06,6,1,1,1,Record 1,1,5566,0,1,9997.0000,1,144.0000,-13.0000,144.0000,0.0000,80.0000,270.558640267597,8,9
2402467,60,27,1-60-2024-027-03,3,1,1,2,Frontal/Rear/Side Crash,1,3552,0,97,0.0315,7,9997.0000,-13.0000,127.0000,997.0000,9997.0000,280.060454683104,8,9
2401155,24,26,1-24-2024-026-03,3,2,1,2,1st Prior Event,95,20745,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,37.5833593561642,1,9
2401155,24,26,1-24-2024-026-03,3,2,1,5,4th Prior Event,97,20658,0,97,9997.0000,1,9997.0000,-9.9000,127.0000,997.0000,9997.0000,37.5833593561642,1,9
