CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
2402353,32,84,1-32-2024-084-02,2,1,RR,103,Primacy A/S,P235/55R19,0C8F 03JX0322,6,0,1,8.40925917720626,7,9
2402353,32,84,1-32-2024-084-02,2,1,RF,103,Primacy A/S,P235/55R19,0C8F 03JX0322,6,0,1,8.40925917720626,7,9
2405768,77,185,1-77-2024-185-08,8,1,LF,77,ROADTOUR 455,P195/65R15,R7AE H3R 1223,3,0,1,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,LR,77,ROADTOUR 455,P195/65R15,R7AE H3R 2322,5,0,1,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,RR,77,ROADTOUR 455,P195/65R15,R7AE H3R 4122,5,0,1,248.46730916172,9,9
2405768,77,185,1-77-2024-185-08,8,1,RF,77,ROADTOUR 455,P195/65R15,R7AE H3R 3922,3,0,1,248.46730916172,9,9
2403824,14,68,1-14-2024-068-03,3,3,LF,57,Wild Peak A/T,LT285/70R17,1VH7LPMDV3220,11,0,2,364.189516222934,8,9
2403824,14,68,1-14-2024-068-03,3,3,LR,57,Wild Peak A/T,LT285/70R17,1VH7LPMDV3220,11,0,2,364.189516222934,8,9
2403824,14,68,1-14-2024-068-03,3,3,RR,57,Wild Peak A/T,LT285/70R17,1VH7LPMDV3220,11,0,2,364.189516222934,8,9
2403824,14,68,1-14-2024-068-03,3,3,RF,57,Wild Peak A/T,LT285/70R17,1VH7LPMDV3220,11,0,2,364.189516222934,8,9
2401334,77,45,1-77-2024-045-05,5,1,LF,103,DEFENDER LTX M/S,P225/65R17,M33T 034X,6,0,1,90.6570748528622,9,9
2406140,19,92,1-19-2024-092-04,4,1,RR,98,SRT Touring,P185/65R15,U9AD FYD 1418,1,0,1,263.790946458572,9,9
2401259,17,40,1-17-2024-040-06,6,1,RF,98,COURSER QUEST,P205/70R16,U958 F81 4622,4,0,1,69.0724294993801,4,9
2400106,67,2,1-67-2024-002-06,6,2,LF,98,avenger m8,P235/45R18,RMFU FYT 2221,4,0,1,555.780573943308,7,9
2400882,60,11,1-60-2024-011-03,3,2,RR,98,SRT Touring,P215/55R17,U93R FYD,4,0,1,329.229012511834,8,9
2404867,22,145,1-22-2024-145-03,3,2,LF,98,Stratus,P215/50R17,U96A F37 0723,5,0,1,26.0912892801948,12,9
2401030,31,21,1-31-2024-021-06,6,1,LR,98,LSR Grand Touring,P225/55R17,U900 FY8 3921,4,0,1,238.979638420053,6,9
2401030,31,21,1-31-2024-021-06,6,1,RR,98,Grand touring,P225/55R17,1U900F75r3923,4,0,1,238.979638420053,6,9
2400770,17,24,1-17-2024-024-09,9,2,RR,98,COURSER QUEST,P225/60R16,U9X3 F77,7,0,1,311.398354328333,4,9
2400770,17,24,1-17-2024-024-09,9,2,RF,98,COURSER QUEST,P225/60R16,U9X3 F77,5,0,1,311.398354328333,4,9
2404328,16,114,1-16-2024-114-NM1,21,1,RR,98,SRT Touring,P195/55R16,U919 FYH 4921,99,0,1,55.2220906459898,5,9
2406140,19,92,1-19-2024-092-04,4,1,LF,98,SRT Touring,P185/65R15,U9AD FYD 1518,4,0,1,263.790946458572,9,9
2404242,17,133,1-17-2024-133-04,4,2,RR,98,COUSER MXT,35X12.50R15LT,UT65 FX8 1517,9,0,4,172.988606472898,4,9
2406163,17,202,1-17-2024-202-03,3,1,LR,98,COURSER QUEST PLUS,P235/60R18,1UT45F84R1624,8,0,1,56.2627107467575,4,9
2406163,17,202,1-17-2024-202-03,3,1,RR,98,COURSER QUEST PLUS,P235/60R18,1UT45F84R,8,0,1,56.2627107467575,4,9
2402410,54,60,1-54-2024-060-07,7,1,RR,98,Courser  AXT,P265/60R18,UT80FXU,5,0,1,279.908966338472,9,9
2401030,31,21,1-31-2024-021-06,6,1,LF,98,Courser Quest,P225/55R17,U900 FY8 3921,7,0,1,238.979638420053,6,9
2401030,31,21,1-31-2024-021-06,6,1,RF,98,Courser Quest,P225/55R17,U900 F75,7,0,1,238.979638420053,6,9
2400628,76,17,1-76-2024-017-09,9,1,LF,98,Stratus AS,P225/60R17,U341 F38 1622,6,0,1,94.1839114302948,3,9
2400628,76,17,1-76-2024-017-09,9,1,RF,98,Stratus AS,P225/60R17,9999999999999,6,1,1,94.1839114302948,3,9
2400628,76,17,1-76-2024-017-09,9,1,LR,98,Stratus AS,P225/60R17,U341 F38 1622,6,0,1,94.1839114302948,3,9
2400628,76,17,1-76-2024-017-09,9,1,RR,98,Stratus AS,P225/60R17,U341 F38 1622,6,0,1,94.1839114302948,3,9
2404242,17,133,1-17-2024-133-04,4,2,LF,98,COUSER MXT,35X12.50R15LT,UT65 FX8 3321,13,0,4,172.988606472898,4,9
2404242,17,133,1-17-2024-133-04,4,2,LR,98,COUSER MXT,35X12.50R15LT,UT65 FX8 1717,10,0,4,172.988606472898,4,9
2400240,26,3,1-26-2024-003-06,6,1,RF,98,Unknown,P235/50R17,U940 T36 2322,0,1,1,855.626158255573,10,9
2405043,18,127,1-18-2024-127-03,3,2,LR,103,PRIMACY A/S,P235/55R19,0C8F 03JX1023,6,0,1,103.062257832232,6,9
2402389,66,54,1-66-2024-054-09,9,1,LR,206,G FIT AS,P185/60R15,BCBT 1JL 1421,5,0,1,97.5596917228585,6,9
2402389,66,54,1-66-2024-054-09,9,1,RR,206,G FIT AS,P185/60R15,BCBT 1JL 1421,5,0,1,97.5596917228585,6,9
2402389,66,54,1-66-2024-054-09,9,1,RF,206,G FIT AS,P185/60R15,BCBT 1JL 1421,5,0,1,97.5596917228585,6,9
2403082,17,94,1-17-2024-094-04,4,1,LF,103,Primacy,P215/50R17,0C38 064X0821,4,0,1,183.019292123688,4,9
2403082,17,94,1-17-2024-094-04,4,1,RF,103,Primacy,P215/50R17,0C38 064X0821,4,0,1,183.019292123688,4,9
2403082,17,94,1-17-2024-094-04,4,1,RR,103,Primacy,P215/50R17,0C38 064X0821,4,0,1,183.019292123688,4,9
2403082,17,94,1-17-2024-094-04,4,1,LR,103,Primacy,P215/50R17,0C38 064X0821,4,0,1,183.019292123688,4,9
2405738,15,220,1-15-2024-220-03,3,2,LR,17,ALENZA A/S 02,P235/60R18,1EJDC0JKE4823,10,0,1,11.752943697986,1,9
2405738,15,220,1-15-2024-220-03,3,2,RR,17,ALENZA A/S 02,P235/60R18,1EJDC0JKE4823,10,0,1,11.752943697986,1,9
2405738,15,220,1-15-2024-220-03,3,2,RF,17,ALENZA A/S 02,P235/60R18,1EJDC0JKE4823,10,0,1,11.752943697986,1,9
2403984,27,123,1-27-2024-123-02,2,1,RR,77,TIS OFFROAD TT1,35X12.50R18LT,00KXU4CVL5122,8,0,4,17.0270955559146,3,9
2405701,17,188,1-17-2024-188-07,7,2,RF,203,MS 932,P225/65R17,00BHARB1A5022,5,0,1,370.26476699869,4,9
2405701,17,188,1-17-2024-188-07,7,2,LR,203,MS 932,P225/65R17,00BHARB1A5022,5,0,1,370.26476699869,4,9
2405701,17,188,1-17-2024-188-07,7,2,RR,203,MS 932,P225/65R17,00BHARB1A3424,7,0,1,370.26476699869,4,9
2403583,17,111,1-17-2024-111-03,3,1,LF,17,Dueler,P275/55R20,7XY1 DH8 1723,6,0,1,60.1064786597745,4,9
2403583,17,111,1-17-2024-111-03,3,1,RF,17,Dueler,P275/55R20,7XY1 DH8 1723,4,0,1,60.1064786597745,4,9
2403583,17,111,1-17-2024-111-03,3,1,RR,17,Dueler,P275/55R20,7XY1 DH8 1023,4,0,1,60.1064786597745,4,9
2403583,17,111,1-17-2024-111-03,3,1,LR,17,Dueler,P275/55R20,7XY1 DH8 1723,4,0,1,60.1064786597745,4,9
2402504,82,60,1-82-2024-060-03,3,2,LF,17,Dueler,P245/50R19,0BA6 LR0 2923,4,1,1,137.604950474991,1,9
2402504,82,60,1-82-2024-060-03,3,2,RF,17,Dueler,P245/50R19,0BA6 LR0 2923,6,0,1,137.604950474991,1,9
2402504,82,60,1-82-2024-060-03,3,2,LR,17,Dueler,P245/50R19,0BA6 LR0 3122,5,0,1,137.604950474991,1,9
2402504,82,60,1-82-2024-060-03,3,2,RR,17,Dueler,P245/50R19,0BA6 LR0 2923,6,0,1,137.604950474991,1,9
2405847,15,226,1-15-2024-226-03,3,2,LR,17,ALENZA,P255/65R18,17XA AA021323,99,0,1,13.5033788678664,1,9
2405847,15,226,1-15-2024-226-03,3,2,RR,17,ALENZA,P255/65R18,17XA AA021323,99,0,1,13.5033788678664,1,9
2405847,15,226,1-15-2024-226-03,3,2,RF,17,ALENZA,P255/65R18,17XA AA021323,99,0,1,13.5033788678664,1,9
2404663,59,134,1-59-2024-134-07,7,1,RF,98,Srt touring,P205/60R16,U9XW FYE 0622,3,0,1,1904.3147389407,6,9
2404488,22,133,1-22-2024-133-07,7,1,LR,98,Stratus AS,P215/55R16,U3B3 F39 5221,6,0,1,67.9415091482,12,9
2404488,22,133,1-22-2024-133-07,7,1,RR,98,Stratus AS,P215/55R16,U3B3 F39,6,0,1,67.9415091482,12,9
2404488,22,133,1-22-2024-133-07,7,1,RF,98,Stratus AS,P215/55R16,U3B3 F39 0222,5,0,1,67.9415091482,12,9
2401744,59,54,1-59-2024-054-09,9,1,LR,98,Avenger m8,P235/50R17,RM65 FYR 1922,4,0,1,544.058692708323,6,9
2405369,22,164,1-22-2024-164-08,8,3,LR,98,MC-440,P225/60R16,9999999999999,99,0,1,29.5597025273187,12,9
2403007,22,86,1-22-2024-086-06,6,2,RF,98,COURSER STR,P215/70R16,U9DA FW5,5,0,1,25.2675524846257,12,9
2403007,22,86,1-22-2024-086-06,6,2,RR,98,COURSER STR,P215/70R16,U9DA FW5,3,0,1,25.2675524846257,12,9
2403007,22,86,1-22-2024-086-06,6,2,LR,98,COURSER STR,P215/70R16,U9DA FW5,4,0,1,25.2675524846257,12,9
2404729,31,100,1-31-2024-100-10,10,1,RR,98,Stratus AS,P225/45R18,U94F F37 4619,2,0,1,730.093202930715,6,9
2404729,31,100,1-31-2024-100-10,10,1,RF,98,Stratus AS,P225/45R18,U94F F37 4619,2,0,1,730.093202930715,6,9
2406254,33,110,1-33-2024-110-04,4,2,RR,98,Stratus AS,P215/55R17,U93R F36,4,0,1,330.088144283669,12,9
2403967,10,68,1-10-2024-068-04,4,2,LR,98,SRT TOURING,P205/55R16,U90F FYE 0320,6,0,1,501.477407680457,4,9
2405369,22,164,1-22-2024-164-08,8,1,LF,98,Stratus as,P205/65R16,U30F F37,4,0,1,29.5597025273187,12,9
2405369,22,164,1-22-2024-164-08,8,1,LR,98,Stratus as,P205/65R16,U30F F37 0623,5,0,1,29.5597025273187,12,9
2405369,22,164,1-22-2024-164-08,8,1,RR,98,Stratus as,P205/65R16,R70F F37 2623,5,0,1,29.5597025273187,12,9
2405369,22,164,1-22-2024-164-08,8,1,RF,98,Stratus as,P205/65R16,R70F F37,4,1,1,29.5597025273187,12,9
2403426,67,16,1-67-2024-016-04,4,3,LR,98,LSR Grand Touring,P215/60R16,U95M FY7 3820,5,0,1,612.985375623985,7,9
2400770,17,24,1-17-2024-024-09,9,2,LF,98,COURSER QUEST,P225/60R16,U9X3 F77,5,0,1,311.398354328333,4,9
2400770,17,24,1-17-2024-024-09,9,2,LR,98,COURSER QUEST,P225/60R16,U9X3 F77,7,0,1,311.398354328333,4,9
2404205,48,135,1-48-2024-135-07,7,1,RR,98,Stratus AS,P205/55R16,R70F F37,2,0,1,525.837186883021,12,9
2404205,48,135,1-48-2024-135-07,7,1,RF,98,Stratus AS,P205/55R16,R70F F37 2121,4,0,1,525.837186883021,12,9
2404036,21,86,1-21-2024-086-08,8,1,LR,98,STRATUS AS,UNKNOWN,UP7A F3B 0319,6,9,9,359.511512233548,11,9
2400523,26,11,1-26-2024-011-06,6,2,RF,98,STRATUS A/S,P185/65R15,U3AD F38 2622,7,0,1,689.488079747103,10,9
2402724,16,81,1-16-2024-081-03,3,1,LR,98,STRATUS A/S,P215/55R17,U93R F36 0119,1,0,1,480.495209180413,5,9
2402175,33,36,1-33-2024-036-08,8,1,RF,98,STRATUS AS,P205/55R16,R70F F37,4,1,1,67.4774847162324,12,9
2403426,67,16,1-67-2024-016-04,4,3,LF,98,LSR Grand Touring,P215/60R16,U95M FY7 3820,4,1,1,612.985375623985,7,9
2403426,67,16,1-67-2024-016-04,4,3,RF,98,LSR Grand Touring,P215/60R16,U95M FY7 3820,4,0,1,612.985375623985,7,9
2403426,67,16,1-67-2024-016-04,4,3,RR,98,LSR Grand Touring,P215/60R16,U95M FY7 3820,5,0,1,612.985375623985,7,9
2403878,17,123,1-17-2024-123-10,10,1,RR,17,Turanza,P235/55R17,RB7a TUw 2120,99,0,1,3362.604780861,4,9
2402203,24,53,1-24-2024-053-03,3,2,RR,103,Primacy MXV4,P205/55R16,J3Wc 02Nx,3,0,1,25.0633899458079,1,9
2401811,24,42,1-24-2024-042-03,3,2,LR,17,Dueler H/L Alenza,P285/45R22,0B0R DH7 4819,2,0,1,99.2524783527311,1,9
2401811,24,42,1-24-2024-042-03,3,2,RF,17,Dueler H/L Alenza,P285/45R22,0B0r DH7,2,0,1,99.2524783527311,1,9
2401811,24,42,1-24-2024-042-03,3,2,RR,17,Dueler H/L Alenza,P285/45R22,0B0r DH7 4619,2,0,1,99.2524783527311,1,9
2404811,17,153,1-17-2024-153-04,4,1,RF,17,Duelerer,P235/55R20,7X8A HPE 0823,6,0,1,87.0390575319171,4,9
2404811,17,153,1-17-2024-153-04,4,1,RR,17,Duelerer,P235/55R20,7X8A HPE 0723,6,0,1,87.0390575319171,4,9
2404811,17,153,1-17-2024-153-04,4,1,LR,17,Duelerer,P235/55R20,7X8A HPE 0723,6,0,1,87.0390575319171,4,9
2403159,15,124,1-15-2024-124-09,9,2,LF,103,Cross Climate,P235/55R18,1AP3j058x1222,10,0,1,92.0517828779891,1,9
2403159,15,124,1-15-2024-124-09,9,2,RF,103,Cross Climate,P235/55R18,1AP3j058x1222,10,0,1,92.0517828779891,1,9
2403159,15,124,1-15-2024-124-09,9,2,LR,103,Cross Climate,P235/55R18,1AP3j058x1222,10,0,1,92.0517828779891,1,9
2403159,15,124,1-15-2024-124-09,9,2,RR,103,Cross Climate,P235/55R18,1AP3j058x1222,10,0,1,92.0517828779891,1,9
2401665,24,37,1-24-2024-037-NM2,22,1,RF,103,Premier A/S,P235/45R18,B9El 01Tx4918,99,0,1,87.1884768897586,1,9
2401665,24,37,1-24-2024-037-NM2,22,1,LR,103,Premier A/S,P235/45R18,B9El 01Tx4818,99,0,1,87.1884768897586,1,9
2401665,24,37,1-24-2024-037-NM2,22,1,RR,103,Premier A/S,P235/45R18,B9El 01Tx4918,99,0,1,87.1884768897586,1,9
2403443,30,122,1-30-2024-122-03,3,2,RF,17,Dueler,P275/55R20,7XY1 DH7 1122,8,0,1,215.06082110319,10,9
2403443,30,122,1-30-2024-122-03,3,2,RR,17,Dueler,P275/55R20,7XY1 DH7 1122,8,0,1,215.06082110319,10,9
2403443,30,122,1-30-2024-122-03,3,2,LR,17,Dueler,P275/55R20,7XY1 DH7 1122,7,0,1,215.06082110319,10,9
2405601,15,213,1-15-2024-213-04,4,2,LF,17,ECOPIA,P215/55R17,0B3R EC1 5221,99,0,1,82.2311643186765,1,9
2405601,15,213,1-15-2024-213-04,4,2,RF,17,ECOPIA,P215/55R17,0B3R EC1 5221,99,0,1,82.2311643186765,1,9
2405601,15,213,1-15-2024-213-04,4,2,LR,17,ECOPIA,P215/55R17,0B3R EC1 5221,99,0,1,82.2311643186765,1,9
2403537,62,95,1-62-2024-095-05,5,2,LR,103,Lattitude Tour HP,P245/60R18,M34A 015X3820,4,0,1,41.4953495991345,7,9
2403537,62,95,1-62-2024-095-05,5,3,RR,17,Ecopia EOP 422,P235/45R18,7XFU EC0 1918,4,0,1,41.4953495991345,7,9
2400858,33,12,1-33-2024-012-08,8,1,LF,103,DEFENDER LTX M/S,P265/60R18,AP5E 00HX2817,5,0,1,29.5346785988684,12,9
2400858,33,12,1-33-2024-012-08,8,1,LR,103,DEFENDER LTX M/S,P265/60R18,AP5E 00HX2817,4,0,1,29.5346785988684,12,9
2400858,33,12,1-33-2024-012-08,8,1,RR,103,DEFENDER LTX M/S,P265/60R18,AP5E 00HX2817,4,0,1,29.5346785988684,12,9
2400858,33,12,1-33-2024-012-08,8,1,RF,103,DEFENDER LTX M/S,P265/60R18,AP5E 00HX2817,4,0,1,29.5346785988684,12,9
2401805,25,43,1-25-2024-043-04,4,2,LF,17,Ecopia H/L 422 Plus,P225/60R17,ELFC CAC 1223,6,0,1,53.7806372420421,2,9
2406307,26,137,1-26-2024-137-05,5,1,RF,98,Stratus AS,P205/55R16,9999999999999,4,0,1,81.3263153382772,10,9
2400955,59,33,1-59-2024-033-06,6,1,LF,98,Courser quest plus,P265/60R18,UT80 F79 0623,5,0,1,293.492594938454,6,9
2405810,24,163,1-24-2024-163-09,9,2,RR,98,Courser HSX Tour,P235/70R16,UT4e FXc,4,0,1,436.850323051849,1,9
2405810,24,163,1-24-2024-163-09,9,2,LR,98,Courser HSX Tour,P235/70R16,9999999999999,4,0,1,436.850323051849,1,9
2402458,62,65,1-62-2024-065-06,6,2,RR,98,Stratus AS,P205/55R16,U30F F37 1422,5,0,1,2487.66746138712,7,9
2405392,59,159,1-59-2024-159-04,4,1,RF,98,Stratus,P215/70R15,U934 F35 4419,1,0,1,344.412592154187,6,9
2403339,17,104,1-17-2024-104-07,7,2,RR,98,Stratus,P225/65R16,U942 F35 3521,4,0,1,401.185010036677,4,9
2403880,33,68,1-33-2024-068-05,5,1,LR,98,STRATUS AS,P205/55R16,R70F F37 5021,5,0,1,25.3427821602115,12,9
2403880,33,68,1-33-2024-068-05,5,1,RR,98,STRATUS AS,P205/55R16,R70F F37 5021,4,0,1,25.3427821602115,12,9
2403880,33,68,1-33-2024-068-05,5,1,RF,98,STRATUS AS,P205/55R16,9999999999999,0,1,1,25.3427821602115,12,9
2404206,48,136,1-48-2024-136-07,7,2,RF,98,Stratus AS,P205/65R16,U93P F38,2,0,1,525.837186883021,12,9
2404206,48,136,1-48-2024-136-07,7,2,RR,98,Stratus AS,P205/65R16,U93P F38,5,0,1,525.837186883021,12,9
2405036,67,42,1-67-2024-042-04,4,2,RF,98,STRATUS HT,LT225/75R16,1R7X4F44R3723,9,0,2,220.321806061426,7,9
2405423,12,103,1-12-2024-103-06,6,2,LF,98,Courser AXT2,P275/55R20,UTY1 F53,4,0,1,284.683242233932,9,9
2405423,12,103,1-12-2024-103-06,6,2,RF,98,Courser AXT2,P275/55R20,UTY1 F53,7,0,1,284.683242233932,9,9
2405423,12,103,1-12-2024-103-06,6,2,RR,98,Courser AXT2,P275/55R20,UTY1 F53,5,0,1,284.683242233932,9,9
2405423,12,103,1-12-2024-103-06,6,2,LR,98,Courser AXT2,P275/55R20,UTY1 F53,5,0,1,284.683242233932,9,9
2404312,17,137,1-17-2024-137-03,3,2,LR,98,LSR Grand touring,P225/60R18,U9E4 F00,1,0,1,63.7311016265517,4,9
2405531,67,49,1-67-2024-049-05,5,2,RF,98,COURSER QUEST,P225/55R17,1U900F75R3223,6,0,1,83.5824445569787,7,9
2405531,67,49,1-67-2024-049-05,5,2,RR,98,COURSER QUEST,P225/55R17,1U900F75R3223,6,0,1,83.5824445569787,7,9
2405531,67,49,1-67-2024-049-05,5,2,LR,98,COURSER QUEST,P225/55R17,1U900F75R3223,6,0,1,83.5824445569787,7,9
2401467,66,33,1-66-2024-033-09,9,1,RR,98,courser axt,LT265/70R17,UPAH FX1 1518,4,0,2,97.5596917228585,6,9
2404581,24,128,1-24-2024-128-07,7,1,LR,98,STRATUS,P215/70R16,UPDA F35,4,0,1,1138.83188436001,1,9
2405036,67,42,1-67-2024-042-04,4,2,LF,98,STRATUS HT,LT225/75R16,1R7X4F44R3723,9,1,2,220.321806061426,7,9
2401506,18,54,1-18-2024-054-06,6,1,LR,98,GRAND TOURING SCS,P225/65R17,U92Y FY7 4117,4,0,1,193.747887224114,6,9
2400074,77,2,1-77-2024-002-07,7,1,RF,98,Stratus A/S,P215/55R16,U3B3 F39,4,0,1,7758.83172262348,9,9
2400827,59,28,1-59-2024-028-04,4,2,LF,98,Stratus,P265/75R15,U91T F35 4820,2,0,1,210.089582417027,6,9
2406005,59,178,1-59-2024-178-01,1,1,RR,98,Stratua,P225/60R17,UP41 F38,2,0,1,53.4084683471652,6,9
2404488,22,133,1-22-2024-133-07,7,1,LF,98,Stratus AS,P215/55R16,U3B3 F39,5,0,1,67.9415091482,12,9
2403413,81,77,1-81-2024-077-NM1,21,2,LR,98,Touring,P225/65R17,U92Y FYD#4520,99,1,1,23.4695700092411,8,9
2401092,81,24,1-81-2024-024-10,10,2,LR,98,Srt touring,P215/50R17,U96A FYJ 3320,6,0,1,24230.4540548434,8,9
2401092,81,24,1-81-2024-024-10,10,2,RF,98,Srt touring,P215/50R17,U96A FYJ 1921,4,0,1,24230.4540548434,8,9
2404052,10,69,1-10-2024-069-05,5,2,RF,98,LSR GRAND TOURING,P225/55R17,U900 FY8,4,0,1,59.1173447825401,4,9
2403967,10,68,1-10-2024-068-04,4,2,LF,98,SRT TOURING,P205/55R16,U90F FYE 2220,5,0,1,501.477407680457,4,9
2400074,77,2,1-77-2024-002-07,7,1,LF,98,Stratus A/S,P215/55R16,U3B3 F39,4,0,1,7758.83172262348,9,9
2400780,23,11,1-23-2024-011-02,2,2,RF,98,COURSER QUEST PLUS,P255/65R17,UT22 F79 4422,6,0,1,62.9617318466021,5,9
2401467,66,33,1-66-2024-033-09,9,1,LR,98,courser axt,LT265/70R17,UPAH FX1 3817,5,0,2,97.5596917228585,6,9
2404799,12,93,1-12-2024-093-03,3,1,LR,98,Courser Quest,P245/45R18,U98U F76,2,0,1,164.057323491007,9,9
2404799,12,93,1-12-2024-093-03,3,1,RR,98,Courser Quest,P245/45R18,U98U F76,3,0,1,164.057323491007,9,9
2404799,12,93,1-12-2024-093-03,3,1,RF,98,Courser Quest,P245/45R18,U98U F76,3,1,1,164.057323491007,9,9
2403413,81,77,1-81-2024-077-NM1,21,2,LF,98,Touring,P225/65R17,U92Y FYD#4520,99,0,1,23.4695700092411,8,9
2401275,16,39,1-16-2024-039-01,1,1,RF,98,Stratus HT,P265/65R18,R7C8 F44,7,0,1,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,1,RR,98,Stratus HT,P265/65R18,R7C8 F44,8,0,1,44.4680085854866,5,9
2401275,16,39,1-16-2024-039-01,1,1,LR,98,Stratus HT,P265/65R18,R7C8 F44,8,0,1,44.4680085854866,5,9
2400780,23,11,1-23-2024-011-02,2,2,LF,98,COURSER QUEST PLUS,P255/65R17,UT22 F79 4522,6,1,1,62.9617318466021,5,9
2400780,23,11,1-23-2024-011-02,2,2,LR,98,COURSER QUEST PLUS,P255/65R17,UT22 F79 4422,6,0,1,62.9617318466021,5,9
2400780,23,11,1-23-2024-011-02,2,2,RR,98,COURSER QUEST PLUS,P255/65R17,UT22 F79 4422,6,0,1,62.9617318466021,5,9
2401616,59,52,1-59-2024-052-01,1,1,LR,98,Stratus ht,P265/75R16,UTV6 F44 2122,4,0,1,53.4084683471652,6,9
2401616,59,52,1-59-2024-052-01,1,1,LF,98,Stratus ht,P265/75R16,UTV6 F44 3021,4,1,1,53.4084683471652,6,9
2401616,59,52,1-59-2024-052-01,1,1,RF,98,Stratus ht,P265/75R16,UTV6 F44 2122,4,0,1,53.4084683471652,6,9
2401083,77,36,1-77-2024-036-09,9,1,LR,98,Avenger,P215/70R15,R4R7 FF6,3,0,1,825.00994640781,9,9
2401083,77,36,1-77-2024-036-09,9,1,RR,98,Avenger,P215/70R15,R4R7 FF6,3,0,1,825.00994640781,9,9
2401275,16,39,1-16-2024-039-01,1,1,LF,98,Stratus HT,P265/65R18,R7C8 F44,7,0,1,44.4680085854866,5,9
2405508,59,163,1-59-2024-163-02,2,1,RF,98,Courser HSX,P245/65R17,UT15 FXC 4520,6,0,1,48.7900687173874,6,9
2406171,24,171,1-24-2024-171-03,3,1,RR,17,Suredrive All Season,P205/65R16,1K2ERYA6V2824,6,0,1,128.24108545593,1,9
2400598,17,21,1-17-2024-021-03,3,2,LF,103,PRIMACY TOUR,P225/60R18,1B314025X3323,6,0,1,60.1064786597745,4,9
2400598,17,21,1-17-2024-021-03,3,1,LF,57,WILDPEAK,LT265/75R16,DALT PMDV3819,2,0,2,60.1064786597745,4,9
2403658,62,101,1-62-2024-101-03,3,1,RF,57,Unknown,UNKNOWN,9999999999999,99,9,9,385.886088874745,7,9
2403658,62,101,1-62-2024-101-03,3,1,RR,57,Unknown,UNKNOWN,9999999999999,99,0,9,385.886088874745,7,9
2401617,59,53,1-59-2024-053-04,4,1,LF,83,edge a/s,P205/55R16,1M60fUUHr5022,3,0,1,267.139823960724,6,9
2401617,59,53,1-59-2024-053-04,4,1,RF,83,edge a/s,P205/55R16,1M60fUUHr5022,3,0,1,267.139823960724,6,9
2401617,59,53,1-59-2024-053-04,4,1,LR,83,edge a/s,P205/55R16,1M60fUUHr5022,3,0,1,267.139823960724,6,9
2404156,62,119,1-62-2024-119-01,1,1,RR,103,Defender LTX M/S,P235/70R16,1M37P015X2721,6,0,1,49.559653818109,7,9
2402825,30,99,1-30-2024-099-03,3,2,LF,103,X tour,P225/60R18,1AP14041X2823,8,0,1,163.896934306729,10,9
2402825,30,99,1-30-2024-099-03,3,2,RF,103,X tour,P225/60R18,1AP14041X3723,6,0,1,163.896934306729,10,9
2402825,30,99,1-30-2024-099-03,3,2,RR,103,X tour,P225/60R18,1AP14041X3923,7,0,1,163.896934306729,10,9
2402825,30,99,1-30-2024-099-03,3,2,LR,103,X tour,P225/60R18,1AP14041X3923,8,0,1,163.896934306729,10,9
2405510,62,162,1-62-2024-162-06,6,1,LF,103,Defender T+H,P205/55R16,9999999999999,7,1,1,3382.64944312523,7,9
2405510,62,162,1-62-2024-162-06,6,1,LR,103,Defender T+H,P205/55R16,1APWC1PBX1421,6,0,1,3382.64944312523,7,9
2405510,62,162,1-62-2024-162-06,6,1,RR,103,Defender T+H,P205/55R16,1APWC1PBX1321,5,0,1,3382.64944312523,7,9
2404746,17,150,1-17-2024-150-05,5,1,RF,17,Dueler,P235/50R19,RB1F RL0 0618,3,0,1,65.2966472785888,4,9
2404746,17,150,1-17-2024-150-05,5,1,RR,17,Dueler,P235/50R19,RB1F RL0 0518,7,0,1,65.2966472785888,4,9
2404746,17,150,1-17-2024-150-05,5,1,LR,17,Dueler,P235/50R19,RB1F RL0 0518,7,0,1,65.2966472785888,4,9
2401972,82,47,1-82-2024-047-06,6,1,LR,57,Wild Peak H/T,P215/65R17,R8LF CEHR0617,4,0,1,435.792217139692,1,9
2401972,82,47,1-82-2024-047-06,6,1,RR,57,Wild Peak H/T,P215/65R17,R8LF CEHR0517,3,0,1,435.792217139692,1,9
2404797,12,91,1-12-2024-091-07,7,2,RF,103,Premier A/S,P205/65R16,B9EV 085X1519,3,0,1,321.458377980766,9,9
2403260,69,64,1-69-2024-064-07,7,1,LF,103,Pilot Sport,P265/35R20,F30F 0BDX0421,5,0,1,358.564260518459,8,9
2403260,69,64,1-69-2024-064-07,7,1,RF,103,Pilot Sport,P265/35R20,F30F 0VDX1221,5,0,1,358.564260518459,8,9
2403260,69,64,1-69-2024-064-07,7,1,RR,103,Pilot Sport,P265/35R20,F30F 0VDX3719,3,0,1,358.564260518459,8,9
2403260,69,64,1-69-2024-064-07,7,1,LR,103,Pilot Sport,P265/35R20,6U0F 0MH54319,3,0,1,358.564260518459,8,9
