CASEID,PSU,CASENO,CASENUMBER,CATEGORY,NMNO,CONFLICTNO,VEHNO,CONTACT,CASEWGT,PSUSTRAT,VERSION
2403157,62,84,1-62-2024-084-NM1,21,1,1,1,B,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,1,1,C,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,2,1,D,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,2,1,E,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,3,1,N,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,4,1,J,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,3,1,H,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,4,1,J,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,4,1,L,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,4,1,M,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,5,1,O,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,1,1,1,A,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,1,1,B,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,1,1,C,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,2,1,D,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,2,1,E,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,2,1,F,50.4228553346501,7,9
2403157,62,84,1-62-2024-084-NM1,21,2,2,1,G,50.4228553346501,7,9
2402210,25,53,1-25-2024-053-NM2,22,1,3,1,I,202.399293704263,2,9
2402542,16,78,1-16-2024-078-NM1,21,1,2,1,A,21.9314980825962,5,9
2402542,16,78,1-16-2024-078-NM1,21,1,2,1,B,21.9314980825962,5,9
2402542,16,78,1-16-2024-078-NM1,21,1,3,1,D,21.9314980825962,5,9
2402542,16,78,1-16-2024-078-NM1,21,1,4,1,F,21.9314980825962,5,9
2403157,62,84,1-62-2024-084-NM1,21,2,1,1,A,50.4228553346501,7,9
2402210,25,53,1-25-2024-053-NM2,22,1,1,1,A,202.399293704263,2,9
2402288,81,46,1-81-2024-046-NM2,22,2,1,1,B,2408.08347527868,8,9
2402288,81,46,1-81-2024-046-NM2,22,2,2,1,D,2408.08347527868,8,9
2401435,32,53,1-32-2024-053-NM1,21,1,2,2,A,17.0813061121433,7,9
2405677,69,143,1-69-2024-143-NM1,21,2,2,1,E,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,2,2,1,G,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,2,1,A,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,3,1,B,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,3,1,C,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,4,1,D,7.66811372485411,8,9
2405677,69,143,1-69-2024-143-NM1,21,1,4,1,F,7.66811372485411,8,9
2405728,82,162,1-82-2024-162-NM1,21,1,2,1,A,25.4374322287382,1,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,A,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,B,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,C,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,D,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,E,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,1,1,F,37.1071357763572,8,9
2404887,17,158,1-17-2024-158-NM2,22,1,2,1,D,62.2469031035836,4,9
2402972,11,82,1-11-2024-082-NM1,21,1,2,1,G,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,2,1,H,37.1071357763572,8,9
2402972,11,82,1-11-2024-082-NM1,21,1,3,1,I,37.1071357763572,8,9
2404887,17,158,1-17-2024-158-NM2,22,1,1,1,A,62.2469031035836,4,9
2404887,17,158,1-17-2024-158-NM2,22,1,1,1,B,62.2469031035836,4,9
2404887,17,158,1-17-2024-158-NM2,22,1,1,1,C,62.2469031035836,4,9
2401592,28,42,1-28-2024-042-NM2,22,1,1,1,A,37.9334438090452,3,9
2401592,28,42,1-28-2024-042-NM2,22,1,1,1,B,37.9334438090452,3,9
2401592,28,42,1-28-2024-042-NM2,22,1,1,1,C,37.9334438090452,3,9
2401592,28,42,1-28-2024-042-NM2,22,1,2,1,D,37.9334438090452,3,9
2401592,28,42,1-28-2024-042-NM2,22,1,2,1,E,37.9334438090452,3,9
2401592,28,42,1-28-2024-042-NM2,22,1,3,1,F,37.9334438090452,3,9
2405428,20,129,1-20-2024-129-NM1,21,1,2,1,A,35.0220589332575,11,9
2401297,27,43,1-27-2024-043-NM1,21,1,1,1,A,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,1,1,B,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,1,1,C,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,1,1,D,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,2,1,E,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,3,1,F,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,3,1,G,20.2398432682456,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,4,1,H,20.2398432682456,3,9
2403218,16,96,1-16-2024-096-NM1,21,1,2,1,A,19.3635256654646,5,9
2403218,16,96,1-16-2024-096-NM1,21,1,3,1,B,19.3635256654646,5,9
2403550,77,119,1-77-2024-119-NM1,21,1,2,1,A,113.21347390618,9,9
2405448,60,86,1-60-2024-086-NM1,21,1,1,1,A,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,1,1,B,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,1,1,C,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,2,1,D,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,2,1,G,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,2,1,H,43.22330010499,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,F,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,4,1,G,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,2,2,C,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,A,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,B,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,C,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,D,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,3,1,E,20.2135532866767,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,2,1,I,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,3,1,E,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,3,1,F,43.22330010499,8,9
2405448,60,86,1-60-2024-086-NM1,21,1,4,1,J,43.22330010499,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,1,2,A,20.2135532866767,8,9
2406229,81,163,1-81-2024-163-NM1,21,1,1,2,B,20.2135532866767,8,9
2401180,32,41,1-32-2024-041-NM1,21,1,2,1,A,15.2268214619951,7,9
2401844,26,46,1-26-2024-046-NM1,21,1,1,2,A,25.7030205312635,10,9
2401844,26,46,1-26-2024-046-NM1,21,1,1,2,B,25.7030205312635,10,9
2401844,26,46,1-26-2024-046-NM1,21,1,1,2,C,25.7030205312635,10,9
2401844,26,46,1-26-2024-046-NM1,21,1,2,2,D,25.7030205312635,10,9
2401844,26,46,1-26-2024-046-NM1,21,1,2,2,E,25.7030205312635,10,9
2401844,26,46,1-26-2024-046-NM1,21,1,3,2,F,25.7030205312635,10,9
2401535,12,28,1-12-2024-028-NM2,22,1,1,1,B,249.68170357321,9,9
2401535,12,28,1-12-2024-028-NM2,22,1,1,1,C,249.68170357321,9,9
2401535,12,28,1-12-2024-028-NM2,22,1,1,1,E,249.68170357321,9,9
2401535,12,28,1-12-2024-028-NM2,22,1,1,1,A,249.68170357321,9,9
2401535,12,28,1-12-2024-028-NM2,22,1,2,1,D,249.68170357321,9,9
2401535,12,28,1-12-2024-028-NM2,22,1,3,1,F,249.68170357321,9,9
2400470,30,16,1-30-2024-016-NM2,22,1,2,1,A,614.931666902505,10,9
2404970,20,120,1-20-2024-120-NM1,21,1,1,1,B,42.5846152120555,11,9
2404970,20,120,1-20-2024-120-NM1,21,1,1,1,A,42.5846152120555,11,9
2404970,20,120,1-20-2024-120-NM1,21,1,1,1,C,42.5846152120555,11,9
2404970,20,120,1-20-2024-120-NM1,21,1,2,1,D,42.5846152120555,11,9
2405047,33,97,1-33-2024-097-NM1,21,2,1,1,B,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,2,1,G,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,2,1,H,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,2,1,I,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,3,1,J,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,2,2,1,A,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,2,3,1,C,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,2,4,1,D,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,2,5,1,K,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,1,1,E,55.4261582929793,12,9
2405047,33,97,1-33-2024-097-NM1,21,1,2,1,F,55.4261582929793,12,9
2406352,26,138,1-26-2024-138-NM1,21,1,1,1,A,89.692806404866,10,9
2406352,26,138,1-26-2024-138-NM1,21,1,1,1,B,89.692806404866,10,9
2406352,26,138,1-26-2024-138-NM1,21,1,1,1,C,89.692806404866,10,9
2406352,26,138,1-26-2024-138-NM1,21,1,2,1,D,89.692806404866,10,9
2406352,26,138,1-26-2024-138-NM1,21,1,2,1,G,89.692806404866,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,2,1,D,471.653968173224,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,2,1,E,471.653968173224,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,2,1,F,471.653968173224,10,9
2403628,26,103,1-26-2024-103-NM2,22,1,3,1,G,471.653968173224,10,9
2404029,82,106,1-82-2024-106-NM2,22,1,3,1,A,313.918669121444,1,9
2405111,15,197,1-15-2024-197-NM2,22,1,2,1,A,69.3276767334112,1,9
2405998,20,141,1-20-2024-141-NM1,21,1,1,1,A,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,1,1,B,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,2,1,C,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,2,1,I,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,3,1,D,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,3,1,E,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,3,1,F,35.0220589332575,11,9
2405998,20,141,1-20-2024-141-NM1,21,1,4,1,H,35.0220589332575,11,9
2400488,57,9,1-57-2024-009-NM1,21,1,1,1,A,15.1868109907281,1,9
2400488,57,9,1-57-2024-009-NM1,21,1,2,1,B,15.1868109907281,1,9
2404816,30,163,1-30-2024-163-NM2,22,1,2,1,A,814.767720332015,10,9
2402841,24,79,1-24-2024-079-NM1,21,1,1,1,A,23.1726143074507,1,9
2402841,24,79,1-24-2024-079-NM1,21,1,1,1,D,23.1726143074507,1,9
2402841,24,79,1-24-2024-079-NM1,21,1,2,1,B,23.1726143074507,1,9
2402841,24,79,1-24-2024-079-NM1,21,1,2,1,E,23.1726143074507,1,9
2402841,24,79,1-24-2024-079-NM1,21,1,3,1,F,23.1726143074507,1,9
2402841,24,79,1-24-2024-079-NM1,21,1,4,1,C,23.1726143074507,1,9
2404169,16,111,1-16-2024-111-NM2,22,1,3,1,A,253.20495381158,5,9
2401862,30,62,1-30-2024-062-NM2,22,1,2,1,A,511.59271785067,10,9
2405105,27,160,1-27-2024-160-NM2,22,1,1,1,A,35.0197990149152,3,9
2405105,27,160,1-27-2024-160-NM2,22,1,1,1,C,35.0197990149152,3,9
2405105,27,160,1-27-2024-160-NM2,22,1,1,1,B,35.0197990149152,3,9
2405105,27,160,1-27-2024-160-NM2,22,1,2,1,D,35.0197990149152,3,9
2402254,26,62,1-26-2024-062-NM1,21,1,1,1,A,25.7030205312635,10,9
2402254,26,62,1-26-2024-062-NM1,21,1,1,1,B,25.7030205312635,10,9
2402254,26,62,1-26-2024-062-NM1,21,1,2,1,C,25.7030205312635,10,9
2402254,26,62,1-26-2024-062-NM1,21,1,2,1,D,25.7030205312635,10,9
2402254,26,62,1-26-2024-062-NM1,21,1,3,1,E,25.7030205312635,10,9
2402254,26,62,1-26-2024-062-NM1,21,1,4,1,F,25.7030205312635,10,9
2403877,17,122,1-17-2024-122-NM2,22,1,1,1,A,97.286021862156,4,9
2403877,17,122,1-17-2024-122-NM2,22,1,2,1,B,97.286021862156,4,9
2401902,73,58,1-73-2024-058-NM1,21,1,1,1,A,34.5788324725448,3,9
2404607,26,111,1-26-2024-111-NM1,21,1,1,1,A,76.6867213232,10,9
2404607,26,111,1-26-2024-111-NM1,21,1,1,1,B,76.6867213232,10,9
2404607,26,111,1-26-2024-111-NM1,21,1,2,1,C,76.6867213232,10,9
2404607,26,111,1-26-2024-111-NM1,21,1,3,1,D,76.6867213232,10,9
2404607,26,111,1-26-2024-111-NM1,21,1,4,1,E,76.6867213232,10,9
2402260,26,63,1-26-2024-063-NM2,22,1,2,1,A,962.578555188656,10,9
2402543,25,60,1-25-2024-060-NM1,21,1,1,1,A,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,1,1,B,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,1,1,C,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,1,1,D,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,2,1,E,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,2,1,H,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,3,1,F,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,3,1,I,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,5,1,J,46.3961698932894,2,9
2402543,25,60,1-25-2024-060-NM1,21,1,4,1,K,46.3961698932894,2,9
2404650,82,126,1-82-2024-126-NM2,22,1,2,1,A,272.240647923415,1,9
2402168,48,72,1-48-2024-072-NM2,22,1,1,1,A,76.3842355060005,12,9
2402168,48,72,1-48-2024-072-NM2,22,1,2,1,B,76.3842355060005,12,9
2405228,82,149,1-82-2024-149-NM2,22,1,1,1,A,530.041651146454,1,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,1,A,46.909790827141,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,1,B,46.909790827141,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,1,C,46.909790827141,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,1,D,46.909790827141,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,1,E,46.909790827141,8,9
2401790,81,35,1-81-2024-035-NM1,21,1,2,1,F,46.909790827141,8,9
2403413,81,77,1-81-2024-077-NM1,21,1,1,2,A,23.4695700092411,8,9
2403413,81,77,1-81-2024-077-NM1,21,1,2,2,B,23.4695700092411,8,9
2404089,33,76,1-33-2024-076-NM2,22,1,4,1,A,228.732430580773,12,9
2404089,33,76,1-33-2024-076-NM2,22,1,5,2,A,228.732430580773,12,9
2404587,25,122,1-25-2024-122-NM2,22,1,1,1,A,117.391789482128,2,9
2404587,25,122,1-25-2024-122-NM2,22,1,2,1,B,117.391789482128,2,9
2405420,30,185,1-30-2024-185-NM1,21,1,1,1,A,122.593345274421,10,9
2405420,30,185,1-30-2024-185-NM1,21,1,2,1,B,122.593345274421,10,9
2405961,32,156,1-32-2024-156-NM1,21,1,2,1,A,64.9248984713776,7,9
2401198,13,30,1-13-2024-030-NM2,22,2,1,1,F,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,2,3,1,C,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,1,1,A,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,1,1,E,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,2,1,G,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,3,1,B,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,3,1,D,1161.47481366351,7,9
2403213,24,89,1-24-2024-089-NM1,21,1,1,1,D,23.1726143074507,1,9
2403213,24,89,1-24-2024-089-NM1,21,1,2,1,A,23.1726143074507,1,9
2403213,24,89,1-24-2024-089-NM1,21,1,2,1,C,23.1726143074507,1,9
2403213,24,89,1-24-2024-089-NM1,21,1,3,1,B,23.1726143074507,1,9
2403213,24,89,1-24-2024-089-NM1,21,1,4,1,G,23.1726143074507,1,9
2403754,21,79,1-21-2024-079-NM1,21,1,1,1,A,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,1,1,B,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,2,1,C,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,2,1,E,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,3,1,F,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,5,1,G,15.3205421761938,11,9
2401487,59,47,1-59-2024-047-NM2,22,1,2,1,A,122.869992801552,6,9
2405732,29,96,1-29-2024-096-NM1,21,1,2,2,A,151.12126186189,2,9
2405732,29,96,1-29-2024-096-NM1,21,1,2,2,B,151.12126186189,2,9
2403193,30,111,1-30-2024-111-NM1,21,1,1,2,A,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,1,2,B,39.9148366584821,10,9
2403772,81,91,1-81-2024-091-NM1,21,1,1,1,B,42.9814225528816,8,9
2406391,22,194,1-22-2024-194-NM1,21,1,4,1,H,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,2,1,1,F,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,2,2,1,G,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,2,3,1,I,23.3960835753343,12,9
2403772,81,91,1-81-2024-091-NM1,21,1,4,1,I,42.9814225528816,8,9
2406391,22,194,1-22-2024-194-NM1,21,1,1,1,B,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,1,1,1,C,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,1,1,1,D,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,1,2,1,A,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,1,3,1,E,23.3960835753343,12,9
2403772,81,91,1-81-2024-091-NM1,21,1,1,1,C,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,1,1,E,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,2,1,F,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,3,1,D,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,3,1,G,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,3,1,H,42.9814225528816,8,9
2400832,77,29,1-77-2024-029-NM1,21,1,1,1,A,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,1,1,B,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,1,1,C,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,1,1,D,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,2,1,E,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,3,1,F,113.21347390618,9,9
2401027,16,33,1-16-2024-033-NM2,22,1,1,1,A,439.019791611487,5,9
2401027,16,33,1-16-2024-033-NM2,22,1,1,1,B,439.019791611487,5,9
2401027,16,33,1-16-2024-033-NM2,22,1,2,1,C,439.019791611487,5,9
2401027,16,33,1-16-2024-033-NM2,22,2,2,1,D,439.019791611487,5,9
2405355,67,48,1-67-2024-048-NM2,22,1,1,1,A,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,1,1,D,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,4,1,I,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,1,1,E,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,2,1,B,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,2,1,F,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,2,1,G,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,2,1,H,466.844383438263,7,9
2405355,67,48,1-67-2024-048-NM2,22,1,3,1,C,466.844383438263,7,9
2402547,59,79,1-59-2024-079-NM1,21,1,1,1,A,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,1,1,B,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,1,1,C,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,1,1,D,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,2,1,E,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,3,1,F,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,5,1,M,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,3,1,G,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,4,1,H,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,4,1,I,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,4,1,J,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,4,1,K,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,4,1,L,62.3822922049643,6,9
2402106,82,48,1-82-2024-048-NM2,22,1,2,1,A,217.855164636431,1,9
2405303,30,179,1-30-2024-179-NM2,22,1,2,1,A,503.501583789456,10,9
2404273,81,103,1-81-2024-103-NM1,21,1,2,1,A,34.7221032435964,8,9
2405604,29,93,1-29-2024-093-NM1,21,1,2,1,A,118.587450301321,2,9
2405604,29,93,1-29-2024-093-NM1,21,1,2,1,B,118.587450301321,2,9
2405604,29,93,1-29-2024-093-NM1,21,1,2,1,C,118.587450301321,2,9
2405604,29,93,1-29-2024-093-NM1,21,1,3,1,D,118.587450301321,2,9
2405604,29,93,1-29-2024-093-NM1,21,1,4,1,E,118.587450301321,2,9
2400079,59,5,1-59-2024-005-NM2,22,1,2,1,A,326.257763636632,6,9
2406002,81,159,1-81-2024-159-NM1,21,1,1,1,A,21.098194093673,8,9
2406002,81,159,1-81-2024-159-NM1,21,1,2,1,B,21.098194093673,8,9
2401353,10,20,1-10-2024-020-NM2,22,1,2,1,A,1035.08583897877,4,9
2402515,22,71,1-22-2024-071-NM2,22,1,2,1,A,85.2845477308788,12,9
2404064,73,113,1-73-2024-113-NM2,22,1,2,1,A,537.853972469241,3,9
2401453,22,45,1-22-2024-045-NM2,22,1,1,1,A,29.8393033504253,12,9
2401453,22,45,1-22-2024-045-NM2,22,1,1,1,B,29.8393033504253,12,9
2401453,22,45,1-22-2024-045-NM2,22,1,1,1,C,29.8393033504253,12,9
2401453,22,45,1-22-2024-045-NM2,22,1,2,1,D,29.8393033504253,12,9
2401339,59,43,1-59-2024-043-NM2,22,1,1,1,A,260.431399312795,6,9
2401339,59,43,1-59-2024-043-NM2,22,1,1,1,B,260.431399312795,6,9
2401339,59,43,1-59-2024-043-NM2,22,1,1,1,C,260.431399312795,6,9
2401339,59,43,1-59-2024-043-NM2,22,1,2,1,D,260.431399312795,6,9
2401980,26,53,1-26-2024-053-NM2,22,1,2,1,A,326.204869245419,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,1,1,A,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,1,1,B,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,1,1,C,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,1,1,D,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,2,1,E,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,2,1,F,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,2,1,G,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,2,1,H,70.0679338170937,10,9
2406259,30,213,1-30-2024-213-NM1,21,1,3,1,I,70.0679338170937,10,9
2403305,10,52,1-10-2024-052-NM1,21,1,1,2,A,48.5486424740169,4,9
2405432,69,136,1-69-2024-136-NM1,21,1,2,2,A,7.66811372485411,8,9
2403660,10,59,1-10-2024-059-NM2,22,1,2,1,A,271.413807736263,4,9
2405575,11,166,1-11-2024-166-NM2,22,1,3,1,A,1994.3486165726,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,1,1,A,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,1,1,B,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,1,1,D,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,1,1,C,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,3,1,G,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,5,1,I,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,2,1,E,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,2,1,F,7.66811372485411,8,9
2401788,69,33,1-69-2024-033-NM1,21,1,4,1,H,7.66811372485411,8,9
2404542,10,84,1-10-2024-084-NM2,22,1,3,1,A,303.372657865986,4,9
2401098,10,16,1-10-2024-016-NM1,21,1,1,1,A,31.3806248143146,4,9
2403193,30,111,1-30-2024-111-NM1,21,1,1,2,C,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,2,2,D,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,2,2,E,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,3,2,F,39.9148366584821,10,9
2406110,22,186,1-22-2024-186-NM2,22,1,1,1,A,94.6557465142525,12,9
2403193,30,111,1-30-2024-111-NM1,21,1,4,2,G,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,4,2,H,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,4,2,I,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,5,2,J,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,6,2,K,39.9148366584821,10,9
2405849,18,144,1-18-2024-144-NM2,22,1,2,1,A,131.063519990856,6,9
2400514,15,18,1-15-2024-018-NM2,22,1,2,1,A,48.0070740321826,1,9
2400846,82,22,1-82-2024-022-NM2,22,1,2,1,A,774.715121583303,1,9
